,Unnamed: 0,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,CFID,CFPARAMS,SEASON
36,36,182,Billy Owens,1610612765,DET,32.0,45,15,30,0.333,17.7,2.0,5.1,0.383,0.1,0.4,0.15,0.4,0.9,0.475,1.9,2.7,4.6,1.2,0.9,0.7,0.3,0.5,2.1,0.0,4.4,-0.4,1,0,5,"182,1610612765",2000
37,37,902,Bimbo Coles,1610612739,CLE,33.0,47,17,30,0.362,17.1,1.9,5.1,0.381,0.0,0.3,0.125,1.0,1.2,0.857,0.2,0.8,1.0,2.9,1.3,0.6,0.1,0.4,1.9,0.0,4.9,-3.8,0,0,5,"902,1610612739",2000
38,38,448,Bo Outlaw,1610612753,ORL,30.0,80,41,39,0.513,31.7,2.8,4.6,0.614,0.0,0.0,0.5,1.6,2.8,0.573,2.6,5.1,7.7,2.8,1.8,1.3,1.7,0.5,3.0,0.0,7.3,1.7,11,0,5,"448,1610612753",2000
39,39,682,Bob Sura,1610612744,GSW,28.0,53,14,39,0.264,31.7,3.8,9.8,0.39,0.9,3.2,0.273,2.5,3.6,0.714,1.0,3.3,4.3,4.6,3.0,1.0,0.2,0.6,2.4,0.0,11.1,-6.9,1,0,5,"682,1610612744",2000
40,40,1517,Bobby Jackson,1610612758,SAC,28.0,79,54,25,0.684,20.9,2.9,6.7,0.439,0.5,1.3,0.375,0.8,1.1,0.739,0.9,2.2,3.1,2.0,1.3,1.1,0.1,0.4,1.8,0.0,7.2,2.8,0,0,5,"1517,1610612758",2000
41,41,1719,Bonzi Wells,1610612757,POR,24.0,75,47,28,0.627,26.6,5.2,9.7,0.533,0.2,0.7,0.34,2.1,3.2,0.66,1.6,3.3,4.9,2.8,2.3,1.3,0.3,0.7,2.7,0.0,12.6,2.1,5,0,5,"1719,1610612757",2000
42,42,1802,Brad Miller,1610612741,CHI,25.0,57,10,47,0.175,25.2,2.9,6.8,0.435,0.0,0.1,0.2,2.9,4.0,0.743,2.5,4.8,7.4,1.9,1.3,0.6,0.7,0.9,3.1,0.0,8.9,-3.9,9,0,5,"1802,1610612741",2000
43,43,699,Brent Barry,1610612760,SEA,29.0,67,39,28,0.582,26.6,3.0,6.0,0.494,1.6,3.4,0.476,1.3,1.5,0.816,0.5,2.7,3.1,3.4,1.3,1.2,0.2,0.2,1.9,0.0,8.8,1.4,2,0,5,"699,1610612760",2000
44,44,85,Brent Price,1610612763,VAN,32.0,6,0,6,0.0,5.0,0.5,1.8,0.273,0.2,0.7,0.25,1.0,1.2,0.857,0.2,0.5,0.7,0.8,0.7,0.3,0.0,0.0,1.3,0.0,2.2,-1.5,0,0,5,"85,1610612763",2000
45,45,1510,Brevin Knight,1610612737,ATL,25.0,53,14,39,0.264,27.6,2.6,7.0,0.375,0.0,0.2,0.1,1.0,1.2,0.818,0.4,2.7,3.2,5.9,1.7,1.9,0.1,0.4,2.9,0.0,6.3,-4.6,2,0,5,"1510,1610612737",2000
46,46,2073,Brian Cardinal,1610612765,DET,24.0,15,5,10,0.333,8.3,0.7,2.1,0.323,0.0,0.3,0.0,0.7,1.2,0.611,0.5,1.0,1.5,0.2,0.6,0.5,0.1,0.2,1.8,0.0,2.1,-2.3,0,0,5,"2073,1610612765",2000
47,47,258,Brian Grant,1610612748,MIA,29.0,82,50,32,0.61,33.8,5.9,12.3,0.479,0.0,0.0,0.0,3.4,4.3,0.797,2.6,6.1,8.8,1.2,2.1,0.7,0.9,1.4,3.6,0.0,15.2,1.8,31,0,5,"258,1610612748",2000
48,48,216,Brian Shaw,1610612747,LAL,35.0,80,55,25,0.688,22.9,2.1,5.1,0.399,0.5,1.7,0.311,0.6,0.8,0.797,0.6,3.2,3.8,3.2,1.2,0.6,0.3,0.2,2.0,0.0,5.3,0.8,2,0,5,"216,1610612747",2000
49,49,1730,Brian Skinner,1610612746,LAC,25.0,39,16,23,0.41,14.9,1.6,4.1,0.398,0.0,0.0,0.0,0.8,1.5,0.542,1.4,2.9,4.3,0.5,0.8,0.4,0.3,0.7,1.6,0.0,4.1,-2.4,1,0,5,"1730,1610612746",2000
50,50,1477,Bruce Bowen,1610612748,MIA,30.0,82,50,32,0.61,32.8,2.6,7.1,0.363,1.3,3.7,0.336,1.2,2.0,0.609,0.5,2.4,3.0,1.6,0.9,1.0,0.6,0.4,3.3,0.0,7.6,1.5,0,0,5,"1477,1610612748",2000
51,51,1743,Bruno Sundov,1610612754,IND,21.0,11,2,9,0.182,11.1,1.8,3.7,0.488,0.0,0.4,0.0,0.3,0.5,0.6,0.4,1.7,2.1,0.2,0.3,0.2,0.4,0.1,1.9,0.0,3.9,-3.1,0,0,5,"1743,1610612754",2000
52,52,735,Bryant Reeves,1610612763,VAN,28.0,75,19,56,0.253,24.4,3.4,7.4,0.46,0.0,0.1,0.25,1.5,1.9,0.796,1.8,4.3,6.0,1.1,1.2,0.6,0.7,0.5,3.2,0.0,8.3,-2.6,8,0,5,"735,1610612763",2000
53,53,179,Bryant Stith,1610612738,BOS,30.0,78,35,43,0.449,32.1,3.1,7.8,0.401,1.2,3.1,0.376,2.2,2.7,0.845,0.8,2.8,3.6,2.2,1.2,1.2,0.2,0.6,2.3,0.0,9.7,-1.5,0,0,5,"179,1610612738",2000
54,54,1724,Bryce Drew,1610612741,CHI,26.0,48,9,39,0.188,27.2,2.6,6.8,0.379,0.8,2.2,0.381,0.3,0.4,0.737,0.3,1.2,1.4,3.9,1.4,0.7,0.1,0.1,2.1,0.0,6.3,-3.3,1,0,5,"1724,1610612741",2000
55,55,935,Bryon Russell,1610612762,UTA,30.0,78,50,28,0.641,31.7,3.9,9.0,0.44,1.2,2.9,0.413,2.8,3.7,0.779,1.2,3.0,4.2,2.1,1.4,1.2,0.3,0.6,2.9,0.0,12.0,3.6,0,0,5,"935,1610612762",2000
56,56,1898,Cal Bowdler,1610612737,ATL,24.0,44,15,29,0.341,8.5,1.2,2.6,0.465,0.0,0.1,0.2,0.8,0.9,0.825,0.7,1.1,1.8,0.1,0.3,0.2,0.5,0.3,1.0,0.0,3.2,1.0,0,0,5,"1898,1610612737",2000
57,57,384,Calbert Cheaney,1610612743,DEN,29.0,9,5,4,0.556,16.9,1.1,3.3,0.333,0.0,0.0,0.0,0.1,0.2,0.5,0.6,1.7,2.2,1.0,0.6,0.4,0.2,0.2,1.6,0.0,2.3,3.7,0,0,5,"384,1610612743",2000
58,58,1916,Calvin Booth,1610612742,DAL,25.0,55,19,36,0.345,16.9,2.2,4.6,0.476,0.0,0.0,0.0,1.0,1.4,0.679,1.4,3.1,4.5,0.8,1.0,0.5,2.0,0.5,2.7,0.0,5.3,-2.5,1,0,5,"1916,1610612742",2000
59,59,435,Carlos Rogers,1610612745,HOU,30.0,39,21,18,0.538,14.0,1.9,2.8,0.682,0.0,0.0,0.0,0.7,1.3,0.558,1.2,2.3,3.6,0.2,0.4,0.3,0.5,0.3,0.8,0.0,4.6,0.9,2,0,5,"435,1610612745",2000
60,60,76,Cedric Ceballos,1610612748,MIA,31.0,40,22,18,0.55,13.9,2.5,5.7,0.441,0.6,1.8,0.301,0.9,1.1,0.86,0.9,1.8,2.7,0.5,0.8,0.4,0.2,0.5,1.5,0.0,6.5,-0.7,3,0,5,"76,1610612748",2000
61,61,1538,Cedric Henderson,1610612739,CLE,26.0,55,19,36,0.345,17.5,1.9,4.8,0.389,0.0,0.1,0.125,0.5,0.8,0.652,0.3,1.3,1.6,1.4,1.1,0.5,0.4,0.3,1.8,0.0,4.3,-2.4,0,0,5,"1538,1610612739",2000
62,62,891,Charles Oakley,1610612761,TOR,37.0,78,45,33,0.577,35.5,3.9,10.1,0.388,0.1,0.6,0.224,1.6,1.9,0.836,1.8,7.7,9.5,3.4,1.8,1.0,0.6,0.3,3.3,0.0,9.6,3.1,25,1,5,"891,1610612761",2000
63,63,369,Charlie Ward,1610612752,NYK,30.0,61,35,26,0.574,24.5,2.5,6.1,0.416,1.1,2.9,0.383,0.9,1.1,0.8,0.5,2.1,2.6,4.5,1.8,1.1,0.2,0.2,2.2,0.0,7.1,2.8,1,0,5,"369,1610612752",2000
64,64,1497,Chauncey Billups,1610612750,MIN,24.0,77,42,35,0.545,23.3,3.2,7.6,0.422,0.9,2.5,0.376,1.9,2.2,0.842,0.4,1.6,2.1,3.4,1.4,0.7,0.1,0.6,2.3,0.0,9.3,0.5,1,0,5,"1497,1610612750",2000
65,65,685,Cherokee Parks,1610612746,LAC,28.0,65,23,42,0.354,16.2,2.1,4.2,0.489,0.0,0.1,0.0,0.5,0.7,0.705,1.1,2.4,3.5,0.7,0.6,0.4,0.6,0.2,1.9,0.0,4.6,-1.6,2,0,5,"685,1610612746",2000
66,66,713,Chris Carr,1610612738,BOS,27.0,35,14,21,0.4,8.8,1.5,3.2,0.473,0.5,1.1,0.459,1.3,1.7,0.767,0.3,0.9,1.3,0.3,0.5,0.1,0.1,0.2,1.3,0.0,4.8,-1.7,0,0,5,"713,1610612738",2000
67,67,164,Chris Childs,1610612761,TOR,33.0,77,47,30,0.61,24.1,1.8,4.4,0.403,0.4,1.4,0.302,0.8,0.9,0.845,0.3,2.3,2.6,4.6,2.0,0.8,0.2,0.2,3.1,0.0,4.7,0.5,0,0,5,"164,1610612761",2000
68,68,1544,Chris Crawford,1610612737,ATL,26.0,47,11,36,0.234,19.2,2.6,5.7,0.452,0.1,0.5,0.273,1.4,1.8,0.819,0.6,1.7,2.3,0.8,1.3,0.4,0.3,0.4,2.5,0.0,6.8,-2.9,0,0,5,"1544,1610612737",2000
69,69,201,Chris Dudley,1610612756,PHX,36.0,53,34,19,0.642,11.5,0.5,1.4,0.397,0.0,0.0,0.0,0.3,0.7,0.389,1.2,2.2,3.5,0.3,0.5,0.3,0.5,0.2,2.1,0.0,1.4,0.8,0,0,5,"201,1610612756",2000
70,70,1612,Chris Garner,1610612744,GSW,26.0,8,0,8,0.0,18.6,0.9,4.6,0.189,0.0,0.9,0.0,0.6,0.8,0.833,0.3,1.3,1.5,2.3,1.1,0.9,0.1,0.3,2.3,0.0,2.4,-2.1,0,0,5,"1612,1610612744",2000
71,71,423,Chris Gatling,1610612739,CLE,33.0,74,28,46,0.378,22.6,4.4,9.9,0.449,0.4,1.2,0.304,2.1,3.1,0.684,1.3,3.9,5.3,0.8,1.6,0.7,0.4,0.6,2.5,0.0,11.4,-2.6,4,0,5,"423,1610612739",2000
72,72,1914,Chris Herren,1610612738,BOS,25.0,25,9,16,0.36,16.3,1.2,3.8,0.302,0.6,2.2,0.291,0.4,0.5,0.75,0.2,0.7,0.8,2.2,0.8,0.6,0.0,0.2,1.7,0.0,3.3,0.0,0,0,5,"1914,1610612738",2000
73,73,2036,Chris Mihm,1610612739,CLE,21.0,59,19,40,0.322,19.7,2.9,6.6,0.442,0.0,0.0,0.0,1.7,2.1,0.794,1.8,2.9,4.7,0.3,1.4,0.3,0.9,0.8,2.6,0.0,7.6,-1.3,5,0,5,"2036,1610612739",2000
74,74,168,Chris Mills,1610612744,GSW,31.0,15,5,10,0.333,32.9,4.7,12.7,0.372,0.5,1.7,0.28,2.1,2.4,0.861,1.6,4.6,6.2,1.2,1.3,0.6,0.3,0.7,2.9,0.0,12.0,-2.5,1,0,5,"168,1610612744",2000
75,75,904,Chris Mullin,1610612744,GSW,37.0,20,5,15,0.25,18.6,1.8,5.3,0.34,1.0,2.6,0.365,1.2,1.4,0.857,0.5,1.6,2.1,1.0,1.0,0.8,0.5,0.3,1.4,0.0,5.8,-3.5,0,0,5,"904,1610612744",2000
76,76,2084,Chris Porter,1610612744,GSW,23.0,51,9,42,0.176,22.5,3.4,8.7,0.389,0.0,0.1,0.0,1.8,2.8,0.667,1.7,2.0,3.7,1.2,1.2,0.9,0.1,0.7,2.2,0.0,8.6,-5.5,2,0,5,"2084,1610612744",2000
77,77,185,Chris Webber,1610612758,SAC,28.0,70,48,22,0.686,40.5,11.2,23.4,0.481,0.0,0.4,0.071,4.6,6.6,0.703,2.6,8.5,11.1,4.2,2.8,1.3,1.7,1.3,3.2,0.0,27.1,5.3,50,1,5,"185,1610612758",2000
78,78,43,Chris Whitney,1610612764,WAS,29.0,59,12,47,0.203,26.0,3.1,8.0,0.387,1.6,4.2,0.375,1.7,1.9,0.894,0.2,1.6,1.8,4.2,1.7,0.9,0.1,0.2,2.5,0.0,9.5,-4.2,4,0,5,"43,1610612764",2000
79,79,363,Christian Laettner,1610612764,WAS,31.0,78,38,40,0.487,21.3,3.6,7.1,0.503,0.1,0.2,0.308,2.2,2.6,0.833,1.5,3.2,4.7,1.6,1.8,0.9,0.6,0.4,3.1,0.0,9.3,-0.9,5,0,5,"363,1610612764",2000
80,80,1088,Chucky Atkins,1610612765,DET,26.0,81,31,50,0.383,29.2,4.7,11.8,0.399,1.5,4.2,0.357,1.1,1.6,0.692,0.3,1.8,2.1,4.1,1.8,0.8,0.1,0.4,2.3,0.0,12.0,-0.7,2,0,5,"1088,1610612765",2000
81,81,359,Chucky Brown,1610612739,CLE,33.0,26,5,21,0.192,13.1,1.5,3.7,0.421,0.0,0.1,0.0,0.8,1.3,0.647,0.3,1.8,2.1,0.4,0.3,0.3,0.3,0.3,1.4,0.0,3.9,-1.4,0,0,5,"359,1610612739",2000
82,82,221,Clar. Weatherspoon,1610612739,CLE,30.0,82,30,52,0.366,33.9,4.2,8.4,0.501,0.0,0.0,0.0,2.8,3.5,0.79,2.7,7.0,9.7,1.3,1.4,1.0,1.3,1.1,2.1,0.0,11.3,-3.3,25,0,5,"221,1610612739",2000
83,83,361,Clifford Robinson,1610612756,PHX,34.0,82,51,31,0.622,33.6,6.1,14.5,0.422,1.1,3.0,0.361,3.1,4.4,0.709,1.3,2.8,4.1,2.9,2.3,1.1,1.0,0.8,3.1,0.0,16.4,1.5,0,0,5,"361,1610612756",2000
84,84,1736,Corey Benjamin,1610612741,CHI,23.0,65,9,56,0.138,13.2,1.8,4.6,0.381,0.3,1.2,0.259,0.9,1.3,0.675,0.6,1.0,1.5,1.1,1.0,0.4,0.2,0.3,2.0,0.0,4.7,-3.0,0,0,5,"1736,1610612741",2000
85,85,1894,Corey Maggette,1610612746,LAC,21.0,69,27,42,0.391,19.7,3.3,7.1,0.462,0.2,0.8,0.304,3.2,4.2,0.774,1.3,2.9,4.2,1.2,1.5,0.5,0.1,0.7,2.0,0.0,10.0,-1.3,4,0,5,"1894,1610612746",2000
86,86,916,Corie Blount,1610612744,GSW,32.0,68,20,48,0.294,19.2,1.9,4.3,0.442,0.0,0.1,0.25,0.8,1.2,0.614,2.7,3.2,5.9,0.9,1.1,0.6,0.3,0.4,2.4,0.0,4.6,-4.3,7,0,5,"916,1610612744",2000
87,87,722,Corliss Williamson,1610612765,DET,27.0,69,32,37,0.464,24.4,4.7,9.4,0.502,0.0,0.0,0.0,2.2,3.4,0.637,1.6,3.1,4.7,0.9,1.6,0.7,0.3,0.9,2.7,0.0,11.6,1.4,4,0,5,"722,1610612765",2000
88,88,724,Cory Alexander,1610612753,ORL,28.0,26,17,9,0.654,8.6,0.7,2.2,0.321,0.2,0.6,0.25,0.5,0.7,0.667,0.0,1.0,1.0,1.4,1.0,0.6,0.0,0.1,1.1,0.0,2.0,-1.7,0,0,5,"724,1610612753",2000
89,89,2042,Courtney Alexander,1610612764,WAS,24.0,65,29,36,0.446,21.1,3.7,8.8,0.417,0.3,0.7,0.37,1.9,2.3,0.82,0.6,1.6,2.2,1.0,1.2,0.7,0.1,0.5,2.1,0.0,9.5,-4.4,0,0,5,"2042,1610612764",2000
90,90,1749,Cuttino Mobley,1610612745,HOU,25.0,79,44,35,0.557,38.1,6.7,15.4,0.434,1.1,3.2,0.357,5.0,6.0,0.831,1.1,4.0,5.0,2.5,2.1,1.1,0.3,1.0,2.1,0.0,19.5,3.4,8,0,5,"1749,1610612745",2000
91,91,905,Dale Davis,1610612757,POR,32.0,81,49,32,0.605,26.7,3.0,6.0,0.497,0.0,0.0,0.0,1.2,1.9,0.632,2.9,4.6,7.5,1.3,0.8,0.5,0.9,0.5,2.5,0.0,7.2,2.0,13,0,5,"905,1610612757",2000
92,92,2053,Dalibor Bagaric,1610612741,CHI,20.0,35,9,26,0.257,7.4,0.5,1.9,0.262,0.0,0.0,0.0,0.4,0.8,0.464,0.6,1.0,1.6,0.3,0.6,0.3,0.5,0.3,1.3,0.0,1.3,-1.7,0,0,5,"2053,1610612741",2000
93,93,1800,Damon Jones,1610612763,VAN,24.0,71,16,55,0.225,19.9,2.4,5.9,0.409,1.2,3.3,0.364,0.5,0.7,0.712,0.2,1.5,1.7,3.2,1.1,0.5,0.0,0.2,0.8,0.0,6.5,-3.1,1,0,5,"1800,1610612763",2000
