,Unnamed: 0,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,CFID,CFPARAMS,SEASON
10,10,947,Allen Iverson,1610612755,PHI,30.0,75,41,34,0.547,42.3,10.3,24.2,0.424,1.4,4.5,0.308,8.7,10.5,0.835,0.7,3.3,4.0,7.9,4.6,2.4,0.1,1.3,1.9,0.0,30.7,0.2,24,0,5,"947,1610612755",2004
11,11,297,Alonzo Mourning,1610612748,MIA,35.0,37,17,20,0.459,19.0,2.7,5.7,0.472,0.0,0.0,0.0,2.2,3.8,0.582,1.4,3.9,5.4,0.5,1.5,0.2,2.0,0.5,2.2,0.0,7.6,-1.2,4,0,5,"297,1610612748",2004
12,12,2405,Amar'e Stoudemire,1610612756,PHX,22.0,80,60,20,0.75,36.1,9.3,16.7,0.559,0.0,0.2,0.188,7.3,9.9,0.733,2.7,6.2,8.9,1.6,2.4,1.0,1.6,1.2,3.5,0.0,26.0,7.5,27,0,5,"2405,1610612756",2004
13,13,2760,Anderson Varejao,1610612739,CLE,22.0,54,27,27,0.5,16.1,1.8,3.6,0.513,0.0,0.0,0.0,1.3,2.4,0.535,2.0,2.7,4.8,0.5,0.5,0.8,0.7,0.4,2.3,0.0,4.9,1.6,0,0,5,"2760,1610612739",2004
14,14,2857,Andre Barrett,1610612753,ORL,23.0,38,17,21,0.447,12.6,1.2,3.3,0.363,0.4,1.4,0.269,0.4,0.5,0.737,0.3,0.8,1.1,1.8,0.7,0.5,0.0,0.2,1.3,0.0,3.1,0.7,1,0,5,"2857,1610612753",2004
15,15,2765,Andre Emmett,1610612763,MEM,22.0,8,5,3,0.625,3.2,0.3,0.8,0.333,0.0,0.0,0.0,0.4,0.6,0.6,0.0,0.3,0.3,0.0,0.1,0.0,0.0,0.4,0.5,0.0,0.9,-0.9,0,0,5,"2765,1610612763",2004
16,16,2738,Andre Iguodala,1610612755,PHI,21.0,82,43,39,0.524,32.7,3.3,6.7,0.493,0.6,1.7,0.331,1.9,2.6,0.743,1.1,4.6,5.7,3.0,1.7,1.7,0.6,0.3,2.5,0.0,9.0,-0.2,5,1,5,"2738,1610612755",2004
17,17,1889,Andre Miller,1610612743,DEN,29.0,82,49,33,0.598,34.7,5.2,10.9,0.477,0.1,0.5,0.154,3.1,3.7,0.838,1.2,2.9,4.1,6.9,2.7,1.5,0.1,0.9,2.5,0.0,13.6,2.1,13,0,5,"1889,1610612743",2004
18,18,1905,Andrei Kirilenko,1610612762,UTA,24.0,41,15,26,0.366,33.0,5.0,10.2,0.493,0.6,1.9,0.299,5.0,6.3,0.784,2.2,4.0,6.2,3.2,2.2,1.6,3.3,0.7,2.5,0.0,15.6,2.1,7,0,5,"1905,1610612762",2004
19,19,2804,Andres Nocioni,1610612741,CHI,25.0,81,47,34,0.58,23.4,3.0,7.4,0.401,0.3,1.2,0.258,2.1,2.7,0.766,0.9,3.9,4.8,1.5,1.7,0.5,0.4,0.5,2.6,0.0,8.4,-2.2,3,0,5,"2804,1610612741",2004
20,20,692,Andrew DeClercq,1610612753,ORL,32.0,8,4,4,0.5,6.3,0.5,1.1,0.444,0.0,0.0,0.0,0.1,0.4,0.333,0.9,0.4,1.3,0.0,0.1,0.3,0.0,0.3,1.8,0.0,1.1,-2.0,0,0,5,"692,1610612753",2004
21,21,2740,Andris Biedrins,1610612744,GSW,19.0,30,17,13,0.567,12.7,1.5,2.6,0.577,0.0,0.0,0.0,0.6,1.3,0.475,1.6,2.4,3.9,0.4,0.4,0.4,0.8,0.5,2.9,0.0,3.6,1.5,1,0,5,"2740,1610612744",2004
22,22,358,Anfernee Hardaway,1610612752,NYK,33.0,37,17,20,0.459,24.2,3.0,7.0,0.423,0.4,1.4,0.3,0.9,1.2,0.739,0.5,1.9,2.4,2.0,1.4,0.8,0.1,0.3,2.1,0.0,7.3,-2.3,0,0,5,"358,1610612752",2004
23,23,1738,Ansu Sesay,1610612744,GSW,28.0,16,5,11,0.313,8.0,1.1,2.6,0.405,0.1,0.5,0.25,0.8,1.5,0.542,1.1,1.3,2.4,0.8,0.5,0.1,0.2,0.4,1.0,0.0,3.1,-1.1,0,0,5,"1738,1610612744",2004
24,24,1712,Antawn Jamison,1610612764,WAS,29.0,68,38,30,0.559,38.4,7.6,17.5,0.437,1.0,3.1,0.341,3.3,4.4,0.76,2.4,5.3,7.6,2.3,1.7,0.8,0.2,0.6,2.2,0.0,19.6,1.8,24,0,5,"1712,1610612764",2004
25,25,1853,Anthony Carter,1610612750,MIN,30.0,66,36,30,0.545,10.8,1.1,2.7,0.407,0.0,0.3,0.118,0.5,0.8,0.686,0.2,0.9,1.0,2.4,0.9,0.5,0.3,0.1,1.3,0.0,2.7,0.0,0,0,5,"1853,1610612750",2004
26,26,924,Anthony Goldwire,1610612749,MIL,33.0,33,10,23,0.303,16.1,1.7,4.1,0.419,1.0,2.4,0.4,0.8,0.9,0.839,0.3,1.5,1.8,2.4,0.5,0.5,0.0,0.1,1.0,0.0,5.2,-2.2,0,0,5,"924,1610612749",2004
27,27,1533,Anthony Johnson,1610612754,IND,30.0,63,34,29,0.54,27.9,3.2,7.2,0.445,0.7,1.7,0.38,1.3,1.8,0.752,0.5,2.3,2.8,4.8,1.5,0.9,0.2,0.4,2.3,0.0,8.4,0.4,3,0,5,"1533,1610612754",2004
28,28,292,Anthony Miller,1610612737,ATL,33.0,2,0,2,0.0,4.9,1.0,1.5,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,2.0,1.0,0,0,5,"292,1610612737",2004
29,29,324,Anthony Peeler,1610612764,WAS,35.0,40,19,21,0.475,13.2,1.4,3.8,0.373,0.6,1.6,0.385,0.4,0.5,0.889,0.4,1.3,1.6,1.4,0.7,0.5,0.1,0.2,1.0,0.0,3.8,-2.6,0,0,5,"324,1610612764",2004
30,30,952,Antoine Walker,1610612738,BOS,28.0,77,26,51,0.338,38.5,7.5,17.9,0.422,1.4,4.4,0.323,2.6,4.8,0.539,2.4,6.7,9.0,3.4,3.3,1.2,0.8,1.4,2.8,0.0,19.1,-6.8,31,0,5,"952,1610612738",2004
31,31,2766,Antonio Burks,1610612763,MEM,25.0,24,10,14,0.417,9.1,1.2,2.5,0.467,0.1,0.5,0.273,0.6,0.8,0.737,0.0,0.5,0.5,1.2,0.5,0.5,0.0,0.3,1.0,0.0,3.0,-1.4,0,0,5,"2766,1610612763",2004
32,32,1498,Antonio Daniels,1610612760,SEA,30.0,75,50,25,0.667,27.0,3.6,8.3,0.438,0.7,2.2,0.297,3.3,4.1,0.816,0.3,2.0,2.3,4.1,1.0,0.7,0.0,0.4,1.0,0.0,11.2,2.7,1,0,5,"1498,1610612760",2004
33,33,213,Antonio Davis,1610612741,CHI,36.0,72,41,31,0.569,25.6,2.7,5.8,0.461,0.0,0.0,0.0,1.6,2.1,0.757,2.1,3.8,5.9,1.1,1.3,0.4,0.6,0.4,2.0,0.0,7.0,0.1,4,0,5,"213,1610612741",2004
34,34,686,Antonio McDyess,1610612765,DET,30.0,77,51,26,0.662,23.4,4.0,7.8,0.513,0.0,0.0,0.0,1.6,2.5,0.656,2.3,4.0,6.3,0.9,1.2,0.6,0.7,0.5,2.6,0.0,9.6,0.1,6,0,5,"686,1610612765",2004
35,35,1506,Austin Croshere,1610612754,IND,30.0,73,40,33,0.548,25.0,2.6,6.8,0.378,0.6,2.4,0.259,3.1,3.5,0.883,1.4,3.7,5.1,1.3,1.4,0.7,0.2,0.6,2.1,0.0,8.9,-2.3,4,0,5,"1506,1610612754",2004
36,36,2852,Awvee Storey,1610612751,NJN,28.0,9,2,7,0.222,3.0,0.3,1.1,0.3,0.1,0.2,0.5,0.1,0.2,0.5,0.4,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.9,-1.4,0,0,5,"2852,1610612751",2004
37,37,1884,Baron Davis,1610612744,GSW,26.0,46,21,25,0.457,34.4,6.3,16.3,0.387,2.6,7.7,0.333,4.0,5.3,0.761,0.7,3.1,3.8,7.9,2.8,1.8,0.3,0.5,2.7,0.0,19.2,1.3,12,1,5,"1884,1610612744",2004
38,38,2732,Ben Gordon,1610612741,CHI,22.0,82,47,35,0.573,24.6,5.3,12.9,0.411,1.6,4.0,0.405,2.8,3.3,0.863,0.7,2.0,2.6,2.0,2.3,0.6,0.1,0.7,2.7,0.0,15.1,1.8,0,0,5,"2732,1610612741",2004
39,39,1052,Ben Handlogten,1610612762,UTA,31.0,21,6,15,0.286,14.0,2.0,4.0,0.518,0.0,0.0,0.0,0.4,0.8,0.529,1.1,2.0,3.1,0.6,0.9,0.3,0.2,0.3,2.6,0.0,4.5,-2.0,1,0,5,"1052,1610612762",2004
40,40,1112,Ben Wallace,1610612765,DET,30.0,74,51,23,0.689,36.1,4.0,8.8,0.453,0.0,0.1,0.111,1.8,4.1,0.428,3.9,8.2,12.2,1.7,1.1,1.4,2.4,0.7,2.1,0.0,9.7,4.6,29,0,5,"1112,1610612765",2004
41,41,2757,Beno Udrih,1610612759,SAS,22.0,80,57,23,0.713,14.4,2.2,4.9,0.444,0.7,1.8,0.408,0.8,1.1,0.753,0.2,0.8,1.0,1.9,1.0,0.5,0.1,0.3,1.2,0.0,5.9,1.6,1,0,5,"2757,1610612759",2004
42,42,2774,Bernard Robinson,1610612766,CHA,24.0,31,6,25,0.194,10.6,1.2,2.6,0.444,0.1,0.3,0.375,0.6,0.8,0.692,0.5,1.1,1.5,1.0,0.6,0.4,0.1,0.3,1.4,0.0,3.0,-3.2,0,0,5,"2774,1610612766",2004
43,43,2873,Billy Thomas,1610612751,NJN,29.0,25,15,10,0.6,14.0,1.4,3.8,0.362,0.7,2.2,0.304,0.3,0.4,0.778,0.3,1.2,1.4,0.7,0.4,0.6,0.0,0.1,1.2,0.0,3.7,-0.5,0,0,5,"2873,1610612751",2004
44,44,448,Bo Outlaw,1610612756,PHX,34.0,39,29,10,0.744,5.5,0.3,0.9,0.353,0.0,0.0,0.0,0.1,0.2,0.556,0.4,0.9,1.4,0.3,0.2,0.2,0.3,0.1,0.7,0.0,0.7,-0.9,0,0,5,"448,1610612756",2004
45,45,682,Bob Sura,1610612745,HOU,32.0,61,42,19,0.689,31.6,3.5,8.3,0.427,0.9,2.5,0.355,2.3,3.1,0.75,1.3,4.2,5.5,5.2,2.4,1.1,0.1,0.6,2.8,0.0,10.3,2.5,8,0,5,"682,1610612745",2004
46,46,1517,Bobby Jackson,1610612758,SAC,32.0,25,18,7,0.72,21.6,4.4,10.2,0.427,1.3,3.8,0.344,2.0,2.3,0.862,0.9,2.5,3.4,2.4,1.1,0.6,0.1,0.4,2.3,0.0,12.0,1.6,0,0,5,"1517,1610612758",2004
47,47,2250,Bobby Simmons,1610612746,LAC,25.0,75,35,40,0.467,37.5,6.3,13.6,0.466,0.7,1.5,0.435,3.1,3.6,0.846,1.7,4.2,5.9,2.7,1.8,1.4,0.2,0.6,3.0,0.0,16.4,1.0,10,0,5,"2250,1610612746",2004
48,48,1719,Bonzi Wells,1610612763,MEM,28.0,69,37,32,0.536,21.6,3.9,8.9,0.441,0.5,1.5,0.346,2.0,2.7,0.75,0.7,2.6,3.3,1.2,1.3,1.2,0.4,0.7,2.4,0.0,10.4,-0.8,1,0,5,"1719,1610612763",2004
49,49,2564,Boris Diaw,1610612737,ATL,23.0,66,10,56,0.152,18.1,1.9,4.5,0.422,0.1,0.8,0.18,0.9,1.2,0.74,0.8,1.8,2.6,2.3,1.3,0.6,0.3,0.3,1.9,0.0,4.8,-2.7,0,0,5,"2564,1610612737",2004
50,50,2411,Bostjan Nachbar,1610612740,NOH,24.0,71,21,50,0.296,18.9,2.3,5.8,0.392,1.1,2.8,0.383,1.4,1.6,0.829,0.3,2.2,2.6,1.0,1.0,0.4,0.2,0.4,2.6,0.0,7.0,-2.5,0,0,5,"2411,1610612740",2004
51,51,1802,Brad Miller,1610612758,SAC,29.0,56,36,20,0.643,37.4,5.7,10.9,0.524,0.1,0.3,0.263,4.2,5.1,0.812,2.5,6.8,9.3,3.9,1.5,1.2,1.2,0.9,3.2,0.0,15.6,3.6,18,0,5,"1802,1610612758",2004
52,52,2688,Brandin Knight,1610612745,HOU,23.0,1,0,1,0.0,2.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,5,"2688,1610612745",2004
53,53,2599,Brandon Hunter,1610612753,ORL,24.0,31,10,21,0.323,7.0,1.2,2.4,0.507,0.0,0.0,0.0,0.7,1.3,0.538,0.8,1.4,2.2,0.1,0.7,0.1,0.2,0.2,1.4,0.0,3.1,-0.6,1,0,5,"2599,1610612753",2004
54,54,2217,Brendan Haywood,1610612764,WAS,25.0,68,38,30,0.559,27.5,3.5,6.3,0.56,0.0,0.0,0.0,2.3,3.8,0.609,3.0,3.9,6.8,0.8,1.4,0.8,1.7,0.6,3.2,0.0,9.4,3.3,6,0,5,"2217,1610612764",2004
55,55,699,Brent Barry,1610612759,SAS,33.0,81,59,22,0.728,21.4,2.4,5.7,0.423,1.2,3.5,0.357,1.4,1.7,0.837,0.4,2.0,2.3,2.2,0.8,0.5,0.2,0.2,1.5,0.0,7.4,2.9,0,0,5,"699,1610612759",2004
56,56,1510,Brevin Knight,1610612766,CHA,29.0,66,17,49,0.258,29.5,3.8,8.9,0.422,0.0,0.3,0.15,2.5,3.0,0.852,0.3,2.3,2.6,9.0,2.2,2.0,0.1,0.5,2.9,0.0,10.1,-2.4,16,0,5,"1510,1610612766",2004
57,57,2073,Brian Cardinal,1610612763,MEM,28.0,58,32,26,0.552,24.7,2.8,7.4,0.37,0.8,2.2,0.352,2.7,3.1,0.873,1.1,2.8,3.9,2.0,1.4,1.5,0.3,0.6,3.0,0.0,9.0,2.1,0,0,5,"2073,1610612763",2004
58,58,2567,Brian Cook,1610612747,LAL,24.0,72,31,41,0.431,15.0,2.4,5.9,0.417,1.1,2.8,0.392,0.4,0.5,0.757,0.9,2.1,3.0,0.5,0.4,0.3,0.4,0.1,1.9,0.0,6.4,1.1,2,0,5,"2567,1610612747",2004
59,59,258,Brian Grant,1610612747,LAL,33.0,69,27,42,0.391,16.6,1.5,3.0,0.493,0.0,0.0,0.0,0.8,1.1,0.722,1.5,2.3,3.7,0.5,0.6,0.3,0.3,0.3,2.5,0.0,3.8,-2.1,0,0,5,"258,1610612747",2004
60,60,2243,Brian Scalabrine,1610612751,NJN,27.0,54,28,26,0.519,21.6,2.4,6.1,0.398,0.4,1.3,0.324,1.0,1.3,0.768,1.5,3.0,4.5,1.6,1.2,0.6,0.3,0.5,2.1,0.0,6.3,0.6,2,0,5,"2243,1610612751",2004
61,61,1730,Brian Skinner,1610612758,SAC,29.0,49,24,25,0.49,19.3,2.1,4.2,0.507,0.0,0.0,0.0,0.5,1.4,0.357,2.2,3.5,5.7,0.9,0.8,0.6,1.0,0.6,2.1,0.0,4.8,-1.8,5,0,5,"1730,1610612758",2004
62,62,2639,Britton Johnsen,1610612754,IND,25.0,6,2,4,0.333,14.0,1.0,3.7,0.273,0.0,0.7,0.0,0.0,0.0,0.0,0.8,0.8,1.7,0.7,0.5,0.2,0.0,0.0,1.7,0.0,2.0,-5.2,0,0,5,"2639,1610612754",2004
63,63,1477,Bruce Bowen,1610612759,SAS,34.0,82,59,23,0.72,32.0,3.1,7.3,0.42,1.2,3.1,0.403,0.9,1.4,0.634,0.6,2.9,3.5,1.5,0.7,0.7,0.5,0.4,2.1,0.0,8.2,4.9,0,0,5,"1477,1610612759",2004
64,64,1743,Bruno Sundov,1610612752,NYK,25.0,21,8,13,0.381,3.3,0.5,1.8,0.297,0.0,0.1,0.333,0.1,0.1,1.0,0.3,0.3,0.6,0.1,0.3,0.1,0.1,0.1,0.8,0.0,1.2,-0.8,0,0,5,"1743,1610612752",2004
65,65,935,Bryon Russell,1610612743,DEN,34.0,70,39,31,0.557,14.7,1.4,3.6,0.377,0.8,2.1,0.376,0.9,1.1,0.792,0.7,1.7,2.5,1.0,0.5,0.6,0.2,0.2,1.9,0.0,4.4,0.1,0,0,5,"935,1610612743",2004
66,66,384,Calbert Cheaney,1610612744,GSW,33.0,55,17,38,0.309,17.2,2.1,4.8,0.426,0.0,0.1,0.0,0.4,0.7,0.649,0.6,1.7,2.3,1.2,0.6,0.3,0.3,0.2,1.7,0.0,4.5,-1.1,0,0,5,"384,1610612744",2004
67,67,1916,Calvin Booth,1610612749,MIL,29.0,51,25,26,0.49,8.9,1.0,2.1,0.454,0.0,0.0,0.0,0.5,0.6,0.813,0.6,1.5,2.1,0.2,0.3,0.3,0.5,0.1,1.5,0.0,2.4,-1.3,0,0,5,"1916,1610612749",2004
68,68,2306,Carlos Arroyo,1610612765,DET,25.0,70,35,35,0.5,20.6,2.4,6.1,0.389,0.1,0.4,0.267,1.7,2.1,0.799,0.4,1.1,1.5,4.0,1.5,0.6,0.1,0.5,2.0,0.0,6.6,-3.0,1,0,5,"2306,1610612765",2004
69,69,2430,Carlos Boozer,1610612762,UTA,23.0,51,17,34,0.333,34.9,7.1,13.6,0.521,0.0,0.0,0.0,3.7,5.3,0.698,2.8,6.2,9.0,2.8,2.7,0.8,0.5,1.3,3.5,0.0,17.8,-2.0,22,0,5,"2430,1610612762",2004
70,70,2568,Carlos Delfino,1610612765,DET,22.0,30,20,10,0.667,15.4,1.4,3.9,0.359,0.3,1.2,0.257,0.8,1.3,0.575,0.4,1.4,1.8,1.3,0.8,0.7,0.2,0.4,1.5,0.0,3.9,-0.9,0,0,5,"2568,1610612765",2004
71,71,2546,Carmelo Anthony,1610612743,DEN,21.0,75,47,28,0.627,34.8,7.1,16.4,0.431,0.6,2.1,0.266,6.1,7.6,0.796,1.9,3.8,5.7,2.6,3.0,0.9,0.4,1.6,3.1,0.0,20.8,2.2,4,0,5,"2546,1610612743",2004
72,72,2406,Caron Butler,1610612747,LAL,25.0,77,32,45,0.416,35.6,5.7,12.9,0.445,0.5,1.6,0.304,3.6,4.1,0.862,1.9,3.9,5.8,1.9,1.6,1.4,0.3,0.9,2.8,0.0,15.5,-3.1,10,0,5,"2406,1610612747",2004
73,73,2418,Casey Jacobsen,1610612740,NOH,24.0,84,43,41,0.512,21.5,2.0,4.9,0.404,0.8,2.1,0.373,1.8,2.3,0.786,0.4,1.6,2.0,1.3,0.8,0.4,0.1,0.4,1.2,0.0,6.5,0.1,0,0,5,"2418,1610612740",2004
74,74,369,Charlie Ward,1610612745,HOU,34.0,14,6,8,0.429,25.7,1.7,5.5,0.312,1.1,3.6,0.314,0.8,0.9,0.846,0.4,2.4,2.8,3.1,1.3,1.1,0.0,0.1,1.6,0.0,5.4,0.3,0,0,5,"369,1610612745",2004
75,75,1497,Chauncey Billups,1610612765,DET,28.0,80,53,27,0.663,35.9,5.1,11.4,0.442,2.1,4.8,0.426,4.3,4.8,0.898,0.6,2.8,3.4,5.8,2.3,1.0,0.1,0.5,2.4,0.0,16.5,4.4,3,0,5,"1497,1610612765",2004
76,76,2365,Chris Andersen,1610612740,NOH,26.0,67,17,50,0.254,21.3,2.9,5.3,0.534,0.0,0.0,0.0,2.0,2.8,0.689,2.0,4.1,6.1,1.1,1.0,0.2,1.5,0.4,2.1,0.0,7.7,-0.8,6,0,5,"2365,1610612740",2004
77,77,2547,Chris Bosh,1610612761,TOR,21.0,81,33,48,0.407,37.2,5.8,12.4,0.471,0.0,0.1,0.3,5.1,6.7,0.76,2.4,6.5,8.9,1.9,2.3,0.9,1.4,0.9,2.8,0.0,16.8,-0.3,32,0,5,"2547,1610612761",2004
78,78,2768,Chris Duhon,1610612741,CHI,22.0,82,47,35,0.573,26.5,2.1,6.0,0.352,1.1,3.2,0.355,0.6,0.8,0.731,0.3,2.3,2.6,4.9,1.5,1.0,0.0,0.3,2.5,0.0,5.9,1.4,2,0,5,"2768,1610612741",2004
79,79,2549,Chris Kaman,1610612746,LAC,23.0,63,28,35,0.444,26.0,3.9,7.9,0.497,0.0,0.0,0.0,1.3,1.9,0.661,2.1,4.6,6.7,1.2,1.8,0.4,1.1,0.7,2.9,0.0,9.1,-2.0,15,0,5,"2549,1610612746",2004
80,80,2036,Chris Mihm,1610612747,LAL,25.0,75,33,42,0.44,25.0,3.7,7.4,0.507,0.0,0.0,0.0,2.3,3.4,0.678,2.6,4.1,6.7,0.7,1.5,0.2,1.4,0.8,3.2,0.0,9.8,-2.1,18,0,5,"2036,1610612747",2004
81,81,185,Chris Webber,1610612755,PHI,32.0,67,39,28,0.582,35.4,8.3,19.1,0.433,0.2,0.7,0.341,2.7,3.4,0.794,1.9,7.2,9.1,4.7,2.7,1.4,0.8,0.6,3.2,0.0,19.5,0.8,31,4,5,"185,1610612755",2004
82,82,2404,Chris Wilcox,1610612746,LAC,22.0,54,23,31,0.426,18.6,3.1,6.1,0.514,0.0,0.0,0.0,1.6,2.7,0.611,1.2,3.1,4.2,0.7,1.4,0.5,0.4,0.5,2.4,0.0,7.9,-1.0,2,0,5,"2404,1610612746",2004
83,83,363,Christian Laettner,1610612748,MIA,35.0,49,38,11,0.776,15.1,2.2,3.8,0.582,0.0,0.1,0.143,0.9,1.2,0.763,0.7,1.9,2.7,0.8,0.6,0.7,0.3,0.1,1.6,0.0,5.3,3.0,0,0,5,"363,1610612748",2004
84,84,1088,Chucky Atkins,1610612747,LAL,30.0,82,34,48,0.415,35.5,4.7,11.1,0.426,2.1,5.5,0.387,2.0,2.5,0.803,0.4,2.0,2.4,4.4,1.8,0.9,0.0,0.4,2.2,0.0,13.6,-1.9,2,0,5,"1088,1610612747",2004
85,85,221,Clar. Weatherspoon,1610612745,HOU,34.0,40,22,18,0.55,13.1,1.2,2.9,0.412,0.0,0.0,0.0,0.7,0.9,0.829,0.9,2.2,3.1,0.4,0.4,0.2,0.2,0.4,1.9,0.0,3.1,1.4,1,0,5,"221,1610612745",2004
86,86,361,Clifford Robinson,1610612751,NJN,38.0,71,32,39,0.451,23.9,2.8,7.4,0.386,0.9,2.7,0.347,0.9,1.4,0.639,0.8,2.2,2.9,1.5,0.9,0.9,0.7,0.2,2.5,0.0,7.5,-4.3,0,0,5,"361,1610612751",2004
87,87,1894,Corey Maggette,1610612746,LAC,25.0,66,27,39,0.409,37.1,6.4,14.9,0.431,0.8,2.5,0.304,8.5,10.0,0.857,1.1,4.9,6.0,3.4,3.0,1.1,0.1,0.9,2.9,0.0,22.2,-0.3,10,0,5,"1894,1610612746",2004
88,88,722,Corliss Williamson,1610612758,SAC,31.0,72,37,35,0.514,21.3,3.8,8.1,0.467,0.0,0.0,0.0,2.7,3.4,0.799,1.4,2.2,3.6,1.1,1.2,0.5,0.2,0.6,3.0,0.0,10.3,-0.2,2,0,5,"722,1610612758",2004
89,89,2451,Corsley Edwards,1610612740,NOH,26.0,10,0,10,0.0,11.0,1.0,3.1,0.323,0.0,0.0,0.0,0.7,1.2,0.583,1.2,1.3,2.5,0.3,0.2,0.3,0.4,0.6,1.9,0.0,2.7,-3.1,0,0,5,"2451,1610612740",2004
90,90,724,Cory Alexander,1610612766,CHA,32.0,16,1,15,0.063,12.4,1.0,3.1,0.327,0.5,1.2,0.421,0.6,0.8,0.75,0.5,1.3,1.8,2.3,1.2,0.6,0.1,0.3,1.8,0.0,3.1,-3.8,0,0,5,"724,1610612766",2004
91,91,2414,Curtis Borchardt,1610612762,UTA,24.0,67,22,45,0.328,12.8,1.1,2.6,0.43,0.0,0.0,0.0,0.8,1.1,0.732,1.3,2.1,3.3,0.7,0.8,0.1,0.5,0.3,2.4,0.0,3.0,-2.0,0,0,5,"2414,1610612762",2004
92,92,1749,Cuttino Mobley,1610612758,SAC,29.0,66,36,30,0.545,36.3,6.2,14.1,0.438,2.3,5.2,0.439,2.5,3.1,0.82,0.7,2.8,3.5,2.8,2.0,1.1,0.5,0.5,2.3,0.0,17.2,-0.1,2,0,5,"1749,1610612758",2004
93,93,2788,DJ Mbenga,1610612742,DAL,24.0,15,9,6,0.6,3.8,0.4,0.9,0.429,0.0,0.0,0.0,0.2,0.3,0.75,0.2,0.3,0.5,0.0,0.3,0.0,0.3,0.0,0.9,0.0,1.0,-2.5,0,0,5,"2788,1610612742",2004
