,Unnamed: 0,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,CFID,CFPARAMS,SEASON
40,40,101178,Arvydas Macijauskas,1610612740,NOK,26.0,19,5,14,0.263,7.1,0.7,2.2,0.341,0.2,0.6,0.25,0.7,0.8,0.867,0.2,0.4,0.5,0.3,0.4,0.4,0.0,0.2,0.5,0.6,2.3,-0.4,0,0,5,"101178,1610612740",2005
41,41,1506,Austin Croshere,1610612754,IND,31.0,50,27,23,0.54,23.0,2.6,5.7,0.463,1.1,2.8,0.386,1.8,2.0,0.882,1.2,4.1,5.3,1.2,1.0,0.4,0.1,0.4,2.1,1.6,8.2,2.2,4,0,5,"1506,1610612754",2005
42,42,2852,Awvee Storey,1610612764,WAS,29.0,25,16,9,0.64,4.7,0.6,1.6,0.39,0.1,0.3,0.429,0.3,0.6,0.571,0.3,0.6,0.9,0.2,0.2,0.1,0.0,0.0,0.9,0.4,1.7,0.6,0,0,5,"2852,1610612764",2005
43,43,1884,Baron Davis,1610612744,GSW,27.0,54,23,31,0.426,36.5,6.2,15.9,0.389,1.9,6.0,0.315,3.6,5.4,0.675,0.8,3.5,4.4,8.9,2.9,1.6,0.3,0.8,3.1,4.7,17.9,0.6,22,1,5,"1884,1610612744",2005
44,44,2732,Ben Gordon,1610612741,CHI,23.0,80,40,40,0.5,31.0,6.1,14.4,0.422,2.1,4.8,0.435,2.7,3.4,0.785,0.5,2.2,2.7,3.0,2.3,0.9,0.1,0.9,3.0,2.9,16.9,1.0,0,0,5,"2732,1610612741",2005
45,45,1112,Ben Wallace,1610612765,DET,31.0,82,64,18,0.78,35.2,2.9,5.7,0.51,0.0,0.0,0.0,1.5,3.6,0.416,3.7,7.6,11.3,1.9,1.1,1.8,2.2,0.3,2.0,3.5,7.3,7.3,17,0,5,"1112,1610612765",2005
46,46,2757,Beno Udrih,1610612759,SAS,23.0,54,42,12,0.778,10.9,2.0,4.3,0.455,0.4,1.3,0.343,0.7,0.9,0.78,0.3,0.6,1.0,1.7,1.0,0.3,0.0,0.3,1.0,0.9,5.1,0.8,0,0,5,"2757,1610612759",2005
47,47,2774,Bernard Robinson,1610612766,CHA,25.0,66,16,50,0.242,19.7,2.4,5.5,0.43,0.0,0.3,0.095,1.6,2.0,0.791,0.9,2.4,3.3,1.2,1.1,1.2,0.2,0.4,2.1,1.6,6.4,-1.5,3,0,5,"2774,1610612766",2005
48,48,2873,Billy Thomas,1610612764,WAS,30.0,17,8,9,0.471,7.7,0.8,2.4,0.325,0.6,1.8,0.333,0.1,0.1,1.0,0.3,0.5,0.8,0.5,0.4,0.6,0.1,0.0,1.1,0.1,2.2,-0.4,0,0,5,"2873,1610612764",2005
49,49,448,Bo Outlaw,1610612753,ORL,35.0,32,15,17,0.469,11.1,1.1,1.8,0.603,0.0,0.0,0.0,0.2,0.3,0.625,1.0,1.4,2.4,0.4,0.5,0.3,0.4,0.1,1.6,0.7,2.3,-0.3,0,0,5,"448,1610612753",2005
50,50,1517,Bobby Jackson,1610612763,MEM,33.0,71,43,28,0.606,25.0,4.0,10.5,0.382,1.8,4.7,0.389,1.5,2.1,0.733,0.6,2.5,3.1,2.7,1.4,0.9,0.0,0.7,2.2,2.1,11.4,2.5,0,0,5,"1517,1610612763",2005
51,51,2250,Bobby Simmons,1610612749,MIL,26.0,75,36,39,0.48,33.8,4.9,10.8,0.453,1.4,3.3,0.42,2.2,2.7,0.825,1.2,3.2,4.4,2.3,1.6,1.1,0.3,0.7,3.4,2.4,13.4,0.7,4,0,5,"2250,1610612749",2005
52,52,101238,Boniface N'Dong,1610612746,LAC,28.0,23,14,9,0.609,6.6,1.0,2.3,0.415,0.0,0.0,0.0,0.3,0.4,0.667,0.7,1.0,1.6,0.3,0.3,0.1,0.2,0.1,1.0,0.4,2.2,-1.9,0,0,5,"101238,1610612746",2005
53,53,1719,Bonzi Wells,1610612758,SAC,29.0,52,28,24,0.538,32.4,5.5,11.8,0.463,0.2,0.9,0.222,2.5,3.7,0.679,2.7,5.0,7.7,2.8,2.4,1.8,0.5,1.1,3.0,3.4,13.6,2.1,9,0,5,"1719,1610612758",2005
54,54,2564,Boris Diaw,1610612756,PHX,24.0,81,53,28,0.654,35.5,5.5,10.5,0.526,0.1,0.4,0.267,2.1,2.9,0.731,2.0,4.9,6.9,6.2,2.3,0.7,1.0,0.5,3.2,3.3,13.3,6.0,18,4,5,"2564,1610612756",2005
55,55,2411,Bostjan Nachbar,1610612751,NJN,25.0,36,20,16,0.556,13.9,1.5,4.3,0.346,0.5,2.0,0.268,0.8,1.2,0.682,0.2,1.4,1.7,0.8,0.7,0.4,0.1,0.2,1.8,1.2,4.4,-0.1,0,0,5,"2411,1610612751",2005
56,56,101152,Bracey Wright,1610612750,MIN,21.0,7,1,6,0.143,19.3,3.0,7.3,0.412,0.9,2.4,0.353,2.0,2.3,0.875,0.4,2.1,2.6,0.7,1.1,0.1,0.0,0.4,1.1,1.6,8.9,-1.1,0,0,5,"101152,1610612750",2005
57,57,1802,Brad Miller,1610612758,SAC,30.0,79,42,37,0.532,37.0,5.5,11.1,0.495,0.4,1.1,0.386,3.5,4.3,0.828,1.5,6.2,7.8,4.7,2.3,0.8,0.8,0.7,3.0,3.7,15.0,2.9,29,0,5,"1802,1610612758",2005
58,58,101138,Brandon Bass,1610612740,NOK,21.0,29,14,15,0.483,9.3,1.0,2.4,0.4,0.0,0.0,0.0,0.4,0.7,0.632,0.6,1.7,2.3,0.1,0.4,0.1,0.2,0.3,0.6,0.7,2.3,-1.7,0,0,5,"101138,1610612740",2005
59,59,2217,Brendan Haywood,1610612764,WAS,26.0,79,41,38,0.519,23.8,2.8,5.5,0.514,0.0,0.0,0.0,1.7,2.8,0.585,2.5,3.4,5.9,0.6,1.2,0.4,1.3,0.4,2.9,2.7,7.3,1.2,7,0,5,"2217,1610612764",2005
60,60,699,Brent Barry,1610612759,SAS,34.0,74,56,18,0.757,17.0,2.1,4.7,0.452,1.1,2.7,0.396,0.5,0.8,0.661,0.4,1.8,2.1,1.7,0.7,0.5,0.4,0.2,1.3,0.7,5.8,2.7,0,0,5,"699,1610612759",2005
61,61,1510,Brevin Knight,1610612766,CHA,30.0,69,19,50,0.275,34.1,4.5,11.2,0.399,0.0,0.2,0.231,3.7,4.6,0.803,0.5,2.7,3.2,8.8,2.4,2.3,0.1,0.8,2.9,3.6,12.6,-3.3,19,0,5,"1510,1610612766",2005
62,62,2073,Brian Cardinal,1610612763,MEM,29.0,36,18,18,0.5,11.2,1.3,3.1,0.414,0.4,0.8,0.448,0.5,0.8,0.704,0.3,1.2,1.5,0.9,0.8,0.6,0.0,0.3,1.8,1.0,3.4,1.4,1,0,5,"2073,1610612763",2005
63,63,2567,Brian Cook,1610612747,LAL,25.0,81,45,36,0.556,19.0,3.2,6.3,0.511,0.4,1.0,0.429,1.0,1.2,0.832,1.1,2.3,3.4,0.9,0.8,0.5,0.4,0.2,2.5,1.1,7.9,1.5,1,0,5,"2567,1610612747",2005
64,64,258,Brian Grant,1610612756,PHX,34.0,21,10,11,0.476,11.8,1.3,3.1,0.415,0.0,0.0,0.0,0.3,0.4,0.875,0.5,2.2,2.7,0.3,0.3,0.2,0.1,0.1,2.1,0.6,2.9,-0.7,0,0,5,"258,1610612756",2005
65,65,2243,Brian Scalabrine,1610612738,BOS,28.0,71,29,42,0.408,13.2,1.0,2.7,0.383,0.4,1.2,0.356,0.4,0.5,0.722,0.4,1.2,1.6,0.7,0.7,0.3,0.3,0.1,1.8,0.6,2.9,-0.4,0,0,5,"2243,1610612738",2005
66,66,1730,Brian Skinner,1610612757,POR,30.0,65,21,44,0.323,14.5,1.3,2.5,0.513,0.0,0.0,0.0,0.4,0.9,0.482,1.2,2.3,3.5,0.5,0.7,0.4,0.7,0.2,1.8,1.0,2.9,-3.4,0,0,5,"1730,1610612757",2005
67,67,1477,Bruce Bowen,1610612759,SAS,35.0,82,63,19,0.768,33.6,2.8,6.5,0.433,1.3,3.0,0.424,0.6,1.0,0.607,0.4,3.5,3.9,1.5,0.8,1.0,0.4,0.3,2.3,1.5,7.5,4.4,0,0,5,"1477,1610612759",2005
68,68,935,Bryon Russell,1610612743,DEN,35.0,1,0,1,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,5,"935,1610612743",2005
69,69,101139,CJ Miles,1610612762,UTA,19.0,23,7,16,0.304,8.8,1.2,3.3,0.368,0.2,0.9,0.25,0.8,1.0,0.75,0.8,0.9,1.7,0.7,0.4,0.3,0.1,0.3,0.9,0.8,3.4,0.0,0,0,5,"101139,1610612762",2005
70,70,384,Calbert Cheaney,1610612744,GSW,34.0,42,19,23,0.452,10.7,1.0,2.6,0.389,0.0,0.2,0.0,0.2,0.2,1.0,0.5,1.0,1.5,0.5,0.4,0.3,0.0,0.0,0.9,0.3,2.2,-2.2,0,0,5,"384,1610612744",2005
71,71,1916,Calvin Booth,1610612764,WAS,30.0,33,14,19,0.424,7.6,0.6,1.4,0.426,0.0,0.1,0.5,0.2,0.3,0.556,0.6,1.0,1.6,0.4,0.2,0.3,0.3,0.0,1.3,0.3,1.4,-0.1,0,0,5,"1916,1610612764",2005
72,72,2306,Carlos Arroyo,1610612753,ORL,26.0,77,54,23,0.701,15.5,2.2,4.9,0.444,0.1,0.3,0.35,1.4,1.8,0.774,0.4,1.3,1.7,3.0,1.1,0.5,0.1,0.3,1.5,1.5,5.8,0.4,0,0,5,"2306,1610612753",2005
73,73,2430,Carlos Boozer,1610612762,UTA,24.0,33,17,16,0.515,31.1,6.6,12.1,0.549,0.0,0.0,0.0,3.0,4.2,0.723,2.2,6.4,8.6,2.7,2.1,0.9,0.2,0.8,3.2,3.1,16.3,-1.9,11,0,5,"2430,1610612762",2005
74,74,2568,Carlos Delfino,1610612765,DET,23.0,68,51,17,0.75,10.7,1.3,3.3,0.403,0.3,0.9,0.333,0.7,1.0,0.672,0.4,1.3,1.7,0.6,0.5,0.3,0.2,0.3,1.3,0.8,3.6,-1.4,0,0,5,"2568,1610612765",2005
75,75,2546,Carmelo Anthony,1610612743,DEN,22.0,80,44,36,0.55,36.8,9.5,19.7,0.481,0.5,1.9,0.243,7.2,8.9,0.808,1.5,3.4,4.9,2.7,2.7,1.1,0.5,1.5,2.9,6.4,26.5,0.1,6,0,5,"2546,1610612743",2005
76,76,2406,Caron Butler,1610612764,WAS,26.0,75,40,35,0.533,36.1,6.6,14.5,0.455,0.5,1.6,0.342,3.9,4.4,0.87,1.5,4.7,6.2,2.5,2.3,1.7,0.2,0.8,3.2,3.3,17.6,1.6,10,0,5,"2406,1610612764",2005
77,77,101112,Channing Frye,1610612752,NYK,23.0,65,19,46,0.292,24.2,4.7,9.8,0.477,0.0,0.1,0.333,2.9,3.5,0.825,2.1,3.6,5.8,0.8,1.5,0.5,0.7,0.5,3.1,2.6,12.3,-0.8,3,0,5,"101112,1610612752",2005
78,78,101236,Charles Hayes,1610612745,HOU,23.0,40,19,21,0.475,13.4,1.5,2.6,0.562,0.0,0.0,0.0,0.7,1.1,0.644,1.7,2.8,4.5,0.4,0.3,0.7,0.4,0.4,1.9,1.2,3.7,2.0,1,0,5,"101236,1610612745",2005
79,79,1520,Charles Smith,1610612743,DEN,30.0,22,5,17,0.227,9.5,1.4,3.3,0.417,0.7,1.7,0.395,0.2,0.4,0.625,0.1,0.6,0.7,0.4,0.2,0.2,0.3,0.2,1.3,0.3,3.6,-0.3,0,0,5,"1520,1610612743",2005
80,80,2294,Charlie Bell,1610612749,MIL,27.0,59,31,28,0.525,21.7,3.1,6.9,0.439,1.2,2.8,0.423,1.1,1.5,0.708,0.4,1.7,2.0,2.2,0.7,1.0,0.1,0.4,2.1,1.2,8.4,0.4,2,1,5,"2294,1610612749",2005
81,81,101111,Charlie Villanueva,1610612761,TOR,21.0,81,26,55,0.321,29.1,5.4,11.6,0.463,0.9,2.6,0.327,1.4,2.0,0.706,2.2,4.2,6.4,1.1,1.2,0.7,0.8,0.5,3.0,1.8,13.0,-0.5,12,0,5,"101111,1610612761",2005
82,82,1497,Chauncey Billups,1610612765,DET,29.0,81,64,17,0.79,36.1,5.2,12.5,0.418,2.3,5.2,0.433,5.7,6.4,0.894,0.5,2.6,3.1,8.6,2.1,0.9,0.1,0.7,2.0,5.1,18.5,7.3,27,0,5,"1497,1610612765",2005
83,83,2365,Chris Andersen,1610612740,NOK,27.0,32,12,20,0.375,17.8,1.8,3.1,0.571,0.0,0.0,0.0,1.5,3.2,0.476,1.9,2.9,4.8,0.2,0.8,0.3,1.3,0.3,2.6,2.8,5.0,0.2,1,0,5,"2365,1610612740",2005
84,84,2547,Chris Bosh,1610612761,TOR,22.0,70,26,44,0.371,39.3,7.8,15.5,0.505,0.0,0.2,0.0,6.8,8.3,0.816,2.9,6.3,9.2,2.6,2.2,0.7,1.1,1.0,3.0,6.9,22.5,-0.8,32,0,5,"2547,1610612761",2005
85,85,2768,Chris Duhon,1610612741,CHI,23.0,74,36,38,0.486,29.1,2.9,7.3,0.4,1.4,3.8,0.36,1.6,1.9,0.818,0.4,2.6,3.0,5.0,1.6,0.9,0.0,0.4,2.1,1.8,8.7,-0.7,2,1,5,"2768,1610612741",2005
86,86,2549,Chris Kaman,1610612746,LAC,24.0,78,45,33,0.577,32.8,4.7,9.1,0.523,0.0,0.0,0.0,2.5,3.2,0.77,2.4,7.2,9.6,1.0,2.3,0.6,1.4,0.8,3.4,2.7,11.9,2.1,29,0,5,"2549,1610612746",2005
87,87,2036,Chris Mihm,1610612747,LAL,26.0,59,32,27,0.542,26.1,3.9,7.8,0.501,0.0,0.0,0.0,2.4,3.4,0.716,2.3,4.0,6.3,1.0,1.4,0.3,1.2,0.7,3.6,3.1,10.2,0.8,7,0,5,"2036,1610612747",2005
88,88,101108,Chris Paul,1610612740,NOK,21.0,78,35,43,0.449,36.0,5.2,12.1,0.43,0.6,2.3,0.282,5.1,6.0,0.847,0.8,4.3,5.1,7.8,2.3,2.2,0.1,0.8,2.8,5.2,16.1,-2.3,21,2,5,"101108,1610612740",2005
89,89,101147,Chris Taft,1610612744,GSW,21.0,17,9,8,0.529,8.5,1.4,2.2,0.605,0.0,0.0,0.0,0.1,0.4,0.167,1.1,1.0,2.1,0.1,0.1,0.1,0.4,0.1,1.5,0.2,2.8,0.6,0,0,5,"101147,1610612744",2005
90,90,185,Chris Webber,1610612755,PHI,33.0,75,33,42,0.44,38.6,8.2,19.0,0.434,0.3,1.0,0.273,3.5,4.6,0.756,2.5,7.4,9.9,3.4,2.4,1.4,0.8,0.7,2.9,3.4,20.2,-1.8,38,0,5,"185,1610612755",2005
91,91,2404,Chris Wilcox,1610612760,SEA,23.0,77,45,32,0.584,19.9,3.3,5.8,0.571,0.0,0.0,0.0,1.5,2.0,0.732,1.5,3.8,5.3,0.7,0.9,0.4,0.4,0.3,2.4,1.6,8.1,0.2,8,0,5,"2404,1610612760",2005
92,92,1088,Chucky Atkins,1610612763,MEM,31.0,71,37,34,0.521,24.1,3.2,8.1,0.394,1.4,3.9,0.354,1.8,2.3,0.791,0.3,1.4,1.7,2.8,1.2,0.6,0.0,0.3,2.1,1.8,9.5,0.5,0,0,5,"1088,1610612763",2005
93,93,361,Clifford Robinson,1610612751,NJN,39.0,80,49,31,0.613,23.3,2.7,6.4,0.427,0.8,2.2,0.343,0.7,1.0,0.658,0.7,2.7,3.3,1.1,0.8,0.6,0.5,0.2,2.6,0.9,6.9,0.3,0,0,5,"361,1610612751",2005
