,Unnamed: 0,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,CFID,CFPARAMS,SEASON
20,20,2738,Andre Iguodala,1610612755,PHI,23.0,76,30,46,0.395,40.3,5.8,13.0,0.447,0.6,2.0,0.31,5.9,7.3,0.82,1.0,4.7,5.7,5.7,3.4,2.0,0.4,0.5,2.6,5.2,18.2,-2.8,7,3,5,"2738,1610612755",2006
21,21,1889,Andre Miller,1610612755,PHI,31.0,80,43,37,0.538,37.1,5.3,11.4,0.466,0.1,0.4,0.143,2.8,3.5,0.784,1.2,3.2,4.4,7.8,2.8,1.4,0.1,0.9,2.3,3.1,13.4,-0.3,19,1,5,"1889,1610612755",2006
22,22,200745,Andrea Bargnani,1610612761,TOR,21.0,65,35,30,0.538,25.1,4.1,9.6,0.427,1.5,4.1,0.373,1.8,2.2,0.824,0.8,3.1,3.9,0.8,1.6,0.5,0.8,0.4,2.8,2.4,11.6,0.7,1,0,5,"200745,1610612761",2006
23,23,2601,Andreas Glyniadakis,1610612760,SEA,25.0,13,3,10,0.231,6.2,0.6,1.3,0.471,0.0,0.0,0.0,0.1,0.2,0.5,0.2,0.5,0.6,0.1,0.7,0.0,0.0,0.1,1.5,0.2,1.3,-2.1,0,0,5,"2601,1610612760",2006
24,24,1905,Andrei Kirilenko,1610612762,UTA,26.0,70,44,26,0.629,29.3,2.8,6.0,0.471,0.2,1.1,0.213,2.5,3.4,0.728,1.3,3.4,4.7,2.9,1.9,1.1,2.1,0.3,2.5,2.9,8.3,0.5,3,0,5,"1905,1610612762",2006
25,25,2804,Andres Nocioni,1610612741,CHI,27.0,53,31,22,0.585,26.5,5.2,11.0,0.467,1.5,3.9,0.383,2.3,2.7,0.848,0.8,4.9,5.7,1.1,2.0,0.5,0.5,0.5,3.1,3.1,14.1,0.8,8,0,5,"2804,1610612741",2006
26,26,101106,Andrew Bogut,1610612749,MIL,22.0,66,25,41,0.379,34.2,5.3,9.5,0.553,0.0,0.1,0.2,1.7,2.9,0.577,2.5,6.3,8.8,3.0,2.3,0.7,0.5,0.7,3.3,4.1,12.3,-2.0,19,0,5,"101106,1610612749",2006
27,27,101115,Andrew Bynum,1610612747,LAL,19.0,82,42,40,0.512,21.9,3.0,5.4,0.558,0.0,0.0,0.0,1.7,2.6,0.668,1.7,4.2,5.9,1.1,1.4,0.1,1.6,0.5,3.0,2.0,7.8,-1.4,10,0,5,"101115,1610612747",2006
28,28,2740,Andris Biedrins,1610612744,GSW,21.0,82,42,40,0.512,29.1,4.2,7.1,0.599,0.0,0.0,0.0,1.1,2.0,0.521,3.1,6.2,9.3,1.1,1.5,0.8,1.7,0.8,3.7,2.3,9.5,1.5,24,0,5,"2740,1610612744",2006
29,29,1712,Antawn Jamison,1610612764,WAS,31.0,70,37,33,0.529,38.0,7.3,16.3,0.45,2.0,5.4,0.364,3.2,4.4,0.736,1.9,6.1,8.0,1.9,1.5,1.1,0.5,0.7,2.8,3.6,19.8,1.3,22,0,5,"1712,1610612764",2006
30,30,1853,Anthony Carter,1610612743,DEN,32.0,2,2,0,1.0,18.6,1.5,4.0,0.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,5.5,3.0,0.0,0.5,0.0,2.0,0.5,3.0,3.0,0,0,5,"1853,1610612743",2006
31,31,1533,Anthony Johnson,1610612737,ATL,32.0,67,40,27,0.597,19.4,2.1,5.1,0.414,0.4,1.1,0.342,0.7,0.9,0.754,0.3,1.2,1.5,3.0,1.1,0.5,0.0,0.1,1.8,1.1,5.3,-1.9,0,0,5,"1533,1610612737",2006
32,32,1515,Anthony Parker,1610612761,TOR,32.0,73,43,30,0.589,33.4,4.5,9.4,0.477,1.6,3.6,0.441,1.8,2.2,0.83,0.8,3.1,3.9,2.1,1.0,1.0,0.2,0.3,1.8,2.0,12.4,4.3,0,0,5,"1515,1610612761",2006
33,33,101194,Anthony Roberson,1610612744,GSW,24.0,20,7,13,0.35,11.3,2.2,5.2,0.423,1.1,2.8,0.382,0.1,0.2,0.667,0.1,1.0,1.1,0.5,0.7,0.6,0.0,0.2,1.4,0.1,5.6,-2.8,0,0,5,"101194,1610612744",2006
34,34,952,Antoine Walker,1610612748,MIA,30.0,78,42,36,0.538,23.3,3.4,8.6,0.397,1.1,3.9,0.275,0.6,1.3,0.438,1.2,3.2,4.3,1.7,1.8,0.6,0.2,0.6,2.2,1.3,8.5,-0.4,3,0,5,"952,1610612748",2006
35,35,101120,Antoine Wright,1610612751,NJN,23.0,63,33,30,0.524,18.0,1.7,4.0,0.438,0.3,0.9,0.322,0.7,1.2,0.603,0.6,2.2,2.8,0.9,0.7,0.5,0.2,0.4,1.9,1.0,4.5,-2.9,1,0,5,"101120,1610612751",2006
36,36,1498,Antonio Daniels,1610612764,WAS,32.0,80,41,39,0.513,22.0,2.2,4.9,0.442,0.2,0.8,0.302,2.6,3.1,0.832,0.2,1.7,1.9,3.6,0.9,0.5,0.1,0.4,1.0,2.6,7.1,-0.3,3,0,5,"1498,1610612764",2006
37,37,686,Antonio McDyess,1610612765,DET,32.0,82,53,29,0.646,21.1,3.5,6.6,0.526,0.0,0.0,0.0,1.2,1.7,0.691,2.0,4.0,6.0,0.9,0.9,0.7,0.8,0.1,2.9,1.7,8.1,3.3,8,0,5,"686,1610612765",2006
38,38,1506,Austin Croshere,1610612742,DAL,32.0,61,49,12,0.803,11.9,1.3,3.6,0.351,0.4,1.5,0.286,0.7,0.9,0.865,0.5,2.5,3.0,0.7,0.5,0.2,0.1,0.3,1.1,0.7,3.7,0.3,0,0,5,"1506,1610612742",2006
39,39,1884,Baron Davis,1610612744,GSW,28.0,63,36,27,0.571,35.3,7.2,16.3,0.439,1.3,4.4,0.304,4.4,5.9,0.745,0.8,3.6,4.4,8.1,3.1,2.1,0.5,0.9,2.9,5.1,20.1,3.8,20,1,5,"1884,1610612744",2006
40,40,2732,Ben Gordon,1610612741,CHI,24.0,82,49,33,0.598,33.0,7.4,16.3,0.455,1.9,4.6,0.413,4.6,5.4,0.864,0.4,2.7,3.1,3.6,3.0,0.8,0.2,0.7,3.1,4.4,21.4,4.3,0,0,5,"2732,1610612741",2006
41,41,1112,Ben Wallace,1610612741,CHI,32.0,77,45,32,0.584,35.0,2.5,5.5,0.453,0.0,0.1,0.2,1.4,3.5,0.408,3.9,6.7,10.7,2.4,1.3,1.4,2.0,0.4,2.0,3.2,6.4,2.2,12,0,5,"1112,1610612741",2006
42,42,2757,Beno Udrih,1610612759,SAS,24.0,73,53,20,0.726,13.0,1.7,4.7,0.369,0.5,1.6,0.287,0.7,0.8,0.883,0.2,1.0,1.1,1.7,0.8,0.4,0.0,0.3,1.0,0.8,4.7,0.2,0,0,5,"2757,1610612759",2006
43,43,2774,Bernard Robinson,1610612751,NJN,26.0,31,9,22,0.29,9.0,0.6,2.0,0.306,0.0,0.1,0.0,0.7,0.9,0.852,0.3,1.2,1.5,0.6,0.5,0.5,0.1,0.3,1.0,0.7,2.0,-2.2,0,0,5,"2774,1610612751",2006
44,44,448,Bo Outlaw,1610612753,ORL,36.0,41,21,20,0.512,11.2,0.8,1.2,0.667,0.0,0.0,0.0,0.3,0.5,0.591,1.1,1.4,2.6,0.4,0.5,0.4,0.1,0.2,1.4,0.6,2.0,-0.1,0,0,5,"448,1610612753",2006
45,45,1517,Bobby Jackson,1610612740,NOK,34.0,56,30,26,0.536,23.7,3.6,9.3,0.394,1.0,2.9,0.327,2.3,3.0,0.774,0.8,2.4,3.2,2.5,1.4,0.9,0.1,0.6,1.8,2.3,10.6,0.6,0,0,5,"1517,1610612740",2006
46,46,200784,Bobby Jones,1610612755,PHI,23.0,44,15,29,0.341,7.6,1.0,2.1,0.462,0.0,0.2,0.111,0.5,0.9,0.561,0.5,0.8,1.3,0.4,0.4,0.3,0.0,0.1,1.3,0.8,2.5,0.8,0,0,5,"200784,1610612755",2006
47,47,1719,Bonzi Wells,1610612745,HOU,30.0,28,13,15,0.464,21.1,3.0,7.4,0.411,0.0,0.3,0.143,1.6,2.9,0.561,0.9,3.4,4.3,1.1,2.0,0.9,0.5,0.8,2.2,2.4,7.8,0.3,0,0,5,"1719,1610612745",2006
48,48,2564,Boris Diaw,1610612756,PHX,25.0,73,55,18,0.753,31.1,4.2,7.8,0.538,0.2,0.6,0.333,1.1,1.6,0.683,1.2,3.1,4.3,4.8,2.1,0.4,0.5,0.4,2.4,2.2,9.7,2.8,6,1,5,"2564,1610612756",2006
49,49,2411,Bostjan Nachbar,1610612751,NJN,26.0,76,39,37,0.513,20.1,3.0,6.5,0.457,1.5,3.5,0.423,1.7,2.2,0.805,0.4,3.0,3.3,0.8,0.9,0.4,0.3,0.3,2.4,1.9,9.2,-0.3,1,0,5,"2411,1610612751",2006
50,50,101152,Bracey Wright,1610612750,MIN,22.0,19,6,13,0.316,10.0,1.3,3.2,0.4,0.3,1.1,0.3,0.7,0.9,0.722,0.4,0.7,1.1,0.8,0.3,0.5,0.1,0.2,0.3,0.8,3.5,2.7,0,0,5,"101152,1610612750",2006
51,51,1802,Brad Miller,1610612758,SAC,31.0,63,26,37,0.413,28.3,3.6,7.8,0.453,0.1,0.5,0.152,1.8,2.4,0.772,1.3,5.1,6.4,3.6,1.7,0.6,0.6,0.4,2.5,2.1,9.0,1.4,3,1,5,"1802,1610612758",2006
52,52,101138,Brandon Bass,1610612740,NOK,22.0,21,8,13,0.381,7.7,0.7,2.1,0.341,0.0,0.0,0.0,0.6,0.8,0.75,0.6,1.4,2.0,0.1,0.5,0.1,0.1,0.1,0.8,0.6,2.0,-0.9,0,0,5,"101138,1610612740",2006
53,53,200750,Brandon Roy,1610612757,POR,22.0,57,23,34,0.404,35.3,6.1,13.4,0.456,1.0,2.6,0.377,3.5,4.2,0.838,1.0,3.4,4.4,4.0,2.0,1.2,0.2,0.5,2.4,4.0,16.8,-3.4,4,0,5,"200750,1610612757",2006
54,54,2217,Brendan Haywood,1610612764,WAS,27.0,77,39,38,0.506,22.6,2.6,4.6,0.558,0.0,0.0,0.0,1.5,2.7,0.548,2.5,3.7,6.2,0.6,1.2,0.4,1.1,0.4,2.7,2.4,6.6,0.8,7,0,5,"2217,1610612764",2006
55,55,699,Brent Barry,1610612759,SAS,35.0,75,53,22,0.707,21.7,2.7,5.7,0.475,1.7,3.8,0.446,1.4,1.6,0.88,0.2,1.9,2.1,1.8,0.8,0.7,0.2,0.2,1.2,1.0,8.5,3.0,0,0,5,"699,1610612759",2006
56,56,1510,Brevin Knight,1610612766,CHA,31.0,45,17,28,0.378,28.3,3.4,8.1,0.419,0.0,0.4,0.056,2.3,2.8,0.805,0.3,2.2,2.6,6.6,2.1,1.5,0.1,0.4,2.5,2.3,9.1,-2.0,2,0,5,"1510,1610612766",2006
57,57,2073,Brian Cardinal,1610612763,MEM,30.0,28,6,22,0.214,11.2,1.5,3.0,0.494,0.6,1.6,0.409,0.9,1.0,0.926,0.5,1.6,2.1,1.1,0.8,0.8,0.0,0.1,1.5,1.2,4.5,-1.2,0,0,5,"2073,1610612763",2006
58,58,2567,Brian Cook,1610612747,LAL,26.0,65,31,34,0.477,15.7,2.8,6.3,0.453,0.7,1.8,0.4,0.5,0.7,0.723,0.9,2.4,3.3,1.0,0.8,0.4,0.4,0.3,2.1,0.6,6.9,1.2,3,0,5,"2567,1610612747",2006
59,59,2243,Brian Scalabrine,1610612738,BOS,29.0,54,19,35,0.352,19.0,1.4,3.5,0.403,0.8,2.0,0.4,0.3,0.4,0.783,0.4,1.5,1.9,1.1,0.8,0.4,0.3,0.1,2.4,0.6,4.0,-1.4,0,0,5,"2243,1610612738",2006
60,60,1730,Brian Skinner,1610612749,MIL,31.0,67,22,45,0.328,22.7,1.9,3.8,0.49,0.0,0.0,0.0,0.7,1.2,0.582,1.6,4.2,5.7,0.9,1.1,0.3,1.0,0.4,2.9,1.1,4.4,-1.8,2,0,5,"1730,1610612749",2006
61,61,1477,Bruce Bowen,1610612759,SAS,36.0,82,58,24,0.707,30.0,2.3,5.7,0.405,1.1,2.8,0.384,0.5,0.9,0.589,0.3,2.4,2.7,1.4,0.8,0.8,0.3,0.1,2.1,1.3,6.2,7.2,0,0,5,"1477,1610612759",2006
62,62,101139,CJ Miles,1610612762,UTA,20.0,37,23,14,0.622,10.1,1.1,3.1,0.345,0.2,0.9,0.219,0.4,0.6,0.609,0.3,0.6,0.9,0.7,0.8,0.3,0.1,0.2,1.6,0.5,2.7,-1.5,0,0,5,"101139,1610612762",2006
63,63,1916,Calvin Booth,1610612764,WAS,31.0,44,22,22,0.5,8.6,0.7,1.5,0.47,0.0,0.0,0.5,0.1,0.2,0.6,0.6,1.2,1.8,0.4,0.2,0.1,0.7,0.0,1.6,0.5,1.6,1.0,1,0,5,"1916,1610612764",2006
64,64,2306,Carlos Arroyo,1610612753,ORL,27.0,72,36,36,0.5,18.1,2.8,6.6,0.425,0.2,0.7,0.275,1.8,2.3,0.795,0.4,1.4,1.9,2.8,1.3,0.5,0.0,0.4,1.8,2.0,7.7,0.6,0,0,5,"2306,1610612753",2006
65,65,2430,Carlos Boozer,1610612762,UTA,25.0,74,45,29,0.608,34.6,8.7,15.6,0.561,0.0,0.0,0.0,3.4,5.0,0.685,3.2,8.5,11.7,3.0,2.6,0.9,0.3,1.2,2.9,3.7,20.9,2.2,53,0,5,"2430,1610612762",2006
66,66,2568,Carlos Delfino,1610612765,DET,24.0,82,53,29,0.646,16.7,1.9,4.6,0.415,0.6,1.7,0.333,0.9,1.1,0.787,0.8,2.4,3.2,1.1,0.7,0.6,0.1,0.4,1.2,1.0,5.2,0.7,0,0,5,"2568,1610612765",2006
67,67,2546,Carmelo Anthony,1610612743,DEN,23.0,65,37,28,0.569,38.2,10.6,22.4,0.476,0.6,2.3,0.268,7.1,8.7,0.808,2.2,3.8,6.0,3.8,3.6,1.2,0.4,1.6,3.1,5.9,28.9,1.4,4,1,5,"2546,1610612743",2006
68,68,2406,Caron Butler,1610612764,WAS,27.0,63,37,26,0.587,39.3,7.2,15.5,0.463,0.3,1.1,0.25,4.5,5.2,0.863,2.3,5.1,7.4,3.7,2.9,2.1,0.3,1.0,3.0,3.6,19.1,0.9,21,0,5,"2406,1610612764",2006
69,69,200841,Cedric Bozeman,1610612737,ATL,24.0,23,9,14,0.391,8.7,0.5,1.7,0.282,0.1,0.6,0.154,0.1,0.3,0.333,0.1,0.9,1.0,0.4,0.4,0.2,0.1,0.3,1.4,0.4,1.1,-1.2,0,0,5,"200841,1610612737",2006
70,70,200759,Cedric Simmons,1610612740,NOK,21.0,43,19,24,0.442,12.4,1.3,3.1,0.417,0.0,0.0,0.0,0.4,0.8,0.485,1.0,1.5,2.5,0.3,0.5,0.2,0.5,0.2,1.7,0.8,2.9,-2.3,0,0,5,"200759,1610612740",2006
71,71,101112,Channing Frye,1610612752,NYK,24.0,72,29,43,0.403,26.3,4.1,9.6,0.433,0.0,0.3,0.167,1.2,1.5,0.787,1.3,4.2,5.5,0.9,1.4,0.5,0.6,0.3,3.0,1.6,9.5,-1.9,3,0,5,"101112,1610612752",2006
72,72,101236,Charles Hayes,1610612745,HOU,24.0,78,50,28,0.641,22.0,2.5,4.3,0.573,0.0,0.0,0.0,0.7,1.1,0.618,2.6,4.1,6.7,0.6,0.8,0.9,0.2,0.4,3.6,1.2,5.6,4.1,4,0,5,"101236,1610612745",2006
73,73,2294,Charlie Bell,1610612749,MIL,28.0,82,28,54,0.341,34.7,5.2,11.9,0.437,1.5,4.4,0.352,1.6,2.0,0.78,0.7,2.2,2.9,3.0,1.3,1.2,0.0,0.6,2.6,2.0,13.5,-3.0,0,0,5,"2294,1610612749",2006
74,74,101111,Charlie Villanueva,1610612749,MIL,22.0,39,17,22,0.436,25.2,4.6,9.8,0.47,0.7,2.2,0.337,1.9,2.3,0.82,1.6,4.3,5.8,0.9,1.4,0.6,0.3,0.4,2.8,1.9,11.8,-0.3,6,0,5,"101111,1610612749",2006
75,75,1497,Chauncey Billups,1610612765,DET,30.0,70,48,22,0.686,36.2,5.0,11.6,0.427,1.6,4.5,0.345,5.5,6.2,0.883,0.3,3.1,3.4,7.2,2.0,1.2,0.2,0.4,2.3,4.6,17.0,5.2,16,0,5,"1497,1610612765",2006
76,76,2547,Chris Bosh,1610612761,TOR,23.0,69,41,28,0.594,38.5,7.9,15.9,0.496,0.2,0.5,0.343,6.7,8.6,0.785,2.7,8.0,10.7,2.5,2.6,0.6,1.3,1.0,2.4,6.5,22.6,2.7,42,0,5,"2547,1610612761",2006
77,77,2768,Chris Duhon,1610612741,CHI,24.0,78,46,32,0.59,24.4,2.5,6.2,0.408,1.1,3.1,0.359,1.0,1.3,0.752,0.3,1.9,2.2,4.0,1.3,0.9,0.1,0.4,1.9,1.4,7.2,2.1,1,0,5,"2768,1610612741",2006
78,78,2549,Chris Kaman,1610612746,LAC,25.0,75,38,37,0.507,29.0,3.9,8.7,0.451,0.0,0.0,0.0,2.2,3.0,0.741,2.1,5.7,7.8,1.1,2.0,0.5,1.5,0.6,3.3,2.5,10.1,-2.4,14,0,5,"2549,1610612746",2006
79,79,200840,Chris McCray,1610612749,MIL,23.0,5,1,4,0.2,2.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,-0.2,0,0,5,"200840,1610612749",2006
80,80,101108,Chris Paul,1610612740,NOK,22.0,64,31,33,0.484,36.8,6.0,13.6,0.437,0.8,2.2,0.35,4.6,5.6,0.818,0.8,3.5,4.4,8.9,2.5,1.8,0.0,0.8,2.4,5.0,17.3,-0.7,27,1,5,"101108,1610612740",2006
81,81,200809,Chris Quinn,1610612748,MIA,23.0,42,18,24,0.429,9.7,1.1,3.1,0.366,0.5,1.4,0.351,0.6,0.9,0.676,0.1,0.6,0.7,1.5,0.5,0.4,0.0,0.2,0.8,0.9,3.4,0.2,0,0,5,"200809,1610612748",2006
82,82,185,Chris Webber,1610612765,DET,34.0,61,35,26,0.574,29.9,4.7,10.5,0.452,0.1,0.2,0.364,1.7,2.6,0.638,2.0,5.1,7.2,3.1,1.8,1.0,0.7,0.4,2.3,2.1,11.2,1.7,13,0,5,"185,1610612765",2006
83,83,2404,Chris Wilcox,1610612760,SEA,24.0,82,31,51,0.378,31.5,5.3,10.0,0.529,0.0,0.1,0.0,2.9,4.3,0.684,2.2,5.5,7.7,1.0,1.5,0.9,0.5,0.6,3.0,3.2,13.5,-0.8,20,0,5,"2404,1610612760",2006
84,84,1088,Chucky Atkins,1610612763,MEM,32.0,75,20,55,0.267,27.5,4.1,9.5,0.434,1.5,4.1,0.379,3.4,4.1,0.81,0.2,1.6,1.9,4.6,1.7,0.7,0.1,0.4,1.8,3.1,13.2,-1.5,3,0,5,"1088,1610612763",2006
85,85,361,Clifford Robinson,1610612751,NJN,40.0,50,27,23,0.54,19.1,1.6,4.4,0.372,0.5,1.3,0.379,0.3,0.7,0.444,0.6,1.8,2.4,1.0,0.6,0.2,0.5,0.1,2.0,0.9,4.1,-4.6,0,0,5,"361,1610612751",2006
86,86,1894,Corey Maggette,1610612746,LAC,27.0,75,37,38,0.493,30.5,4.9,10.8,0.454,0.2,0.9,0.2,6.9,8.4,0.82,1.2,4.7,5.9,2.8,2.7,0.9,0.2,0.9,3.3,5.7,16.9,1.2,9,0,5,"1894,1610612746",2006
87,87,722,Corliss Williamson,1610612758,SAC,33.0,68,31,37,0.456,19.7,3.5,6.8,0.51,0.0,0.0,0.0,2.2,3.0,0.715,0.9,2.3,3.3,0.6,1.4,0.4,0.2,0.5,2.7,2.8,9.1,0.9,3,0,5,"722,1610612758",2006
88,88,200783,Craig Smith,1610612750,MIN,23.0,82,32,50,0.39,18.7,3.0,5.6,0.531,0.0,0.1,0.0,1.4,2.3,0.624,1.8,3.2,5.1,0.6,0.9,0.6,0.2,0.5,2.7,2.0,7.4,-1.6,3,0,5,"200783,1610612750",2006
89,89,1749,Cuttino Mobley,1610612746,LAC,31.0,78,38,40,0.487,36.4,5.0,11.3,0.44,1.3,3.2,0.411,2.6,3.1,0.837,0.7,2.8,3.4,2.5,1.9,1.2,0.3,0.4,2.4,2.3,13.8,-0.3,0,0,5,"1749,1610612746",2006
90,90,2788,DJ Mbenga,1610612742,DAL,26.0,21,18,3,0.857,3.7,0.2,0.8,0.313,0.0,0.0,0.0,0.3,0.4,0.875,0.1,0.4,0.5,0.3,0.2,0.1,0.2,0.0,0.8,0.2,0.8,-0.9,0,0,5,"2788,1610612742",2006
91,91,2563,Dahntay Jones,1610612763,MEM,26.0,78,21,57,0.269,21.4,2.8,5.9,0.477,0.1,0.2,0.417,1.8,2.2,0.793,0.6,1.4,2.0,0.9,1.2,0.5,0.3,0.5,2.5,1.9,7.5,-1.6,0,0,5,"2563,1610612763",2006
92,92,2402,Dajuan Wagner,1610612744,GSW,24.0,1,1,0,1.0,6.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0,0,5,"2402,1610612744",2006
93,93,905,Dale Davis,1610612765,DET,38.0,46,32,14,0.696,10.1,0.7,1.6,0.446,0.0,0.0,0.0,0.4,0.6,0.654,1.3,1.7,3.0,0.3,0.3,0.2,0.7,0.1,1.3,0.5,1.8,1.1,1,0,5,"905,1610612765",2006
