,Unnamed: 0,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,CFID,CFPARAMS,SEASON
17,17,101154,Andray Blatche,1610612764,WAS,21.0,82,43,39,0.524,20.4,3.1,6.5,0.474,0.0,0.2,0.231,1.3,1.9,0.695,2.0,3.2,5.2,1.1,1.4,0.6,1.4,0.7,3.1,1.7,7.5,-2.9,9,0,5,"101154,1610612764",2007
18,18,2857,Andre Barrett,1610612746,LAC,26.0,4,0,4,0.0,6.3,0.5,1.3,0.4,0.3,0.8,0.333,0.3,0.5,0.5,0.0,0.3,0.3,1.8,0.3,0.0,0.0,0.0,0.3,0.3,1.5,-4.3,0,0,5,"2857,1610612746",2007
19,19,2810,Andre Brown,1610612763,MEM,27.0,33,8,25,0.242,8.7,1.2,2.4,0.5,0.0,0.0,0.0,0.7,1.5,0.449,1.1,1.7,2.8,0.2,0.4,0.2,0.1,0.1,1.2,1.0,3.0,-1.8,2,0,5,"2810,1610612763",2007
20,20,2738,Andre Iguodala,1610612755,PHI,24.0,82,40,42,0.488,39.5,7.1,15.6,0.456,1.2,3.7,0.329,4.5,6.2,0.721,1.0,4.4,5.4,4.8,2.6,2.1,0.6,0.3,2.3,4.3,19.9,0.1,8,0,5,"2738,1610612755",2007
21,21,1889,Andre Miller,1610612755,PHI,32.0,82,40,42,0.488,36.8,6.9,14.1,0.492,0.0,0.4,0.088,3.1,4.1,0.772,1.2,2.8,4.0,6.9,2.5,1.3,0.1,0.8,2.2,3.0,17.0,-0.8,14,0,5,"1889,1610612755",2007
22,22,101261,Andre Owens,1610612754,IND,27.0,31,12,19,0.387,12.6,1.3,3.5,0.374,0.6,1.3,0.45,0.8,1.1,0.735,0.4,1.1,1.5,1.5,0.8,0.4,0.1,0.4,1.2,1.7,4.0,-0.5,0,0,5,"101261,1610612754",2007
23,23,200745,Andrea Bargnani,1610612761,TOR,22.0,78,39,39,0.5,23.9,3.6,9.3,0.386,1.2,3.3,0.345,1.8,2.2,0.84,0.6,3.1,3.7,1.1,1.1,0.3,0.5,0.3,2.7,2.1,10.2,1.6,1,0,5,"200745,1610612761",2007
24,24,1905,Andrei Kirilenko,1610612762,UTA,27.0,72,47,25,0.653,30.8,3.8,7.6,0.506,0.6,1.6,0.379,2.8,3.6,0.77,1.7,3.0,4.7,4.0,1.9,1.2,1.5,0.3,2.3,2.8,11.0,5.5,4,1,5,"1905,1610612762",2007
25,25,2804,Andres Nocioni,1610612741,CHI,28.0,82,33,49,0.402,24.6,4.6,10.7,0.432,1.5,4.2,0.364,2.4,3.0,0.807,0.6,3.6,4.2,1.2,1.6,0.3,0.5,0.6,3.0,2.6,13.2,-1.5,1,0,5,"2804,1610612741",2007
26,26,101106,Andrew Bogut,1610612749,MIL,23.0,78,26,52,0.333,34.9,6.0,11.7,0.511,0.0,0.1,0.0,2.4,4.1,0.587,3.1,6.6,9.8,2.6,2.2,0.8,1.7,0.8,3.3,3.8,14.3,-4.5,38,0,5,"101106,1610612749",2007
27,27,101115,Andrew Bynum,1610612747,LAL,20.0,35,24,11,0.686,28.8,5.4,8.5,0.636,0.0,0.0,0.0,2.3,3.4,0.695,3.0,7.2,10.2,1.7,1.5,0.3,2.1,0.8,2.8,2.7,13.1,6.8,18,0,5,"101115,1610612747",2007
28,28,2740,Andris Biedrins,1610612744,GSW,22.0,76,44,32,0.579,27.3,4.5,7.1,0.626,0.0,0.0,0.0,1.5,2.5,0.62,3.4,6.4,9.8,1.0,1.1,0.7,1.2,0.6,3.4,2.2,10.5,2.7,27,0,5,"2740,1610612744",2007
29,29,358,Anfernee Hardaway,1610612748,MIA,36.0,16,4,12,0.25,20.3,1.4,3.8,0.367,0.5,1.2,0.421,0.5,0.6,0.889,0.2,2.0,2.2,2.2,0.8,1.2,0.1,0.1,1.5,0.6,3.8,-1.9,0,0,5,"358,1610612748",2007
30,30,1712,Antawn Jamison,1610612764,WAS,32.0,79,41,38,0.519,38.7,7.8,17.9,0.436,1.5,4.5,0.339,4.2,5.5,0.76,2.7,7.5,10.2,1.5,1.4,1.3,0.4,0.7,2.5,4.5,21.4,2.5,44,0,5,"1712,1610612764",2007
31,31,1853,Anthony Carter,1610612743,DEN,33.0,70,42,28,0.6,28.0,3.1,6.8,0.458,0.6,1.8,0.349,0.9,1.2,0.753,0.4,2.5,2.9,5.5,1.8,1.5,0.4,0.3,2.5,1.0,7.8,0.0,4,0,5,"1853,1610612743",2007
32,32,1533,Anthony Johnson,1610612758,SAC,33.0,69,32,37,0.464,22.2,2.2,5.1,0.437,0.6,1.3,0.452,0.5,0.6,0.814,0.3,1.7,2.0,3.8,1.2,0.8,0.1,0.3,1.7,0.8,5.6,-1.4,4,0,5,"1533,1610612758",2007
33,33,1515,Anthony Parker,1610612761,TOR,33.0,82,41,41,0.5,32.1,4.8,10.1,0.476,1.6,3.7,0.438,1.2,1.5,0.816,0.6,3.5,4.1,2.2,1.1,1.0,0.2,0.5,1.9,1.6,12.5,2.1,0,0,5,"1515,1610612761",2007
34,34,952,Antoine Walker,1610612750,MIN,31.0,46,10,36,0.217,19.4,3.0,8.2,0.363,1.3,4.1,0.324,0.8,1.4,0.53,1.2,2.4,3.7,1.0,1.0,0.7,0.2,0.5,1.7,1.2,8.0,-1.8,1,0,5,"952,1610612750",2007
35,35,101120,Antoine Wright,1610612742,DAL,24.0,56,26,30,0.464,22.0,2.4,5.9,0.413,0.6,2.0,0.291,0.8,1.2,0.687,0.7,1.9,2.6,1.4,0.9,0.5,0.4,0.3,2.3,1.1,6.3,-3.1,0,0,5,"101120,1610612742",2007
36,36,1498,Antonio Daniels,1610612764,WAS,33.0,71,40,31,0.563,30.4,2.9,6.3,0.459,0.2,1.0,0.23,2.4,3.1,0.776,0.3,2.5,2.9,4.8,1.3,1.0,0.0,0.3,1.1,2.7,8.4,0.2,3,0,5,"1498,1610612764",2007
37,37,686,Antonio McDyess,1610612765,DET,33.0,78,57,21,0.731,29.3,3.8,7.7,0.488,0.0,0.0,0.0,1.2,2.0,0.622,2.6,5.9,8.5,1.1,1.0,0.8,0.7,0.2,3.2,2.0,8.8,3.9,16,0,5,"686,1610612765",2007
38,38,201167,Arron Afflalo,1610612765,DET,22.0,75,55,20,0.733,12.9,1.3,3.2,0.411,0.1,0.6,0.208,0.9,1.2,0.782,0.5,1.3,1.8,0.7,0.5,0.4,0.1,0.4,1.1,0.9,3.7,1.6,0,0,5,"201167,1610612765",2007
39,39,1506,Austin Croshere,1610612744,GSW,33.0,44,26,18,0.591,10.4,1.4,3.1,0.445,0.5,1.4,0.361,0.7,0.7,0.906,0.8,1.6,2.4,0.7,0.5,0.2,0.1,0.2,1.4,0.8,3.9,0.1,0,0,5,"1506,1610612744",2007
40,40,2852,Awvee Storey,1610612749,MIL,31.0,26,4,22,0.154,9.9,1.5,3.4,0.438,0.0,0.3,0.0,0.5,1.1,0.483,1.2,0.9,2.1,0.6,0.4,0.3,0.0,0.1,1.6,0.9,3.5,-2.2,0,0,5,"2852,1610612749",2007
41,41,1884,Baron Davis,1610612744,GSW,29.0,82,48,34,0.585,39.0,7.9,18.6,0.426,2.1,6.4,0.33,3.9,5.2,0.75,1.2,3.5,4.7,7.6,2.8,2.3,0.5,0.9,3.0,4.6,21.8,3.0,18,3,5,"1884,1610612744",2007
42,42,2732,Ben Gordon,1610612741,CHI,25.0,72,29,43,0.403,31.8,6.4,14.8,0.434,2.0,4.8,0.41,3.7,4.1,0.908,0.6,2.5,3.1,3.0,2.1,0.8,0.1,0.6,2.4,3.4,18.6,-3.2,0,0,5,"2732,1610612741",2007
43,43,1112,Ben Wallace,1610612739,CLE,33.0,72,31,41,0.431,30.6,1.9,4.9,0.392,0.0,0.1,0.0,1.0,2.3,0.426,3.3,5.1,8.4,1.5,0.9,1.2,1.6,0.4,1.7,2.4,4.8,-1.8,4,0,5,"1112,1610612739",2007
44,44,2757,Beno Udrih,1610612758,SAC,25.0,65,31,34,0.477,32.0,5.0,10.9,0.463,0.8,2.1,0.387,1.9,2.3,0.85,0.5,2.8,3.3,4.3,2.3,0.9,0.2,0.8,2.1,2.0,12.8,-0.3,3,0,5,"2757,1610612758",2007
45,45,2873,Billy Thomas,1610612739,CLE,32.0,11,7,4,0.636,3.8,0.4,1.5,0.235,0.4,1.5,0.25,0.2,0.2,1.0,0.0,0.2,0.2,0.0,0.4,0.1,0.0,0.0,0.4,0.1,1.3,-0.5,0,0,5,"2873,1610612739",2007
46,46,201336,Blake Ahearn,1610612748,MIA,24.0,12,1,11,0.083,14.8,1.3,4.8,0.263,0.8,2.8,0.294,2.5,2.6,0.968,0.1,1.5,1.6,1.6,1.3,0.5,0.0,0.3,1.7,2.5,5.8,-6.3,0,0,5,"201336,1610612748",2007
47,47,448,Bo Outlaw,1610612753,ORL,37.0,2,2,0,1.0,3.3,1.0,1.5,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,2.0,-2.0,0,0,5,"448,1610612753",2007
48,48,1517,Bobby Jackson,1610612745,HOU,35.0,72,52,20,0.722,19.3,2.8,7.0,0.403,1.1,3.1,0.358,0.9,1.1,0.79,0.5,2.1,2.5,1.9,0.8,0.6,0.1,0.3,1.3,1.0,7.7,2.0,0,0,5,"1517,1610612745",2007
49,49,200784,Bobby Jones,1610612743,DEN,24.0,46,24,22,0.522,11.5,1.3,3.0,0.429,0.4,1.2,0.34,0.9,1.1,0.784,0.6,1.4,2.0,0.6,0.6,0.3,0.1,0.3,1.8,1.0,3.9,-1.6,1,0,5,"200784,1610612743",2007
50,50,2250,Bobby Simmons,1610612749,MIL,28.0,70,24,46,0.343,21.7,3.0,7.1,0.421,0.9,2.4,0.351,0.8,1.0,0.757,1.0,2.3,3.2,1.1,1.1,0.7,0.1,0.2,2.0,0.9,7.6,-3.1,0,0,5,"2250,1610612749",2007
51,51,1719,Bonzi Wells,1610612740,NOH,31.0,73,44,29,0.603,21.4,3.5,7.8,0.443,0.2,0.7,0.24,2.0,3.1,0.643,1.2,3.4,4.5,1.3,1.4,1.0,0.4,0.4,2.2,2.4,9.1,0.3,6,0,5,"1719,1610612740",2007
52,52,2564,Boris Diaw,1610612756,PHX,26.0,82,55,27,0.671,28.1,3.8,7.9,0.477,0.2,0.5,0.317,1.2,1.6,0.744,1.2,3.4,4.6,3.9,1.9,0.7,0.5,0.4,2.0,2.0,8.8,2.0,4,0,5,"2564,1610612756",2007
53,53,2411,Bostjan Nachbar,1610612751,NJN,27.0,75,33,42,0.44,22.1,3.3,8.1,0.402,1.3,3.5,0.359,2.1,2.6,0.786,0.7,2.7,3.5,1.2,1.1,0.6,0.3,0.7,2.4,2.1,9.8,-3.6,1,0,5,"2411,1610612751",2007
54,54,1802,Brad Miller,1610612758,SAC,32.0,72,35,37,0.486,34.9,4.7,10.1,0.463,0.4,1.3,0.311,3.6,4.3,0.848,2.3,7.1,9.5,3.7,2.3,1.0,1.0,0.8,3.4,3.4,13.4,1.2,29,0,5,"1802,1610612758",2007
55,55,201148,Brandan Wright,1610612744,GSW,20.0,38,22,16,0.579,9.9,1.6,2.9,0.554,0.0,0.0,0.0,0.7,1.1,0.675,1.0,1.6,2.6,0.2,0.3,0.2,0.6,0.3,0.9,0.8,4.0,-0.8,0,0,5,"201148,1610612744",2007
56,56,101138,Brandon Bass,1610612742,DAL,23.0,79,48,31,0.608,19.7,3.1,6.2,0.499,0.0,0.1,0.0,2.1,2.5,0.822,1.5,2.9,4.4,0.7,1.0,0.3,0.6,0.6,1.9,1.8,8.3,-0.6,3,0,5,"101138,1610612742",2007
57,57,200750,Brandon Roy,1610612757,POR,23.0,74,40,34,0.541,37.7,7.2,15.8,0.454,1.0,2.9,0.34,3.8,5.0,0.753,1.1,3.6,4.7,5.8,1.8,1.1,0.2,0.7,2.0,4.7,19.1,0.4,10,1,5,"200750,1610612757",2007
58,58,2217,Brendan Haywood,1610612764,WAS,28.0,80,41,39,0.513,27.9,4.0,7.5,0.528,0.0,0.0,0.0,2.7,3.7,0.735,3.4,3.8,7.2,0.9,1.4,0.4,1.7,0.7,2.7,3.1,10.6,1.1,16,0,5,"2217,1610612764",2007
59,59,699,Brent Barry,1610612759,SAS,36.0,31,22,9,0.71,17.9,2.5,5.2,0.481,1.5,3.6,0.429,0.6,0.6,0.95,0.4,1.4,1.8,1.7,0.6,0.5,0.1,0.1,1.4,0.8,7.1,2.0,0,0,5,"699,1610612759",2007
60,60,1510,Brevin Knight,1610612746,LAC,32.0,74,22,52,0.297,22.6,1.9,4.6,0.404,0.0,0.1,0.0,0.8,1.0,0.873,0.2,1.7,1.9,4.4,1.0,1.4,0.1,0.1,2.2,1.1,4.6,-4.5,1,0,5,"1510,1610612746",2007
61,61,2073,Brian Cardinal,1610612763,MEM,31.0,37,7,30,0.189,11.9,1.2,3.4,0.341,0.7,2.2,0.309,0.4,0.5,0.684,0.7,1.9,2.6,0.6,0.6,0.3,0.1,0.1,1.7,0.7,3.4,0.3,0,0,5,"2073,1610612763",2007
62,62,2567,Brian Cook,1610612753,ORL,27.0,51,33,18,0.647,12.3,1.7,4.6,0.376,0.8,2.3,0.374,0.4,0.4,0.905,0.5,1.6,2.1,0.5,0.8,0.3,0.2,0.2,1.8,0.5,4.7,0.2,0,0,5,"2567,1610612753",2007
63,63,2243,Brian Scalabrine,1610612738,BOS,30.0,48,40,8,0.833,10.7,0.6,2.0,0.309,0.3,1.0,0.326,0.3,0.4,0.75,0.5,1.2,1.6,0.8,0.5,0.2,0.2,0.1,1.3,0.4,1.8,1.0,0,0,5,"2243,1610612738",2007
64,64,1730,Brian Skinner,1610612756,PHX,32.0,66,47,19,0.712,12.8,1.4,3.0,0.465,0.0,0.0,0.667,0.5,1.0,0.524,1.0,2.7,3.6,0.2,0.6,0.3,1.2,0.2,1.7,1.0,3.3,-1.1,0,0,5,"1730,1610612756",2007
65,65,1477,Bruce Bowen,1610612759,SAS,37.0,81,56,25,0.691,30.2,2.1,5.3,0.407,1.1,2.7,0.419,0.6,0.9,0.652,0.4,2.5,2.9,1.1,0.6,0.7,0.3,0.2,2.2,1.1,6.0,2.5,0,0,5,"1477,1610612759",2007
66,66,101139,CJ Miles,1610612762,UTA,21.0,60,38,22,0.633,11.5,1.9,3.9,0.479,0.5,1.3,0.39,0.7,0.9,0.788,0.3,1.0,1.3,0.9,0.5,0.5,0.1,0.1,1.6,0.6,5.0,2.0,0,0,5,"101139,1610612762",2007
67,67,201228,CJ Watson,1610612744,GSW,24.0,32,20,12,0.625,11.5,1.3,3.2,0.426,0.3,0.8,0.346,0.7,0.9,0.793,0.4,0.6,1.0,1.1,0.6,0.5,0.0,0.3,0.6,0.8,3.7,0.3,0,0,5,"201228,1610612744",2007
68,68,1916,Calvin Booth,1610612755,PHI,32.0,31,13,18,0.419,6.6,0.3,0.9,0.333,0.0,0.0,0.0,0.2,0.3,0.6,0.2,1.0,1.2,0.3,0.1,0.2,0.6,0.1,1.1,0.4,0.8,0.0,0,0,5,"1916,1610612755",2007
69,69,201171,Carl Landry,1610612745,HOU,24.0,42,32,10,0.762,16.9,3.2,5.2,0.616,0.0,0.0,0.0,1.7,2.6,0.661,2.3,2.6,4.9,0.5,0.6,0.4,0.2,0.6,2.3,2.1,8.1,2.3,1,0,5,"201171,1610612745",2007
70,70,2306,Carlos Arroyo,1610612753,ORL,28.0,62,40,22,0.645,20.5,2.5,5.6,0.451,0.5,1.4,0.345,1.4,1.6,0.853,0.2,1.7,1.8,3.5,1.2,0.4,0.0,0.2,1.4,1.6,6.9,2.2,0,0,5,"2306,1610612753",2007
71,71,2430,Carlos Boozer,1610612762,UTA,26.0,81,53,28,0.654,34.9,8.8,16.0,0.547,0.0,0.0,0.0,3.6,4.9,0.738,2.4,8.0,10.4,2.9,2.6,1.2,0.5,1.1,3.6,3.4,21.1,5.2,51,1,5,"2430,1610612762",2007
72,72,2568,Carlos Delfino,1610612761,TOR,25.0,82,41,41,0.5,23.5,3.1,7.7,0.397,1.5,3.8,0.382,1.4,1.9,0.744,0.8,3.6,4.4,1.8,0.9,0.8,0.1,0.4,2.2,1.5,9.0,0.3,1,0,5,"2568,1610612761",2007
73,73,2546,Carmelo Anthony,1610612743,DEN,24.0,77,47,30,0.61,36.4,9.5,19.2,0.492,0.8,2.1,0.354,6.0,7.7,0.786,2.3,5.1,7.4,3.4,3.3,1.3,0.5,1.2,3.3,5.4,25.7,2.1,22,0,5,"2546,1610612743",2007
74,74,2406,Caron Butler,1610612764,WAS,28.0,58,33,25,0.569,39.9,7.6,16.3,0.466,1.1,3.2,0.357,4.1,4.5,0.901,1.6,5.1,6.7,4.9,2.6,2.2,0.3,0.8,2.8,3.6,20.3,2.9,9,3,5,"2406,1610612764",2007
75,75,2418,Casey Jacobsen,1610612763,MEM,27.0,53,15,38,0.283,10.3,0.7,2.2,0.339,0.3,1.4,0.222,0.2,0.3,0.765,0.2,1.0,1.2,0.4,0.3,0.1,0.0,0.2,0.6,0.5,2.0,0.5,0,0,5,"2418,1610612763",2007
76,76,200759,Cedric Simmons,1610612741,CHI,22.0,14,7,7,0.5,6.2,0.3,1.0,0.286,0.0,0.0,0.0,0.0,0.7,0.0,0.4,0.9,1.3,0.0,0.4,0.1,0.4,0.2,0.6,0.6,0.6,-2.5,0,0,5,"200759,1610612741",2007
77,77,101112,Channing Frye,1610612757,POR,25.0,78,40,38,0.513,17.2,2.8,5.8,0.488,0.0,0.1,0.3,1.1,1.4,0.78,1.4,3.2,4.5,0.7,0.7,0.4,0.3,0.2,2.7,1.3,6.8,0.6,3,0,5,"101112,1610612757",2007
78,78,101236,Charles Hayes,1610612745,HOU,25.0,79,52,27,0.658,19.9,1.4,2.8,0.511,0.0,0.0,0.0,0.1,0.3,0.458,1.7,3.7,5.4,1.2,0.8,1.1,0.5,0.2,2.7,0.5,3.0,2.6,0,0,5,"101236,1610612745",2007
79,79,2294,Charlie Bell,1610612749,MIL,29.0,68,24,44,0.353,23.9,2.7,7.1,0.381,1.1,3.2,0.341,1.0,1.3,0.805,0.5,2.0,2.5,3.1,1.1,0.8,0.0,0.5,1.8,1.3,7.6,-3.7,0,0,5,"2294,1610612749",2007
80,80,101111,Charlie Villanueva,1610612749,MIL,23.0,76,24,52,0.316,24.1,4.7,10.7,0.435,0.7,2.4,0.297,1.6,2.1,0.783,1.9,4.2,6.1,1.0,1.4,0.4,0.5,0.5,2.3,1.6,11.7,-4.6,9,0,5,"101111,1610612749",2007
81,81,1497,Chauncey Billups,1610612765,DET,31.0,78,56,22,0.718,32.3,5.0,11.2,0.448,1.8,4.4,0.401,5.1,5.6,0.918,0.5,2.2,2.7,6.8,2.1,1.3,0.2,0.3,1.7,4.2,17.0,6.7,13,0,5,"1497,1610612765",2007
82,82,200798,Cheikh Samb,1610612765,DET,23.0,4,2,2,0.5,7.8,0.8,1.0,0.75,0.0,0.0,0.0,0.3,0.5,0.5,0.8,1.0,1.8,0.0,0.3,0.3,0.5,0.0,2.0,0.3,1.8,0.8,0,0,5,"200798,1610612765",2007
83,83,2365,Chris Andersen,1610612740,NOH,29.0,5,4,1,0.8,6.8,0.4,1.4,0.286,0.0,0.0,0.0,0.4,0.8,0.5,0.4,1.4,1.8,0.0,0.2,0.0,0.8,0.2,1.2,0.6,1.2,0.8,0,0,5,"2365,1610612740",2007
84,84,2547,Chris Bosh,1610612761,TOR,24.0,67,37,30,0.552,36.2,7.6,15.3,0.494,0.1,0.4,0.4,7.0,8.3,0.844,2.6,6.1,8.7,2.6,2.3,0.9,1.0,1.0,2.3,6.4,22.3,5.3,28,0,5,"2547,1610612761",2007
85,85,2768,Chris Duhon,1610612741,CHI,25.0,66,25,41,0.379,22.6,2.0,5.2,0.387,0.8,2.3,0.348,1.0,1.2,0.813,0.3,1.5,1.8,4.0,1.1,0.7,0.0,0.4,1.4,0.9,5.8,-1.0,1,0,5,"2768,1610612741",2007
86,86,2549,Chris Kaman,1610612746,LAC,26.0,56,20,36,0.357,37.2,6.0,12.5,0.483,0.0,0.1,0.0,3.6,4.7,0.762,3.1,9.6,12.7,1.9,2.9,0.6,2.8,1.2,3.2,3.8,15.7,-3.3,36,0,5,"2549,1610612746",2007
87,87,2036,Chris Mihm,1610612747,LAL,28.0,23,14,9,0.609,12.1,1.4,4.1,0.337,0.0,0.0,0.0,0.8,1.2,0.667,1.2,2.1,3.3,0.6,0.7,0.2,0.6,0.4,1.8,1.2,3.6,-0.9,1,0,5,"2036,1610612747",2007
88,88,101108,Chris Paul,1610612740,NOH,23.0,80,55,25,0.688,37.6,7.9,16.1,0.488,1.2,3.1,0.369,4.2,4.9,0.851,0.8,3.2,4.0,11.6,2.5,2.7,0.1,0.6,2.3,5.1,21.1,6.0,56,1,5,"101108,1610612740",2007
89,89,200809,Chris Quinn,1610612748,MIA,24.0,60,11,49,0.183,22.3,2.6,6.2,0.424,1.1,2.7,0.403,1.4,1.6,0.867,0.2,1.8,2.0,3.0,0.9,0.8,0.1,0.3,1.5,1.6,7.8,-2.7,0,0,5,"200809,1610612748",2007
90,90,201181,Chris Richard,1610612750,MIN,23.0,52,14,38,0.269,10.7,0.8,1.7,0.471,0.0,0.0,0.0,0.3,0.5,0.593,1.0,1.6,2.6,0.3,0.5,0.2,0.2,0.3,1.6,0.5,1.9,-0.5,0,0,5,"201181,1610612750",2007
91,91,185,Chris Webber,1610612744,GSW,35.0,9,6,3,0.667,14.0,1.7,3.4,0.484,0.0,0.0,0.0,0.6,1.3,0.417,0.2,3.3,3.6,2.0,1.2,0.4,0.7,0.0,1.9,0.7,3.9,-2.3,0,0,5,"185,1610612744",2007
92,92,2404,Chris Wilcox,1610612760,SEA,25.0,62,16,46,0.258,28.0,5.4,10.3,0.524,0.0,0.0,0.0,2.6,4.0,0.645,2.0,5.0,7.0,1.2,1.7,0.7,0.6,0.8,2.8,3.3,13.4,-3.0,17,0,5,"2404,1610612760",2007
93,93,1088,Chucky Atkins,1610612743,DEN,33.0,24,15,9,0.625,14.7,1.8,5.1,0.344,1.0,3.3,0.316,0.2,0.4,0.444,0.1,1.2,1.3,2.0,0.4,0.4,0.0,0.1,1.1,0.5,4.7,-0.6,0,0,5,"1088,1610612743",2007
