,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,lessthan5ft_FGM,lessthan5ft_FGA,lessthan5ft_FG_PCT,5_9ft_FGM,5_9ft_FGA,5_9ft_FG_PCT,10_14ft_FGM,10_14ft_FGA,10_14ft_FG_PCT,15_19ft_FGM,15_19ft_FGA,15_19ft_FG_PCT,20_24ft_FGM,20_24ft_FGA,20_24ft_FG_PCT,opp_lessthan5ft_FGM,opp_lessthan5ft_FGA,opp_lessthan5ft_FG_PCT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,NET_RATING,USG_PCT,TS_PCT,B2B_COUNT,3GMS_IN_4DAYS,4GMS_IN_5DAYS,PACE,PIE
0,201166,Aaron Brooks,1610612741,CHI,31.0,69,36,33,0.522,16.1,2.7,6.8,0.401,1.0,2.7,0.357,0.7,0.9,0.766,0.3,1.2,1.5,2.6,1.2,0.4,0.1,0.5,1.9,1.1,7.1,-0.1,2015,0.606,0.394,0.497,0.122,0.403,0.084,0.1,0.077,0.375,0.09,0.91,0.576,0.424,0.261,0.739,0.9,2.0,0.459,0.4,0.9,0.429,0.3,0.6,0.425,0.2,0.6,0.359,0.4,1.0,0.371,5.8,9.7,0.597,72,161,-1.4,0.231,0.494,17,24,1,97.22,0.073
1,203932,Aaron Gordon,1610612753,ORL,20.0,78,32,46,0.41,23.9,3.5,7.4,0.473,0.5,1.8,0.296,1.7,2.5,0.668,2.0,4.5,6.5,1.6,0.8,0.8,0.7,0.4,2.0,1.9,9.2,-1.0,2015,0.755,0.245,0.645,0.089,0.175,0.177,0.179,0.206,0.556,0.517,0.483,0.976,0.024,0.588,0.412,2.3,3.6,0.638,0.2,0.6,0.341,0.2,0.5,0.389,0.3,0.9,0.328,0.4,1.3,0.337,9.1,15.7,0.579,81,220,-1.3,0.171,0.541,19,27,1,98.87,0.113
2,1626151,Aaron Harrison,1610612766,CHA,21.0,21,15,6,0.714,4.4,0.2,0.9,0.263,0.1,0.5,0.3,0.2,0.6,0.417,0.2,0.5,0.7,0.1,0.2,0.3,0.0,0.0,0.5,0.4,0.9,-0.3,2015,0.474,0.526,0.222,0.0,0.5,0.111,0.278,0.056,0.222,1.0,0.0,0.667,0.333,0.8,0.2,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.3,0.167,1.7,2.8,0.61,78,210,2.2,0.138,0.371,16,24,0,102.89,0.013
3,203940,Adreian Payne,1610612750,MIN,25.0,52,18,34,0.346,9.3,1.0,2.8,0.366,0.2,0.6,0.281,0.3,0.5,0.654,0.4,1.8,2.1,0.6,0.7,0.3,0.2,0.2,1.5,0.6,2.5,-2.3,2015,0.779,0.221,0.667,0.242,0.205,0.061,0.129,0.152,0.424,0.591,0.409,0.889,0.111,0.642,0.358,0.4,0.8,0.488,0.2,0.5,0.348,0.0,0.2,0.222,0.1,0.5,0.25,0.3,0.8,0.39,4.6,6.5,0.702,82,237,-10.8,0.18,0.422,14,22,2,96.48,0.039
4,201143,Al Horford,1610612737,ATL,30.0,82,48,34,0.585,32.1,6.5,12.8,0.505,1.1,3.1,0.344,1.3,1.6,0.798,1.8,5.5,7.3,3.2,1.3,0.8,1.5,0.4,2.0,1.4,15.2,2.8,2015,0.756,0.244,0.706,0.237,0.211,0.091,0.082,0.146,0.469,0.776,0.224,1.0,0.0,0.813,0.187,3.1,4.2,0.723,0.5,1.3,0.345,0.3,0.8,0.349,1.3,2.8,0.47,1.1,2.7,0.391,11.0,19.6,0.558,82,245,4.9,0.206,0.565,19,27,2,99.75,0.137
5,2744,Al Jefferson,1610612766,CHA,31.0,47,33,14,0.702,23.3,5.2,10.7,0.485,0.0,0.0,0.0,1.5,2.4,0.649,1.2,5.2,6.4,1.5,0.7,0.6,0.9,0.8,2.5,1.7,12.0,1.0,2015,1.0,0.0,0.872,0.292,0.0,0.027,0.128,0.139,0.58,0.555,0.445,0.0,0.0,0.555,0.445,2.1,3.6,0.599,1.2,3.0,0.408,0.9,2.2,0.385,1.0,1.9,0.505,0.0,0.0,1.0,7.9,13.4,0.593,82,289,3.7,0.245,0.507,16,24,0,97.68,0.124
6,202329,Al-Farouq Aminu,1610612757,POR,25.0,82,44,38,0.537,28.5,3.6,8.8,0.416,1.5,4.3,0.361,1.4,1.9,0.737,1.2,4.9,6.1,1.7,1.5,0.9,0.6,0.4,2.1,1.7,10.2,0.7,2015,0.515,0.485,0.412,0.083,0.451,0.114,0.137,0.137,0.329,0.595,0.405,0.929,0.071,0.736,0.264,1.4,2.7,0.525,0.2,0.5,0.378,0.1,0.3,0.346,0.2,0.5,0.422,1.4,3.6,0.377,10.1,17.8,0.568,81,215,1.5,0.169,0.533,19,25,2,99.01,0.088
7,101187,Alan Anderson,1610612764,WAS,33.0,13,8,5,0.615,14.8,1.6,4.5,0.356,0.9,2.8,0.324,0.8,1.2,0.733,0.1,2.0,2.1,1.1,0.2,0.3,0.1,0.2,1.9,0.8,5.0,2.3,2015,0.373,0.627,0.277,0.092,0.554,0.138,0.169,0.108,0.185,0.333,0.667,1.0,0.0,0.714,0.286,0.5,0.8,0.545,0.0,0.2,0.0,0.2,0.5,0.333,0.1,0.2,0.5,0.5,1.3,0.353,3.6,6.3,0.573,78,220,5.4,0.157,0.495,20,26,1,100.19,0.066
8,1626210,Alan Williams,1610612756,PHX,23.0,10,3,7,0.3,6.8,1.0,2.4,0.417,0.0,0.0,0.0,0.9,1.4,0.643,1.4,2.4,3.8,0.5,0.6,0.4,0.5,0.3,1.5,1.2,2.9,0.1,2015,1.0,0.0,0.69,0.069,0.0,0.0,0.31,0.0,0.621,0.5,0.5,0.0,0.0,0.5,0.5,0.8,2.0,0.4,0.3,0.4,0.667,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.7,0.614,80,260,-0.2,0.201,0.481,14,22,1,107.52,0.11
9,202692,Alec Burks,1610612762,UTA,24.0,31,13,18,0.419,25.7,4.4,10.8,0.41,1.0,2.5,0.405,3.4,4.5,0.752,0.5,3.0,3.5,2.0,1.6,0.6,0.1,0.9,2.3,3.5,13.3,-0.4,2015,0.763,0.237,0.51,0.15,0.233,0.124,0.257,0.126,0.359,0.238,0.762,0.625,0.375,0.328,0.672,1.9,3.8,0.508,0.4,1.0,0.355,0.4,1.2,0.333,0.6,1.6,0.373,0.8,2.5,0.321,8.2,15.0,0.548,78,214,-2.0,0.251,0.52,18,22,1,95.52,0.099
