,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,lessthan5ft_FGM,lessthan5ft_FGA,lessthan5ft_FG_PCT,5_9ft_FGM,5_9ft_FGA,5_9ft_FG_PCT,10_14ft_FGM,10_14ft_FGA,10_14ft_FG_PCT,15_19ft_FGM,15_19ft_FGA,15_19ft_FG_PCT,20_24ft_FGM,20_24ft_FGA,20_24ft_FG_PCT,opp_lessthan5ft_FGM,opp_lessthan5ft_FGA,opp_lessthan5ft_FG_PCT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,NET_RATING,USG_PCT,TS_PCT,B2B_COUNT,3GMS_IN_4DAYS,4GMS_IN_5DAYS,PACE,PIE
0,243,Aaron McKie,1610612755,PHI,32.0,68,35,33,0.515,16.6,0.9,2.1,0.43,0.3,0.9,0.323,0.1,0.2,0.625,0.3,2.2,2.5,1.5,0.5,0.7,0.3,0.2,1.7,0.0,2.2,0.2,2004,0.563,0.437,0.539,0.289,0.395,0.158,0.066,0.204,0.25,0.732,0.268,0.95,0.05,0.803,0.197,0.2,0.4,0.64,0.0,0.1,0.222,0.1,0.2,0.6,0.2,0.4,0.542,0.3,0.9,0.377,4.8,7.9,0.608,77,209,0.2,0.07,0.51,19,27,3,97.85,0.066
1,1425,Aaron Williams,1610612761,TOR,33.0,42,13,29,0.31,7.4,0.7,1.5,0.46,0.0,0.0,0.0,0.4,0.4,0.882,0.4,1.0,1.4,0.2,0.4,0.1,0.2,0.2,1.7,0.0,1.7,-3.2,2004,1.0,0.0,0.795,0.164,0.0,0.082,0.205,0.178,0.63,0.828,0.172,0.0,0.0,0.828,0.172,0.4,0.7,0.586,0.2,0.4,0.417,0.1,0.4,0.333,0.1,0.3,0.3,0.0,0.0,0.0,2.4,3.7,0.65,81,235,-21.3,0.132,0.518,17,25,4,93.98,0.02
2,1502,Adonal Foyle,1610612744,GSW,30.0,78,31,47,0.397,21.8,2.0,4.0,0.502,0.0,0.0,0.0,0.5,0.9,0.556,2.1,3.4,5.5,0.7,0.7,0.3,2.0,0.3,2.6,0.0,4.5,-0.4,2004,1.0,0.0,0.886,0.091,0.0,0.063,0.114,0.125,0.795,0.641,0.359,0.0,0.0,0.641,0.359,1.4,2.7,0.534,0.4,0.8,0.446,0.1,0.3,0.429,0.1,0.2,0.375,0.0,0.0,0.0,7.7,13.6,0.566,82,270,-0.1,0.105,0.514,20,32,4,95.2,0.072
3,1559,Adrian Griffin,1610612741,CHI,30.0,69,38,31,0.551,9.5,0.8,2.3,0.36,0.0,0.1,0.222,0.5,0.6,0.75,0.8,1.4,2.1,0.8,0.4,0.6,0.1,0.1,1.1,0.0,2.2,0.6,2004,0.944,0.056,0.742,0.411,0.04,0.126,0.219,0.232,0.331,0.518,0.482,1.0,0.0,0.534,0.466,0.2,0.6,0.357,0.1,0.3,0.389,0.1,0.3,0.467,0.3,1.0,0.297,0.2,0.3,0.5,2.8,5.0,0.567,77,230,3.6,0.139,0.419,22,31,4,95.7,0.09
4,1733,Al Harrington,1610612737,ATL,25.0,66,10,56,0.152,38.6,6.9,14.9,0.459,0.2,1.1,0.216,3.6,5.3,0.672,2.2,4.8,7.0,3.2,3.1,1.3,0.2,1.1,3.8,0.0,17.5,-7.8,2004,0.925,0.075,0.755,0.219,0.041,0.116,0.204,0.18,0.535,0.453,0.547,0.938,0.063,0.47,0.53,4.2,7.1,0.591,0.5,1.4,0.341,0.7,2.3,0.299,1.1,2.7,0.407,0.3,1.0,0.313,14.2,23.6,0.6,81,250,-11.0,0.239,0.508,23,23,4,92.89,0.095
5,2744,Al Jefferson,1610612738,BOS,20.0,71,39,32,0.549,14.7,2.7,5.2,0.528,0.0,0.0,0.0,1.2,1.9,0.63,1.7,2.7,4.4,0.3,0.9,0.3,0.8,0.5,2.7,0.0,6.7,-0.6,2004,0.992,0.008,0.821,0.084,0.0,0.053,0.179,0.162,0.737,0.585,0.415,0.0,0.0,0.585,0.415,1.9,3.3,0.577,0.7,1.4,0.494,0.2,0.4,0.429,0.1,0.2,0.267,0.0,0.0,0.0,4.9,8.7,0.56,82,265,-1.7,0.212,0.554,20,27,1,94.84,0.102
6,673,Alan Henderson,1610612742,DAL,32.0,78,55,23,0.705,15.3,1.5,2.8,0.527,0.0,0.0,0.0,0.5,1.0,0.539,2.1,2.4,4.5,0.3,0.6,0.4,0.5,0.4,1.9,0.0,3.5,-2.1,2004,0.991,0.009,0.85,0.051,0.0,0.117,0.15,0.147,0.799,0.552,0.448,0.0,0.0,0.552,0.448,1.3,2.0,0.62,0.1,0.5,0.27,0.1,0.2,0.294,0.0,0.1,0.5,0.0,0.0,0.0,5.2,9.2,0.563,81,240,-3.5,0.114,0.539,18,23,1,94.24,0.075
7,1893,Aleksandar Radojevic,1610612762,UTA,28.0,12,1,11,0.083,10.7,0.5,1.6,0.316,0.0,0.0,0.0,0.6,0.8,0.7,0.8,1.6,2.3,0.5,1.3,0.0,0.2,0.4,2.7,0.0,1.6,-1.2,2004,1.0,0.0,0.632,0.316,0.0,0.0,0.368,0.316,0.316,0.667,0.333,0.0,0.0,0.667,0.333,0.2,1.0,0.167,0.2,0.4,0.5,0.1,0.1,1.0,0.1,0.2,0.5,0.0,0.0,0.0,3.1,5.2,0.597,87,250,-11.8,0.137,0.406,21,28,3,92.27,-0.039
8,2682,Alex Garcia,1610612740,NOH,25.0,8,0,8,0.0,18.2,2.3,6.5,0.346,0.6,2.3,0.278,0.4,0.5,0.75,0.9,1.0,1.9,2.3,1.0,0.5,0.1,0.4,1.9,0.0,5.5,-4.6,2004,0.654,0.346,0.591,0.136,0.341,0.341,0.068,0.205,0.455,0.462,0.538,0.8,0.2,0.556,0.444,1.3,2.6,0.476,0.0,0.1,0.0,0.1,0.1,1.0,0.1,0.8,0.167,0.4,2.3,0.167,5.8,9.5,0.605,75,195,-16.6,0.199,0.409,23,29,1,87.77,0.052
9,275,Allan Houston,1610612752,NYK,34.0,20,8,12,0.4,26.7,4.3,10.3,0.415,1.6,4.0,0.388,1.8,2.2,0.837,0.2,1.0,1.2,2.1,1.1,0.4,0.1,0.3,2.0,0.0,11.9,1.2,2004,0.61,0.39,0.456,0.405,0.392,0.051,0.152,0.105,0.051,0.648,0.352,0.935,0.065,0.753,0.247,0.1,0.3,0.4,0.2,0.3,0.667,0.6,1.4,0.429,1.5,3.6,0.403,1.4,3.5,0.406,9.1,15.0,0.603,78,205,1.5,0.214,0.529,21,25,4,91.79,0.07
