,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,lessthan5ft_FGM,lessthan5ft_FGA,lessthan5ft_FG_PCT,5_9ft_FGM,5_9ft_FGA,5_9ft_FG_PCT,10_14ft_FGM,10_14ft_FGA,10_14ft_FG_PCT,15_19ft_FGM,15_19ft_FGA,15_19ft_FG_PCT,20_24ft_FGM,20_24ft_FGA,20_24ft_FG_PCT,opp_lessthan5ft_FGM,opp_lessthan5ft_FGA,opp_lessthan5ft_FG_PCT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,NET_RATING,USG_PCT,TS_PCT,B2B_COUNT,3GMS_IN_4DAYS,4GMS_IN_5DAYS,PACE,PIE
0,201985,A.J. Price,1610612764,WAS,26.0,57,21,36,0.368,22.4,2.8,7.2,0.39,1.2,3.5,0.35,0.9,1.1,0.79,0.4,1.6,2.0,3.6,1.1,0.6,0.1,0.2,1.3,1.2,7.7,-1.1,2012,0.516,0.484,0.413,0.209,0.476,0.111,0.111,0.175,0.204,0.308,0.692,0.771,0.229,0.509,0.491,0.4,0.9,0.5,0.3,0.6,0.444,0.3,0.6,0.444,0.5,1.2,0.394,0.6,1.8,0.343,7.2,12.6,0.566,74,185,-2.3,0.181,0.501,21,25,4,93.02,0.096
1,201166,Aaron Brooks,1610612745,HOU,28.0,53,20,33,0.377,18.8,2.7,6.0,0.453,0.9,2.5,0.373,0.8,1.0,0.769,0.2,1.3,1.5,2.2,1.3,0.6,0.2,0.6,1.8,1.3,7.1,-3.8,2012,0.576,0.424,0.495,0.165,0.399,0.098,0.106,0.13,0.33,0.215,0.785,0.64,0.36,0.364,0.636,1.0,1.8,0.554,0.2,0.4,0.435,0.1,0.3,0.5,0.4,0.8,0.5,0.5,1.2,0.397,6.7,10.9,0.609,72,161,-10.7,0.181,0.555,21,28,3,94.81,0.073
2,201189,Aaron Gray,1610612761,TOR,28.0,42,14,28,0.333,12.2,1.1,2.1,0.533,0.0,0.0,0.0,0.5,1.0,0.523,1.1,2.0,3.2,0.8,0.9,0.2,0.1,0.3,2.0,0.9,2.8,-2.1,2012,1.0,0.0,0.807,0.067,0.0,0.0,0.193,0.151,0.739,0.708,0.292,0.0,0.0,0.708,0.292,0.8,1.5,0.557,0.3,0.6,0.458,0.0,0.1,0.5,0.0,0.1,0.667,0.0,0.0,0.0,4.3,6.7,0.64,84,270,-7.7,0.132,0.544,18,25,2,93.07,0.053
3,1733,Al Harrington,1610612753,ORL,33.0,10,3,7,0.3,11.9,2.0,5.7,0.351,0.8,3.0,0.267,0.3,0.4,0.75,0.6,2.1,2.7,1.0,0.7,0.4,0.1,0.1,1.8,0.3,5.1,-3.5,2012,0.474,0.526,0.471,0.078,0.471,0.039,0.059,0.196,0.392,0.333,0.667,1.0,0.0,0.6,0.4,1.0,1.8,0.556,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.6,0.167,0.5,1.5,0.333,4.4,6.6,0.667,81,245,-16.0,0.249,0.434,13,22,1,96.17,0.061
4,201143,Al Horford,1610612737,ATL,27.0,74,42,32,0.568,37.3,7.8,14.3,0.543,0.0,0.1,0.5,1.8,2.8,0.644,2.6,7.6,10.2,3.2,2.0,1.1,1.1,0.5,2.2,2.6,17.4,2.2,2012,0.994,0.006,0.889,0.306,0.007,0.104,0.104,0.154,0.583,0.771,0.229,0.667,0.333,0.771,0.229,4.2,6.0,0.703,0.8,2.0,0.425,0.4,1.1,0.325,1.9,4.2,0.455,0.4,0.9,0.429,13.0,23.0,0.568,82,250,3.3,0.221,0.56,22,31,3,93.61,0.143
5,2744,Al Jefferson,1610612762,UTA,28.0,78,41,37,0.526,33.1,7.8,15.8,0.494,0.0,0.2,0.118,2.1,2.8,0.77,2.0,7.2,9.2,2.1,1.3,1.0,1.1,1.1,2.2,2.3,17.8,-2.0,2012,0.986,0.014,0.876,0.311,0.004,0.037,0.12,0.121,0.565,0.547,0.453,1.0,0.0,0.548,0.452,3.4,5.3,0.636,1.5,3.1,0.481,0.8,1.8,0.41,2.0,4.7,0.414,0.2,0.7,0.321,12.1,20.3,0.597,82,289,-3.5,0.26,0.522,17,25,0,92.61,0.148
6,202329,Al-Farouq Aminu,1610612740,NOH,22.0,76,25,51,0.329,27.2,3.0,6.2,0.475,0.1,0.3,0.211,1.3,1.8,0.737,1.8,5.9,7.7,1.4,1.5,1.2,0.7,0.5,2.0,1.3,7.3,-1.0,2012,0.96,0.04,0.796,0.105,0.022,0.286,0.182,0.209,0.692,0.71,0.29,1.0,0.0,0.716,0.284,2.2,3.7,0.584,0.3,0.8,0.421,0.1,0.4,0.379,0.2,1.0,0.236,0.1,0.4,0.31,10.4,17.9,0.585,81,215,-1.3,0.144,0.519,19,25,2,91.67,0.103
7,101187,Alan Anderson,1610612761,TOR,30.0,65,31,34,0.477,23.0,3.6,9.5,0.383,1.5,4.4,0.333,1.9,2.3,0.857,0.5,1.8,2.3,1.6,1.2,0.7,0.1,0.5,2.0,2.4,10.7,-1.2,2012,0.537,0.463,0.407,0.124,0.411,0.079,0.182,0.167,0.283,0.447,0.553,0.853,0.147,0.61,0.39,1.2,2.1,0.555,0.3,0.6,0.45,0.3,0.8,0.407,0.3,1.1,0.247,1.0,2.8,0.342,8.0,13.2,0.602,78,220,-3.7,0.237,0.509,18,25,2,91.79,0.079
8,202692,Alec Burks,1610612762,UTA,21.0,64,32,32,0.5,17.8,2.5,6.1,0.42,0.5,1.4,0.359,1.4,2.0,0.713,0.6,1.7,2.3,1.4,1.2,0.5,0.2,0.5,1.8,1.9,7.0,1.5,2012,0.763,0.237,0.576,0.195,0.22,0.22,0.204,0.226,0.381,0.423,0.577,0.848,0.152,0.509,0.491,1.2,2.1,0.559,0.2,0.6,0.293,0.1,0.3,0.263,0.3,0.9,0.364,0.6,1.7,0.37,5.9,10.8,0.544,78,202,3.8,0.2,0.507,17,25,0,94.87,0.074
9,203144,Alexey Shved,1610612750,MIN,24.0,77,30,47,0.39,23.9,3.1,8.2,0.372,1.1,3.7,0.295,1.4,1.9,0.72,0.5,1.7,2.3,3.7,1.9,0.7,0.4,0.5,1.5,1.8,8.6,-1.0,2012,0.546,0.454,0.454,0.132,0.383,0.173,0.162,0.241,0.322,0.331,0.669,0.706,0.294,0.466,0.534,1.2,2.0,0.586,0.2,0.6,0.349,0.1,0.4,0.324,0.4,0.9,0.375,0.6,2.2,0.272,9.0,14.3,0.63,78,182,-2.3,0.206,0.474,22,32,4,95.18,0.076
