,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,lessthan5ft_FGM,lessthan5ft_FGA,lessthan5ft_FG_PCT,5_9ft_FGM,5_9ft_FGA,5_9ft_FG_PCT,10_14ft_FGM,10_14ft_FGA,10_14ft_FG_PCT,15_19ft_FGM,15_19ft_FGA,15_19ft_FG_PCT,20_24ft_FGM,20_24ft_FGA,20_24ft_FG_PCT,opp_lessthan5ft_FGM,opp_lessthan5ft_FGA,opp_lessthan5ft_FG_PCT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,NET_RATING,USG_PCT,TS_PCT,B2B_COUNT,3GMS_IN_4DAYS,4GMS_IN_5DAYS,PACE,PIE
0,2062,A.J. Guyton,1610612744,GSW,25.0,2,1,1,0.5,4.3,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,-1.0,2002,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,73.0,180,-3.9,0.282,0.0,20,27,2,87.08,-0.075
1,243,Aaron McKie,1610612755,PHI,30.0,80,47,33,0.588,29.7,3.6,8.3,0.429,0.5,1.4,0.33,1.4,1.7,0.836,0.8,3.6,4.4,3.5,1.4,1.6,0.1,0.9,2.2,0.0,9.0,2.5,2002,0.832,0.168,0.691,0.261,0.154,0.234,0.155,0.207,0.43,0.59,0.41,1.0,0.0,0.643,0.357,1.6,2.7,0.571,0.3,0.8,0.35,0.3,1.1,0.3,0.8,1.9,0.4,0.6,1.4,0.412,8.4,14.8,0.57,77.0,209,3.9,0.158,0.497,20,30,2,94.23,0.103
2,1425,Aaron Williams,1610612751,NJN,31.0,81,49,32,0.605,19.8,2.5,5.4,0.453,0.0,0.0,0.0,1.3,1.6,0.785,1.7,2.4,4.1,1.1,1.0,0.3,0.7,0.6,2.5,0.0,6.2,0.7,2002,0.998,0.002,0.796,0.124,0.0,0.056,0.204,0.18,0.672,0.623,0.377,0.0,0.0,0.623,0.377,1.5,2.8,0.526,0.5,1.3,0.402,0.2,0.6,0.362,0.2,0.7,0.351,0.0,0.0,0.0,6.0,10.8,0.551,81.0,240,1.0,0.165,0.504,20,26,2,93.16,0.074
3,2492,Adam Harrington,1610612743,DEN,22.0,19,13,6,0.684,5.8,0.6,1.9,0.297,0.3,0.7,0.357,0.2,0.2,0.75,0.1,0.4,0.4,0.6,0.1,0.1,0.1,0.2,0.4,0.0,1.6,-1.8,2002,0.622,0.378,0.4,0.267,0.5,0.0,0.1,0.433,0.133,0.833,0.167,1.0,0.0,0.909,0.091,0.1,0.4,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.5,0.5,0.3,0.9,0.267,1.8,2.8,0.642,77.0,200,-15.7,0.167,0.387,24,28,5,93.54,0.042
4,1502,Adonal Foyle,1610612744,GSW,28.0,82,38,44,0.463,21.8,2.3,4.2,0.536,0.0,0.0,0.0,0.9,1.3,0.673,2.1,3.8,6.0,0.5,0.9,0.5,2.5,0.3,2.6,0.0,5.4,0.9,2002,0.997,0.003,0.841,0.114,0.0,0.07,0.159,0.15,0.727,0.605,0.395,0.0,0.0,0.605,0.395,1.5,2.6,0.588,0.4,1.0,0.449,0.2,0.4,0.543,0.1,0.2,0.316,0.0,0.0,1.0,7.5,14.1,0.534,82.0,265,3.7,0.113,0.563,20,27,2,95.91,0.092
5,1559,Adrian Griffin,1610612742,DAL,28.0,74,56,18,0.757,18.5,2.0,4.6,0.433,0.1,0.3,0.25,0.4,0.4,0.844,1.2,2.4,3.6,1.4,0.6,1.0,0.1,0.2,2.1,0.0,4.4,2.5,2002,0.929,0.071,0.862,0.425,0.055,0.132,0.083,0.209,0.437,0.65,0.35,1.0,0.0,0.664,0.336,0.6,1.0,0.547,0.3,0.7,0.462,0.2,0.5,0.289,0.7,1.5,0.481,0.2,0.8,0.3,6.2,10.8,0.571,77.0,230,8.1,0.131,0.463,16,19,2,95.79,0.07
6,1733,Al Harrington,1610612754,IND,23.0,82,48,34,0.585,30.1,4.7,10.9,0.434,0.2,0.6,0.283,2.6,3.3,0.77,1.9,4.3,6.2,1.5,2.0,0.9,0.4,1.0,3.4,0.0,12.2,1.9,2002,0.949,0.051,0.75,0.367,0.039,0.145,0.211,0.18,0.383,0.532,0.468,1.0,0.0,0.548,0.452,2.0,3.8,0.519,0.3,1.0,0.278,1.0,2.5,0.392,1.2,2.7,0.448,0.3,0.7,0.382,9.5,16.8,0.564,81.0,250,2.8,0.218,0.493,23,27,3,93.13,0.085
7,673,Alan Henderson,1610612737,ATL,30.0,82,35,47,0.427,18.2,1.9,4.0,0.468,0.0,0.0,0.0,1.1,1.7,0.638,1.9,3.0,4.9,0.5,0.7,0.4,0.4,0.3,2.0,0.0,4.8,-2.5,2002,0.994,0.006,0.777,0.183,0.0,0.102,0.223,0.132,0.594,0.595,0.405,0.0,0.0,0.595,0.405,1.2,1.9,0.642,0.2,0.8,0.261,0.2,0.6,0.326,0.2,0.6,0.367,0.0,0.0,0.0,6.0,10.4,0.579,81.0,240,-7.2,0.135,0.508,23,26,5,93.64,0.078
8,275,Allan Houston,1610612752,NYK,32.0,82,37,45,0.451,37.9,8.0,17.9,0.445,2.2,5.5,0.396,4.4,4.8,0.919,0.3,2.5,2.8,2.7,2.2,0.7,0.1,0.6,2.3,0.0,22.5,-0.4,2002,0.693,0.307,0.514,0.413,0.289,0.054,0.197,0.135,0.101,0.397,0.603,0.848,0.152,0.52,0.48,0.5,1.3,0.373,0.7,1.3,0.509,1.5,3.0,0.49,2.3,5.1,0.448,2.3,5.1,0.451,13.1,20.9,0.626,78.0,200,-1.6,0.269,0.563,19,26,4,93.8,0.11
9,947,Allen Iverson,1610612755,PHI,28.0,82,48,34,0.585,42.5,9.8,23.7,0.414,1.0,3.7,0.277,7.0,9.0,0.774,0.8,3.4,4.2,5.5,3.5,2.7,0.2,1.2,1.8,0.0,27.6,2.2,2002,0.844,0.156,0.637,0.306,0.111,0.201,0.252,0.245,0.331,0.385,0.615,0.786,0.214,0.427,0.573,3.7,7.0,0.536,0.5,1.5,0.347,0.9,2.8,0.33,2.7,6.8,0.401,1.3,3.3,0.39,13.0,22.1,0.589,72.0,165,1.8,0.327,0.5,20,30,2,94.49,0.137
