,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,lessthan5ft_FGM,lessthan5ft_FGA,lessthan5ft_FG_PCT,5_9ft_FGM,5_9ft_FGA,5_9ft_FG_PCT,10_14ft_FGM,10_14ft_FGA,10_14ft_FG_PCT,15_19ft_FGM,15_19ft_FGA,15_19ft_FG_PCT,20_24ft_FGM,20_24ft_FGA,20_24ft_FG_PCT,opp_lessthan5ft_FGM,opp_lessthan5ft_FGA,opp_lessthan5ft_FG_PCT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,NET_RATING,USG_PCT,TS_PCT,B2B_COUNT,3GMS_IN_4DAYS,4GMS_IN_5DAYS,PACE,PIE
0,920,A.C. Green,1610612742,DAL,34.0,82,20,62,0.244,32.3,3.0,6.5,0.453,0.0,0.0,0.0,1.4,2.0,0.716,2.7,5.5,8.1,1.5,0.8,1.0,0.3,0.4,1.9,0.0,7.3,-4.6,1997,0.993,0.007,0.807,0.477,0.0,0.12,0.193,0.158,0.33,0.744,0.256,0.0,0.0,0.744,0.256,1.1,2.1,0.535,0.1,0.3,0.292,0.2,0.8,0.302,1.5,3.1,0.478,0.0,0.3,0.19,12.2,20.4,0.6,81,225,-7.2,0.118,0.496,18,16,0,91.53,0.096
1,243,Aaron McKie,1610612755,PHI,25.0,81,34,47,0.42,22.4,1.7,4.7,0.365,0.1,0.8,0.19,0.5,0.7,0.764,0.7,2.1,2.9,2.2,0.9,1.2,0.2,0.4,2.0,0.0,4.1,0.3,1997,0.835,0.165,0.765,0.422,0.108,0.172,0.127,0.187,0.343,0.717,0.283,0.917,0.083,0.734,0.266,0.6,1.2,0.505,0.1,0.3,0.304,0.1,0.6,0.227,0.6,1.5,0.385,0.3,0.9,0.343,6.1,10.8,0.562,77,209,1.6,0.121,0.41,21,31,2,91.97,0.063
2,1425,Aaron Williams,1610612760,SEA,26.0,65,49,16,0.754,11.6,1.8,3.4,0.525,0.0,0.0,0.0,1.0,1.3,0.776,0.8,1.5,2.3,0.2,0.8,0.3,0.6,0.4,1.8,0.0,4.6,1.0,1997,0.995,0.005,0.779,0.087,0.0,0.154,0.221,0.181,0.691,0.819,0.181,0.0,0.0,0.819,0.181,1.5,2.3,0.625,0.1,0.5,0.2,0.1,0.4,0.263,0.2,0.3,0.556,0.0,0.0,0.0,4.5,7.5,0.599,81,225,5.5,0.186,0.577,17,24,2,95.87,0.071
3,228,Adam Keefe,1610612762,UTA,28.0,80,61,19,0.763,25.6,2.9,5.3,0.54,0.0,0.0,0.0,2.0,2.5,0.81,2.2,3.2,5.5,1.1,0.9,0.7,0.3,0.7,2.2,0.0,7.8,5.3,1997,1.0,0.0,0.739,0.126,0.0,0.176,0.261,0.197,0.613,0.808,0.192,0.0,0.0,0.808,0.192,2.2,3.6,0.601,0.2,0.4,0.424,0.1,0.3,0.407,0.2,0.7,0.322,0.1,0.2,0.714,8.0,13.6,0.583,81,230,9.7,0.131,0.605,19,21,3,91.95,0.094
4,1502,Adonal Foyle,1610612744,GSW,23.0,55,9,46,0.164,12.0,1.3,3.1,0.406,0.0,0.0,0.0,0.5,1.1,0.435,1.3,2.0,3.3,0.3,0.9,0.2,0.9,0.3,1.7,0.0,3.0,-3.0,1997,0.994,0.006,0.836,0.097,0.0,0.091,0.164,0.152,0.739,0.493,0.507,0.0,0.0,0.493,0.507,0.9,1.9,0.476,0.3,0.8,0.359,0.1,0.3,0.235,0.0,0.1,0.143,0.0,0.0,0.0,4.1,7.1,0.567,82,250,-11.8,0.162,0.418,20,23,2,94.54,0.048
5,154,Adrian Caldwell,1610612742,DAL,31.0,1,1,0,1.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,80,265,18.5,0.0,0.0,18,16,0,95.06,0.0
6,673,Alan Henderson,1610612737,ATL,25.0,69,42,27,0.609,29.1,5.3,10.9,0.485,0.0,0.1,0.5,3.7,5.6,0.652,2.9,3.5,6.4,1.1,1.6,0.6,0.5,1.1,2.5,0.0,14.3,1.3,1997,0.992,0.008,0.734,0.187,0.009,0.118,0.257,0.174,0.548,0.569,0.431,0.667,0.333,0.57,0.43,3.3,5.5,0.598,0.8,2.3,0.359,0.8,2.2,0.377,0.3,0.8,0.339,0.0,0.1,0.6,10.2,18.2,0.562,81,235,3.4,0.234,0.534,21,29,5,91.65,0.106
7,275,Allan Houston,1610612752,NYK,27.0,82,43,39,0.524,34.7,7.0,15.6,0.447,1.0,2.6,0.385,3.5,4.1,0.851,0.5,2.8,3.3,2.6,2.4,0.8,0.3,0.8,2.5,0.0,18.4,1.6,1997,0.833,0.167,0.648,0.391,0.163,0.112,0.189,0.188,0.257,0.532,0.468,0.951,0.049,0.592,0.408,1.9,3.4,0.547,0.5,1.5,0.361,1.0,2.6,0.392,1.9,4.2,0.45,1.2,2.7,0.455,9.9,16.8,0.585,78,200,2.8,0.266,0.53,19,27,3,91.26,0.105
8,947,Allen Iverson,1610612755,PHI,23.0,80,31,49,0.388,39.4,8.1,17.6,0.461,0.9,2.9,0.298,4.9,6.7,0.729,1.1,2.6,3.7,6.2,3.1,2.2,0.3,1.3,2.5,0.0,22.0,-1.2,1997,0.833,0.167,0.659,0.235,0.119,0.207,0.222,0.227,0.423,0.358,0.642,0.843,0.157,0.41,0.59,3.9,6.7,0.581,0.7,1.9,0.383,0.8,2.0,0.389,1.5,3.3,0.443,0.7,1.7,0.414,13.3,22.7,0.586,72,165,-2.8,0.267,0.535,21,31,2,93.24,0.135
9,297,Alonzo Mourning,1610612748,MIA,28.0,58,39,19,0.672,33.4,7.0,12.6,0.551,0.0,0.0,0.0,5.3,8.0,0.665,3.3,6.3,9.6,0.9,3.1,0.7,2.2,1.0,3.6,0.1,19.3,7.4,1997,1.0,0.0,0.723,0.132,0.0,0.09,0.277,0.146,0.591,0.705,0.295,0.0,0.0,0.705,0.295,4.7,6.9,0.686,1.1,2.4,0.453,0.7,2.0,0.333,0.5,1.3,0.368,0.0,0.1,0.2,8.4,16.8,0.498,82,261,12.0,0.273,0.596,19,17,2,88.71,0.155
