,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,lessthan5ft_FGM,lessthan5ft_FGA,lessthan5ft_FG_PCT,5_9ft_FGM,5_9ft_FGA,5_9ft_FG_PCT,10_14ft_FGM,10_14ft_FGA,10_14ft_FG_PCT,15_19ft_FGM,15_19ft_FGA,15_19ft_FG_PCT,20_24ft_FGM,20_24ft_FGA,20_24ft_FG_PCT,opp_lessthan5ft_FGM,opp_lessthan5ft_FGA,opp_lessthan5ft_FG_PCT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,NET_RATING,USG_PCT,TS_PCT,B2B_COUNT,3GMS_IN_4DAYS,4GMS_IN_5DAYS,PACE,PIE
0,201985,A.J. Price,1610612739,CLE,28.0,26,11,15,0.423,12.4,2.0,5.3,0.372,0.6,2.2,0.263,0.6,0.9,0.667,0.2,1.0,1.2,1.8,0.5,0.3,0.0,0.2,0.6,1.2,5.1,-2.5,2014,0.584,0.416,0.541,0.316,0.338,0.038,0.12,0.211,0.226,0.111,0.889,0.667,0.333,0.275,0.725,0.1,0.3,0.333,0.4,0.7,0.563,0.4,0.9,0.421,0.6,1.3,0.469,0.2,0.9,0.217,4.2,6.9,0.606,74.0,195.0,-12.2,0.226,0.451,20,27,3,92.17,0.089
1,201166,Aaron Brooks,1610612741,CHI,30.0,82,50,32,0.61,23.0,4.2,10.0,0.421,1.5,3.8,0.387,1.8,2.1,0.833,0.4,1.6,2.0,3.2,1.9,0.7,0.2,0.6,2.3,1.8,11.6,2.6,2014,0.617,0.383,0.468,0.105,0.381,0.095,0.152,0.071,0.363,0.126,0.874,0.612,0.388,0.297,0.703,1.6,3.3,0.474,0.5,1.1,0.451,0.4,0.8,0.468,0.2,0.7,0.3,0.6,1.5,0.365,7.1,12.8,0.554,72.0,161.0,5.2,0.252,0.534,20,24,2,94.65,0.092
2,203932,Aaron Gordon,1610612753,ORL,19.0,47,14,33,0.298,17.0,2.0,4.4,0.447,0.3,1.0,0.271,0.9,1.3,0.721,1.0,2.6,3.6,0.7,0.8,0.4,0.5,0.3,1.8,1.1,5.2,-3.5,2014,0.769,0.231,0.658,0.041,0.16,0.21,0.181,0.251,0.617,0.488,0.513,0.923,0.077,0.548,0.452,1.4,2.3,0.624,0.1,0.4,0.333,0.0,0.4,0.111,0.1,0.2,0.364,0.2,0.8,0.289,5.9,10.1,0.585,81.0,220.0,-5.6,0.156,0.517,17,26,3,96.63,0.074
3,203940,Adreian Payne,1610612750,MIN,24.0,32,7,25,0.219,23.1,2.8,6.9,0.414,0.0,0.3,0.111,0.9,1.4,0.652,1.5,3.6,5.1,0.9,1.4,0.6,0.3,0.3,2.8,1.3,6.7,-7.7,2014,0.959,0.041,0.845,0.31,0.014,0.028,0.141,0.136,0.535,0.633,0.367,1.0,0.0,0.637,0.363,1.3,2.4,0.519,0.4,1.2,0.333,0.4,0.8,0.423,0.7,1.7,0.423,0.2,0.8,0.222,10.3,14.9,0.688,82.0,245.0,-16.9,0.176,0.443,19,27,2,94.41,0.047
4,201143,Al Horford,1610612737,ATL,29.0,76,56,20,0.737,30.5,6.8,12.7,0.538,0.1,0.5,0.306,1.4,1.9,0.759,1.7,5.4,7.2,3.2,1.3,0.9,1.3,0.5,1.6,1.7,15.2,3.8,2014,0.963,0.037,0.879,0.356,0.029,0.082,0.093,0.124,0.522,0.789,0.211,0.909,0.091,0.792,0.208,3.2,4.5,0.703,0.7,1.8,0.36,0.5,1.1,0.451,1.9,3.9,0.502,0.6,1.3,0.436,10.7,18.3,0.584,82.0,250.0,6.6,0.225,0.563,21,30,3,95.85,0.145
5,2744,Al Jefferson,1610612766,CHA,30.0,65,25,40,0.385,30.6,7.5,15.5,0.481,0.0,0.1,0.4,1.7,2.5,0.655,1.5,6.9,8.4,1.7,1.0,0.7,1.3,0.8,2.1,2.1,16.6,-1.8,2014,0.995,0.005,0.895,0.262,0.006,0.023,0.1,0.121,0.632,0.597,0.403,0.5,0.5,0.597,0.403,3.3,5.6,0.597,2.0,4.5,0.448,0.8,2.4,0.353,1.3,2.9,0.439,0.0,0.1,0.111,9.2,15.9,0.58,82.0,289.0,-3.7,0.267,0.5,22,32,2,95.12,0.142
6,202329,Al-Farouq Aminu,1610612742,DAL,24.0,74,45,29,0.608,18.5,2.0,4.8,0.412,0.5,1.7,0.274,1.1,1.6,0.712,1.5,3.1,4.6,0.8,0.7,0.9,0.8,0.3,1.9,1.3,5.6,1.4,2014,0.653,0.347,0.549,0.039,0.248,0.209,0.204,0.265,0.51,0.673,0.327,1.0,0.0,0.748,0.252,1.3,2.3,0.568,0.1,0.4,0.269,0.1,0.2,0.545,0.0,0.2,0.188,0.4,1.5,0.25,6.1,10.6,0.574,81.0,215.0,5.7,0.151,0.504,17,22,1,97.48,0.091
7,101187,Alan Anderson,1610612751,BKN,32.0,74,35,39,0.473,23.6,2.6,5.9,0.443,1.0,2.8,0.348,1.1,1.4,0.812,0.4,2.3,2.8,1.1,0.8,0.8,0.1,0.4,2.0,1.7,7.4,-0.8,2014,0.523,0.477,0.448,0.11,0.402,0.083,0.15,0.136,0.338,0.541,0.459,0.822,0.178,0.646,0.354,1.0,1.6,0.661,0.2,0.5,0.444,0.2,0.4,0.467,0.2,0.6,0.317,0.7,1.7,0.391,8.8,14.6,0.6,78.0,220.0,-1.4,0.142,0.563,19,28,3,95.68,0.071
8,202692,Alec Burks,1610612762,UTA,23.0,27,9,18,0.333,33.3,4.5,11.1,0.403,1.0,2.5,0.382,3.9,4.8,0.822,0.7,3.5,4.2,3.0,1.9,0.6,0.2,0.9,2.4,3.6,13.9,-4.8,2014,0.773,0.227,0.508,0.182,0.209,0.201,0.283,0.139,0.326,0.316,0.684,0.769,0.231,0.413,0.587,1.9,3.9,0.49,0.4,1.3,0.278,0.2,0.8,0.286,0.7,1.5,0.475,1.0,2.8,0.36,12.5,19.8,0.632,78.0,211.0,-7.4,0.21,0.524,19,24,2,92.9,0.083
9,203945,Alex Kirk,1610612739,CLE,23.0,5,2,3,0.4,2.8,0.2,0.8,0.25,0.0,0.0,0.0,0.4,0.4,1.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.8,-2.8,2014,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,1.0,1.3,0.8,84.0,245.0,-61.8,0.17,0.41,20,27,3,91.44,0.028
