,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,lessthan5ft_FGM,lessthan5ft_FGA,lessthan5ft_FG_PCT,5_9ft_FGM,5_9ft_FGA,5_9ft_FG_PCT,10_14ft_FGM,10_14ft_FGA,10_14ft_FG_PCT,15_19ft_FGM,15_19ft_FGA,15_19ft_FG_PCT,20_24ft_FGM,20_24ft_FGA,20_24ft_FG_PCT,SEASON
0,243,Aaron McKie,1610612747,LAL,33.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.333,0.1,0.5,0.167,2005
1,101223,Aaron Miles,1610612744,GSW,23.0,0.1,0.4,0.25,0.0,0.1,0.0,0.1,0.1,1.0,0.2,0.4,0.429,0.0,0.1,0.0,2005
2,1425,Aaron Williams,1610612740,NOK,34.0,1.3,2.1,0.621,0.2,0.6,0.375,0.1,0.4,0.25,0.3,0.7,0.452,0.0,0.0,0.0,2005
3,1502,Adonal Foyle,1610612744,GSW,31.0,1.4,2.6,0.551,0.4,0.9,0.47,0.1,0.2,0.333,0.1,0.2,0.333,0.0,0.0,0.0,2005
4,1559,Adrian Griffin,1610612742,DAL,31.0,0.8,1.4,0.581,0.4,0.7,0.594,0.0,0.4,0.105,0.6,1.4,0.414,0.1,0.1,0.714,2005
5,1733,Al Harrington,1610612737,ATL,26.0,3.5,6.0,0.58,0.3,1.2,0.258,0.7,2.0,0.36,1.6,3.7,0.431,0.8,2.1,0.373,2005
6,2744,Al Jefferson,1610612738,BOS,21.0,2.5,4.4,0.584,0.4,1.3,0.324,0.2,0.5,0.281,0.1,0.2,0.6,0.0,0.1,0.0,2005
7,101187,Alan Anderson,1610612766,CHA,23.0,1.0,2.0,0.507,0.1,0.3,0.333,0.1,0.2,0.286,0.2,0.6,0.238,0.7,1.6,0.421,2005
8,673,Alan Henderson,1610612739,CLE,33.0,0.9,1.5,0.571,0.0,0.2,0.143,0.0,0.1,0.2,0.0,0.0,0.5,0.0,0.0,0.0,2005
9,101165,Alex Acker,1610612765,DET,23.0,0.0,0.6,0.0,0.0,0.0,0.0,0.3,0.5,0.5,0.3,1.3,0.2,0.3,0.7,0.5,2005
10,2637,Alex Scales,1610612759,SAS,27.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,2005
11,947,Allen Iverson,1610612755,PHI,31.0,4.4,8.0,0.544,1.2,2.7,0.426,1.7,3.6,0.481,2.7,6.8,0.397,0.8,2.5,0.339,2005
12,297,Alonzo Mourning,1610612748,MIA,36.0,2.4,3.3,0.726,0.4,1.1,0.338,0.1,0.3,0.235,0.1,0.2,0.438,0.0,0.0,0.0,2005
13,1541,Alvin Williams,1610612761,TOR,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2005
14,2405,Amar'e Stoudemire,1610612756,PHX,23.0,2.0,3.3,0.6,0.3,2.7,0.125,0.0,0.7,0.0,0.7,1.7,0.4,0.0,0.7,0.0,2005
15,101161,Amir Johnson,1610612765,DET,19.0,1.7,2.0,0.833,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,1.0,0.667,2005
16,2760,Anderson Varejao,1610612739,CLE,23.0,1.4,2.4,0.578,0.0,0.1,0.333,0.0,0.0,0.5,0.2,0.5,0.435,0.0,0.1,0.0,2005
17,101154,Andray Blatche,1610612764,WAS,19.0,0.4,0.8,0.478,0.1,0.2,0.333,0.0,0.1,0.0,0.3,0.8,0.421,0.2,0.6,0.294,2005
18,2857,Andre Barrett,1610612761,TOR,24.0,0.8,1.7,0.469,0.3,0.5,0.5,0.0,0.2,0.0,0.6,1.7,0.375,0.3,1.2,0.238,2005
19,2738,Andre Iguodala,1610612755,PHI,22.0,2.8,4.3,0.646,0.2,0.7,0.255,0.2,0.6,0.319,0.3,0.8,0.397,0.6,1.5,0.407,2005
20,1889,Andre Miller,1610612743,DEN,30.0,2.6,4.6,0.557,0.3,0.8,0.369,0.5,1.5,0.369,1.4,3.2,0.426,0.1,0.3,0.364,2005
21,101261,Andre Owens,1610612762,UTA,25.0,0.4,1.0,0.375,0.1,0.1,0.5,0.0,0.0,0.0,0.6,1.3,0.423,0.2,0.7,0.267,2005
22,1905,Andrei Kirilenko,1610612762,UTA,25.0,3.3,5.5,0.597,0.2,0.7,0.267,0.2,0.5,0.375,0.5,1.4,0.34,0.5,1.8,0.294,2005
23,2804,Andres Nocioni,1610612741,CHI,26.0,2.0,3.6,0.549,0.3,0.6,0.423,0.3,0.6,0.431,0.7,1.7,0.436,0.9,2.2,0.386,2005
24,101106,Andrew Bogut,1610612749,MIL,21.0,3.2,5.5,0.59,0.4,0.9,0.405,0.2,0.4,0.419,0.2,0.5,0.333,0.0,0.1,0.125,2005
25,101115,Andrew Bynum,1610612747,LAL,18.0,0.5,1.2,0.453,0.2,0.6,0.333,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2005
26,2740,Andris Biedrins,1610612744,GSW,20.0,1.6,2.4,0.685,0.1,0.3,0.333,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2005
27,358,Anfernee Hardaway,1610612752,NYK,34.0,0.3,0.5,0.5,0.0,0.0,0.0,0.3,0.3,1.0,0.5,2.3,0.222,0.0,0.5,0.0,2005
