,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,lessthan5ft_FGM,lessthan5ft_FGA,lessthan5ft_FG_PCT,5_9ft_FGM,5_9ft_FGA,5_9ft_FG_PCT,10_14ft_FGM,10_14ft_FGA,10_14ft_FG_PCT,15_19ft_FGM,15_19ft_FGA,15_19ft_FG_PCT,20_24ft_FGM,20_24ft_FGA,20_24ft_FG_PCT,SEASON
0,201166,Aaron Brooks,1610612745,HOU,24.0,1.3,2.9,0.465,0.4,1.1,0.345,0.3,0.8,0.403,0.3,0.6,0.4,1.0,2.2,0.443,2008
1,201189,Aaron Gray,1610612741,CHI,24.0,1.1,2.0,0.54,0.4,0.8,0.447,0.1,0.3,0.231,0.0,0.0,0.0,0.0,0.0,0.0,2008
2,201151,Acie Law,1610612737,ATL,24.0,0.5,1.0,0.556,0.0,0.1,0.286,0.0,0.2,0.2,0.1,0.6,0.167,0.2,0.5,0.444,2008
3,200747,Adam Morrison,1610612747,LAL,24.0,0.1,0.3,0.353,0.1,0.4,0.353,0.2,0.4,0.5,0.4,1.0,0.385,0.4,1.2,0.35,2008
4,1502,Adonal Foyle,1610612753,ORL,34.0,0.5,0.7,0.714,0.2,0.3,0.5,0.1,0.1,1.0,0.0,0.1,0.0,0.0,0.0,0.0,2008
5,1733,Al Harrington,1610612752,NYK,29.0,3.1,5.6,0.563,0.4,0.9,0.418,0.4,1.2,0.345,0.8,1.8,0.407,1.6,4.1,0.395,2008
6,201143,Al Horford,1610612737,ATL,23.0,2.4,3.5,0.679,0.8,1.9,0.431,0.6,1.4,0.409,0.8,1.9,0.421,0.1,0.1,0.571,2008
7,2744,Al Jefferson,1610612750,MIN,24.0,5.0,8.3,0.606,2.1,4.6,0.45,1.5,3.4,0.433,1.0,2.9,0.361,0.1,0.2,0.364,2008
8,201154,Al Thornton,1610612746,LAC,25.0,3.3,5.7,0.588,0.5,1.2,0.435,0.5,1.6,0.336,1.4,3.8,0.356,0.7,1.8,0.369,2008
9,201169,Alando Tucker,1610612756,PHX,25.0,1.1,1.8,0.604,0.1,0.6,0.188,0.2,0.4,0.4,0.2,0.5,0.357,0.1,0.6,0.25,2008
10,101165,Alex Acker,1610612746,LAC,26.0,0.2,0.7,0.333,0.1,0.2,0.25,0.2,0.4,0.5,0.2,0.6,0.385,0.6,1.5,0.414,2008
11,201582,Alexis Ajinca,1610612766,CHA,21.0,0.2,0.5,0.357,0.2,0.5,0.444,0.1,0.5,0.3,0.3,0.8,0.364,0.2,0.5,0.417,2008
12,947,Allen Iverson,1610612765,DET,34.0,2.3,4.4,0.518,0.4,0.9,0.385,0.9,1.9,0.45,1.8,4.5,0.397,0.5,1.8,0.262,2008
13,2405,Amar'e Stoudemire,1610612756,PHX,26.0,4.3,6.7,0.645,1.1,2.3,0.452,0.3,0.9,0.362,1.6,3.6,0.446,0.2,0.4,0.565,2008
14,101161,Amir Johnson,1610612765,DET,22.0,1.2,1.8,0.673,0.2,0.4,0.458,0.0,0.1,0.333,0.1,0.3,0.389,0.0,0.1,0.4,2008
