,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,lessthan5ft_FGM,lessthan5ft_FGA,lessthan5ft_FG_PCT,5_9ft_FGM,5_9ft_FGA,5_9ft_FG_PCT,10_14ft_FGM,10_14ft_FGA,10_14ft_FG_PCT,15_19ft_FGM,15_19ft_FGA,15_19ft_FG_PCT,20_24ft_FGM,20_24ft_FGA,20_24ft_FG_PCT,SEASON
0,201985,A.J. Price,1610612764,WAS,26.0,0.4,0.9,0.5,0.3,0.6,0.444,0.3,0.6,0.444,0.5,1.2,0.394,0.6,1.8,0.343,2012
1,201166,Aaron Brooks,1610612745,HOU,28.0,1.0,1.8,0.554,0.2,0.4,0.435,0.1,0.3,0.5,0.4,0.8,0.5,0.5,1.2,0.397,2012
2,201189,Aaron Gray,1610612761,TOR,28.0,0.8,1.5,0.557,0.3,0.6,0.458,0.0,0.1,0.5,0.0,0.1,0.667,0.0,0.0,0.0,2012
3,1733,Al Harrington,1610612753,ORL,33.0,1.0,1.8,0.556,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.6,0.167,0.5,1.5,0.333,2012
4,201143,Al Horford,1610612737,ATL,27.0,4.2,6.0,0.703,0.8,2.0,0.425,0.4,1.1,0.325,1.9,4.2,0.455,0.4,0.9,0.429,2012
5,2744,Al Jefferson,1610612762,UTA,28.0,3.4,5.3,0.636,1.5,3.1,0.481,0.8,1.8,0.41,2.0,4.7,0.414,0.2,0.7,0.321,2012
6,202329,Al-Farouq Aminu,1610612740,NOH,22.0,2.2,3.7,0.584,0.3,0.8,0.421,0.1,0.4,0.379,0.2,1.0,0.236,0.1,0.4,0.31,2012
7,101187,Alan Anderson,1610612761,TOR,30.0,1.2,2.1,0.555,0.3,0.6,0.45,0.3,0.8,0.407,0.3,1.1,0.247,1.0,2.8,0.342,2012
8,202692,Alec Burks,1610612762,UTA,21.0,1.2,2.1,0.559,0.2,0.6,0.293,0.1,0.3,0.263,0.3,0.9,0.364,0.6,1.7,0.37,2012
9,203144,Alexey Shved,1610612750,MIN,24.0,1.2,2.0,0.586,0.2,0.6,0.349,0.1,0.4,0.324,0.4,0.9,0.375,0.6,2.2,0.272,2012
10,202087,Alonzo Gee,1610612739,CLE,26.0,2.0,3.6,0.554,0.2,0.9,0.234,0.3,0.8,0.348,0.3,0.8,0.313,0.7,2.2,0.331,2012
11,2405,Amar'e Stoudemire,1610612752,NYK,30.0,4.3,7.1,0.615,0.4,0.6,0.706,0.1,0.3,0.2,0.5,1.2,0.4,0.0,0.0,0.0,2012
12,101161,Amir Johnson,1610612761,TOR,26.0,2.9,4.4,0.66,0.5,0.9,0.526,0.1,0.3,0.321,0.3,0.9,0.361,0.3,0.9,0.352,2012
13,2760,Anderson Varejao,1610612739,CLE,30.0,3.7,6.5,0.564,0.4,1.2,0.323,0.4,1.0,0.36,1.0,2.4,0.441,0.0,0.3,0.143,2012
14,101154,Andray Blatche,1610612751,BKN,26.0,2.9,4.6,0.629,0.4,1.2,0.34,0.2,0.7,0.286,0.6,1.3,0.49,0.1,0.4,0.258,2012
15,203083,Andre Drummond,1610612765,DET,19.0,3.3,5.0,0.664,0.1,0.5,0.25,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2012
16,2738,Andre Iguodala,1610612743,DEN,29.0,2.7,3.7,0.722,0.2,0.7,0.298,0.2,0.7,0.31,0.6,1.8,0.327,0.7,2.4,0.286,2012
17,1889,Andre Miller,1610612743,DEN,37.0,2.3,3.9,0.576,0.4,0.9,0.416,0.4,1.0,0.354,0.5,1.0,0.459,0.1,0.4,0.194,2012
18,200745,Andrea Bargnani,1610612761,TOR,27.0,1.0,1.9,0.5,0.5,1.2,0.415,0.7,1.6,0.421,1.3,2.9,0.436,0.8,2.3,0.354,2012
19,1905,Andrei Kirilenko,1610612750,MIN,32.0,3.3,5.1,0.645,0.1,0.4,0.308,0.0,0.2,0.2,0.2,0.6,0.389,0.6,1.6,0.362,2012
20,101106,Andrew Bogut,1610612744,GSW,28.0,1.9,3.3,0.561,0.6,2.0,0.281,0.1,0.2,0.333,0.1,0.2,0.333,0.0,0.0,0.0,2012
21,202726,Andrew Goudelock,1610612747,LAL,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012
22,203094,Andrew Nicholson,1610612753,ORL,23.0,1.4,2.1,0.654,0.7,1.5,0.481,0.3,0.6,0.537,0.9,2.0,0.448,0.2,0.4,0.394,2012
23,2740,Andris Biedrins,1610612744,GSW,27.0,0.2,0.4,0.5,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
24,1712,Antawn Jamison,1610612747,LAL,37.0,1.9,3.2,0.589,0.3,0.6,0.404,0.0,0.2,0.214,0.1,0.3,0.304,0.8,1.9,0.414,2012
25,203076,Anthony Davis,1610612740,NOH,20.0,3.8,5.6,0.678,0.6,1.3,0.452,0.4,1.0,0.369,0.6,2.0,0.292,0.1,0.5,0.2,2012
26,201627,Anthony Morrow,1610612742,DAL,27.0,0.3,0.6,0.6,0.1,0.5,0.313,0.3,0.6,0.55,0.5,1.0,0.444,0.4,1.1,0.385,2012
27,201576,Anthony Randolph,1610612743,DEN,23.0,1.2,1.9,0.622,0.2,0.5,0.353,0.1,0.3,0.3,0.0,0.1,0.25,0.0,0.2,0.0,2012
28,201229,Anthony Tolliver,1610612737,ATL,28.0,0.3,0.5,0.5,0.1,0.1,0.429,0.1,0.2,0.333,0.2,0.4,0.385,0.6,1.6,0.402,2012
29,203102,Arnett Moultrie,1610612755,PHI,22.0,1.1,1.8,0.651,0.2,0.3,0.545,0.1,0.3,0.273,0.3,0.6,0.52,0.0,0.1,0.5,2012
30,203382,Aron Baynes,1610612759,SAS,26.0,1.0,1.4,0.737,0.2,0.7,0.333,0.1,0.5,0.167,0.0,0.1,0.0,0.0,0.0,0.0,2012
31,201167,Arron Afflalo,1610612753,ORL,27.0,1.8,3.0,0.598,0.5,1.3,0.425,1.1,2.3,0.486,1.1,2.5,0.429,1.4,3.5,0.399,2012
32,201948,Austin Daye,1610612763,MEM,25.0,0.2,0.4,0.455,0.3,0.4,0.682,0.2,0.5,0.407,0.2,0.6,0.323,0.3,0.8,0.4,2012
33,203085,Austin Rivers,1610612740,NOH,20.0,1.1,2.6,0.431,0.4,1.2,0.333,0.2,0.5,0.387,0.1,0.4,0.296,0.3,0.8,0.353,2012
34,202340,Avery Bradley,1610612738,BOS,22.0,1.4,3.1,0.458,0.1,0.4,0.316,0.1,0.4,0.273,0.9,2.0,0.441,1.2,3.4,0.365,2012
35,2732,Ben Gordon,1610612766,CHA,30.0,1.1,2.1,0.522,0.3,0.9,0.357,0.2,0.5,0.308,0.8,1.8,0.416,1.0,2.6,0.38,2012
36,203162,Ben Hansbrough,1610612754,IND,25.0,0.2,0.4,0.6,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.2,0.0,0.2,0.3,0.5,2012
37,2757,Beno Udrih,1610612753,ORL,30.0,0.7,1.3,0.548,0.2,0.4,0.517,0.7,1.4,0.511,0.9,2.2,0.43,0.3,1.1,0.292,2012
38,203108,Bernard James,1610612742,DAL,28.0,1.2,2.0,0.593,0.1,0.3,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2012
