,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,lessthan5ft_FGM,lessthan5ft_FGA,lessthan5ft_FG_PCT,5_9ft_FGM,5_9ft_FGA,5_9ft_FG_PCT,10_14ft_FGM,10_14ft_FGA,10_14ft_FG_PCT,15_19ft_FGM,15_19ft_FGA,15_19ft_FG_PCT,20_24ft_FGM,20_24ft_FGA,20_24ft_FG_PCT,SEASON
0,201985,A.J. Price,1610612754,IND,25.0,0.2,0.5,0.364,0.1,0.2,0.25,0.2,0.4,0.563,0.3,0.8,0.361,0.2,0.8,0.323,2011
1,201189,Aaron Gray,1610612761,TOR,27.0,1.4,2.3,0.598,0.2,0.6,0.258,0.1,0.3,0.462,0.0,0.1,0.4,0.0,0.0,0.0,2011
2,1733,Al Harrington,1610612743,DEN,32.0,2.9,5.0,0.581,0.2,0.5,0.344,0.2,0.5,0.333,0.4,1.0,0.419,1.1,3.0,0.358,2011
3,201143,Al Horford,1610612737,ATL,26.0,3.1,4.4,0.708,0.6,1.4,0.467,0.4,0.7,0.5,0.8,2.4,0.346,0.3,0.5,0.6,2011
4,2744,Al Jefferson,1610612762,UTA,27.0,3.4,5.6,0.615,2.2,4.4,0.494,1.2,3.0,0.403,1.5,3.9,0.391,0.1,0.4,0.409,2011
5,202329,Al-Farouq Aminu,1610612740,NOH,21.0,1.4,2.7,0.517,0.2,0.6,0.297,0.1,0.3,0.333,0.3,0.8,0.321,0.2,0.8,0.278,2011
6,101187,Alan Anderson,1610612761,TOR,29.0,0.9,1.5,0.577,0.1,0.6,0.2,0.0,0.5,0.0,0.6,1.8,0.355,1.2,2.8,0.447,2011
7,202692,Alec Burks,1610612762,UTA,20.0,1.6,2.7,0.575,0.2,0.6,0.243,0.1,0.3,0.316,0.3,1.0,0.298,0.4,1.2,0.373,2011
8,202087,Alonzo Gee,1610612739,CLE,25.0,2.2,4.0,0.544,0.2,0.9,0.175,0.1,0.5,0.273,0.3,0.8,0.385,0.6,1.7,0.336,2011
9,2405,Amar'e Stoudemire,1610612752,NYK,29.0,4.3,6.7,0.642,0.5,1.6,0.316,0.3,1.1,0.302,1.2,3.6,0.347,0.3,0.7,0.4,2011
10,101161,Amir Johnson,1610612761,TOR,25.0,2.2,3.2,0.686,0.3,0.5,0.545,0.1,0.2,0.364,0.3,0.8,0.408,0.2,0.7,0.333,2011
11,2760,Anderson Varejao,1610612739,CLE,29.0,3.6,5.9,0.615,0.4,1.2,0.29,0.3,0.8,0.4,0.2,0.7,0.294,0.0,0.2,0.2,2011
12,101154,Andray Blatche,1610612764,WAS,25.0,1.7,3.2,0.524,0.3,1.0,0.36,0.2,1.2,0.2,1.1,3.1,0.363,0.1,0.8,0.15,2011
13,2765,Andre Emmett,1610612751,NJN,29.0,0.6,0.8,0.75,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,2011
