,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,lessthan5ft_FGM,lessthan5ft_FGA,lessthan5ft_FG_PCT,5_9ft_FGM,5_9ft_FGA,5_9ft_FG_PCT,10_14ft_FGM,10_14ft_FGA,10_14ft_FG_PCT,15_19ft_FGM,15_19ft_FGA,15_19ft_FG_PCT,20_24ft_FGM,20_24ft_FGA,20_24ft_FG_PCT,SEASON
0,201985,A.J. Price,1610612754,IND,24.0,0.3,0.5,0.56,0.3,0.8,0.421,0.4,0.9,0.419,0.4,1.1,0.407,0.4,1.2,0.328,2010
1,201166,Aaron Brooks,1610612756,PHX,26.0,1.3,2.5,0.537,0.2,0.8,0.24,0.3,0.7,0.463,0.5,1.2,0.417,0.8,2.2,0.374,2010
2,201189,Aaron Gray,1610612740,NOH,26.0,1.2,1.9,0.62,0.2,0.4,0.467,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
3,201151,Acie Law,1610612744,GSW,26.0,1.0,1.7,0.573,0.1,0.3,0.308,0.1,0.3,0.438,0.2,0.5,0.5,0.1,0.6,0.156,2010
4,1733,Al Harrington,1610612743,DEN,31.0,1.7,3.1,0.546,0.2,0.4,0.375,0.1,0.3,0.217,0.3,0.7,0.417,0.8,2.4,0.335,2010
5,201143,Al Horford,1610612737,ATL,25.0,2.5,3.6,0.688,0.9,2.1,0.447,0.7,1.4,0.477,2.2,4.2,0.528,0.4,0.7,0.556,2010
6,2744,Al Jefferson,1610612762,UTA,26.0,4.0,6.4,0.624,1.7,4.0,0.422,1.0,2.5,0.405,1.2,3.0,0.413,0.1,0.2,0.316,2010
7,201154,Al Thornton,1610612744,GSW,27.0,1.4,2.2,0.649,0.3,0.7,0.42,0.3,0.7,0.522,0.7,1.8,0.39,0.1,0.7,0.2,2010
8,202329,Al-Farouq Aminu,1610612746,LAC,20.0,1.2,2.2,0.531,0.1,0.3,0.458,0.0,0.2,0.0,0.1,0.5,0.231,0.3,1.1,0.278,2010
9,201582,Alexis Ajinca,1610612761,TOR,23.0,0.7,1.0,0.676,0.1,0.2,0.5,0.0,0.3,0.143,0.4,1.0,0.375,0.4,1.1,0.371,2010
10,202087,Alonzo Gee,1610612739,CLE,24.0,1.7,3.0,0.586,0.2,0.7,0.243,0.0,0.1,0.5,0.1,0.4,0.273,0.2,0.8,0.286,2010
11,2405,Amar'e Stoudemire,1610612752,NYK,28.0,4.8,8.2,0.585,1.4,3.4,0.421,0.8,1.9,0.421,2.0,4.5,0.443,0.5,0.9,0.552,2010
12,101161,Amir Johnson,1610612761,TOR,24.0,3.0,4.7,0.646,0.3,0.7,0.375,0.0,0.1,0.2,0.3,0.8,0.424,0.3,0.6,0.452,2010
13,2760,Anderson Varejao,1610612739,CLE,28.0,2.7,4.8,0.567,0.3,0.7,0.348,0.2,0.4,0.583,0.5,0.9,0.483,0.0,0.0,0.0,2010
14,101154,Andray Blatche,1610612764,WAS,24.0,3.8,6.5,0.583,0.7,2.2,0.329,0.7,2.0,0.36,1.1,3.2,0.351,0.3,1.0,0.295,2010
15,2738,Andre Iguodala,1610612755,PHI,27.0,2.3,3.2,0.696,0.1,0.6,0.243,0.3,1.0,0.271,1.2,3.2,0.377,0.8,1.8,0.432,2010
16,1889,Andre Miller,1610612757,POR,35.0,2.2,3.6,0.617,0.7,1.6,0.421,0.8,1.8,0.42,1.0,2.7,0.384,0.1,0.5,0.243,2010
17,200745,Andrea Bargnani,1610612761,TOR,25.0,2.1,3.8,0.56,1.2,2.7,0.43,1.0,2.4,0.429,1.8,4.0,0.462,1.2,2.9,0.411,2010
18,1905,Andrei Kirilenko,1610612762,UTA,30.0,2.5,4.2,0.587,0.1,0.3,0.429,0.0,0.1,0.375,0.4,1.0,0.381,0.7,2.3,0.315,2010
19,2804,Andres Nocioni,1610612755,PHI,31.0,0.8,1.3,0.647,0.2,0.6,0.375,0.1,0.4,0.19,0.2,0.4,0.391,0.5,1.4,0.375,2010
20,101106,Andrew Bogut,1610612749,MIL,26.0,3.8,6.5,0.589,1.6,4.0,0.397,0.2,0.7,0.326,0.0,0.1,0.0,0.0,0.0,0.0,2010
21,101115,Andrew Bynum,1610612747,LAL,23.0,3.7,5.4,0.679,0.6,1.8,0.323,0.1,0.4,0.292,0.0,0.0,0.0,0.0,0.0,0.0,2010
22,2740,Andris Biedrins,1610612744,GSW,25.0,1.9,3.1,0.604,0.5,1.4,0.388,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2010
23,202360,Andy Rautins,1610612752,NYK,24.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.2,0.2,1.0,2010
24,1712,Antawn Jamison,1610612739,CLE,35.0,2.2,3.4,0.64,1.3,2.9,0.427,0.4,1.3,0.292,0.5,1.6,0.326,1.5,4.0,0.369,2010
25,1853,Anthony Carter,1610612752,NYK,36.0,0.6,0.8,0.769,0.2,0.4,0.5,0.0,0.2,0.0,0.1,0.3,0.4,0.4,1.1,0.371,2010
26,201627,Anthony Morrow,1610612751,NJN,25.0,0.5,1.2,0.441,0.5,0.9,0.509,0.7,1.4,0.494,0.9,1.9,0.477,1.6,3.9,0.407,2010
