,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,lessthan5ft_FGM,lessthan5ft_FGA,lessthan5ft_FG_PCT,5_9ft_FGM,5_9ft_FGA,5_9ft_FG_PCT,10_14ft_FGM,10_14ft_FGA,10_14ft_FG_PCT,15_19ft_FGM,15_19ft_FGA,15_19ft_FG_PCT,20_24ft_FGM,20_24ft_FGA,20_24ft_FG_PCT,SEASON
0,201166,Aaron Brooks,1610612741,CHI,31.0,0.9,2.0,0.459,0.4,0.9,0.429,0.3,0.6,0.425,0.2,0.6,0.359,0.4,1.0,0.371,2015
1,203932,Aaron Gordon,1610612753,ORL,20.0,2.3,3.6,0.638,0.2,0.6,0.341,0.2,0.5,0.389,0.3,0.9,0.328,0.4,1.3,0.337,2015
2,1626151,Aaron Harrison,1610612766,CHA,21.0,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.3,0.167,2015
3,203940,Adreian Payne,1610612750,MIN,25.0,0.4,0.8,0.488,0.2,0.5,0.348,0.0,0.2,0.222,0.1,0.5,0.25,0.3,0.8,0.39,2015
4,201143,Al Horford,1610612737,ATL,30.0,3.1,4.2,0.723,0.5,1.3,0.345,0.3,0.8,0.349,1.3,2.8,0.47,1.1,2.7,0.391,2015
5,2744,Al Jefferson,1610612766,CHA,31.0,2.1,3.6,0.599,1.2,3.0,0.408,0.9,2.2,0.385,1.0,1.9,0.505,0.0,0.0,1.0,2015
6,202329,Al-Farouq Aminu,1610612757,POR,25.0,1.4,2.7,0.525,0.2,0.5,0.378,0.1,0.3,0.346,0.2,0.5,0.422,1.4,3.6,0.377,2015
7,101187,Alan Anderson,1610612764,WAS,33.0,0.5,0.8,0.545,0.0,0.2,0.0,0.2,0.5,0.333,0.1,0.2,0.5,0.5,1.3,0.353,2015
8,1626210,Alan Williams,1610612756,PHX,23.0,0.8,2.0,0.4,0.3,0.4,0.667,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
9,202692,Alec Burks,1610612762,UTA,24.0,1.9,3.8,0.508,0.4,1.0,0.355,0.4,1.2,0.333,0.6,1.6,0.373,0.8,2.5,0.321,2015
10,203458,Alex Len,1610612756,PHX,23.0,2.2,4.2,0.52,0.3,1.1,0.295,0.2,0.6,0.306,0.6,1.8,0.336,0.1,0.2,0.316,2015
11,1627293,Alex Stepheson,1610612763,MEM,28.0,1.1,2.7,0.421,0.0,0.6,0.0,0.1,0.4,0.333,0.0,0.0,0.0,0.0,0.1,0.0,2015
12,201582,Alexis Ajinca,1610612740,NOP,28.0,1.2,1.9,0.618,0.4,1.1,0.333,0.2,0.4,0.36,0.8,1.8,0.476,0.1,0.3,0.25,2015
13,203459,Allen Crabbe,1610612757,POR,24.0,0.9,1.3,0.663,0.1,0.4,0.344,0.3,0.6,0.521,0.7,1.7,0.417,1.5,3.5,0.438,2015
14,202087,Alonzo Gee,1610612740,NOP,29.0,1.4,2.1,0.673,0.0,0.1,0.222,0.0,0.1,0.2,0.1,0.2,0.286,0.3,0.9,0.284,2015
15,2405,Amar'e Stoudemire,1610612748,MIA,33.0,1.9,3.0,0.622,0.1,0.4,0.333,0.1,0.2,0.455,0.3,0.7,0.471,0.0,0.0,0.5,2015
16,101161,Amir Johnson,1610612738,BOS,29.0,2.4,3.6,0.677,0.5,1.0,0.506,0.1,0.2,0.333,0.0,0.1,0.333,0.1,0.3,0.391,2015
17,2760,Anderson Varejao,1610612744,GSW,33.0,0.5,1.0,0.5,0.1,0.4,0.389,0.1,0.3,0.25,0.3,0.7,0.41,0.0,0.0,0.0,2015
18,203083,Andre Drummond,1610612765,DET,22.0,5.2,9.1,0.577,1.4,3.3,0.424,0.1,0.5,0.233,0.0,0.0,0.0,0.0,0.0,1.0,2015
19,2738,Andre Iguodala,1610612744,GSW,32.0,1.4,1.9,0.704,0.0,0.2,0.25,0.2,0.3,0.455,0.2,0.6,0.381,0.6,1.6,0.382,2015
20,1889,Andre Miller,1610612759,SAS,40.0,0.9,1.4,0.636,0.2,0.3,0.462,0.2,0.5,0.438,0.2,0.3,0.615,0.0,0.1,0.25,2015
21,203460,Andre Roberson,1610612760,OKC,24.0,1.4,2.3,0.631,0.0,0.1,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,0.33,2015
22,200745,Andrea Bargnani,1610612751,BKN,30.0,0.5,1.0,0.478,0.3,0.6,0.444,0.6,0.9,0.675,1.2,2.7,0.443,0.2,0.8,0.306,2015
23,101106,Andrew Bogut,1610612744,GSW,31.0,2.2,3.0,0.714,0.3,0.7,0.375,0.0,0.2,0.231,0.0,0.0,0.0,0.0,0.0,0.333,2015
24,202726,Andrew Goudelock,1610612745,HOU,27.0,0.0,0.0,0.0,0.3,0.6,0.5,0.6,0.6,1.0,0.3,0.4,0.667,0.3,1.1,0.25,2015
25,203094,Andrew Nicholson,1610612753,ORL,26.0,0.9,1.5,0.634,0.7,1.4,0.514,0.2,0.5,0.346,0.1,0.2,0.417,0.4,0.9,0.429,2015
26,203952,Andrew Wiggins,1610612750,MIN,21.0,3.8,6.0,0.631,0.7,1.7,0.423,0.7,1.6,0.405,1.1,3.3,0.341,0.8,2.2,0.343,2015
27,203461,Anthony Bennett,1610612761,TOR,23.0,0.3,0.5,0.556,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.3,0.4,2015
28,1626148,Anthony Brown,1610612747,LAL,23.0,0.2,0.7,0.368,0.0,0.2,0.143,0.1,0.3,0.444,0.3,0.5,0.538,0.4,1.7,0.224,2015
29,203076,Anthony Davis,1610612740,NOP,23.0,4.2,6.3,0.665,1.2,2.9,0.392,1.0,2.4,0.414,1.8,4.3,0.418,0.8,1.9,0.398,2015
30,201627,Anthony Morrow,1610612760,OKC,30.0,0.2,0.4,0.5,0.2,0.4,0.481,0.2,0.5,0.344,0.2,0.5,0.438,1.1,2.5,0.429,2015
31,201229,Anthony Tolliver,1610612765,DET,31.0,0.3,0.5,0.647,0.0,0.1,0.2,0.0,0.1,0.4,0.1,0.2,0.364,0.8,1.9,0.4,2015
32,203462,Archie Goodwin,1610612756,PHX,21.0,2.3,4.5,0.524,0.1,0.4,0.13,0.1,0.1,0.429,0.2,0.5,0.345,0.3,1.1,0.262,2015
33,203382,Aron Baynes,1610612765,DET,29.0,1.5,2.6,0.587,0.4,1.0,0.405,0.2,0.5,0.417,0.2,0.5,0.455,0.0,0.1,0.0,2015
34,201167,Arron Afflalo,1610612752,NYK,30.0,1.0,1.8,0.54,0.7,1.5,0.495,0.8,1.8,0.444,0.9,2.1,0.459,1.2,3.0,0.393,2015
35,203085,Austin Rivers,1610612746,LAC,23.0,1.6,2.8,0.585,0.2,0.6,0.4,0.2,0.5,0.333,0.2,0.7,0.356,0.6,1.6,0.39,2015
36,202340,Avery Bradley,1610612738,BOS,25.0,2.1,3.1,0.695,0.1,0.3,0.455,0.1,0.4,0.286,1.1,3.0,0.38,1.7,4.6,0.374,2015
37,1626253,Axel Toupane,1610612743,DEN,23.0,0.4,0.8,0.529,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.333,0.7,2.1,0.333,2015
38,203463,Ben McLemore,1610612758,SAC,23.0,1.3,2.3,0.591,0.1,0.4,0.214,0.1,0.2,0.583,0.2,0.6,0.31,0.8,2.3,0.37,2015
39,2757,Beno Udrih,1610612763,MEM,33.0,0.5,1.0,0.512,0.0,0.1,0.2,0.4,0.7,0.531,0.7,1.5,0.453,0.3,0.9,0.368,2015
40,202687,Bismack Biyombo,1610612761,TOR,23.0,1.6,2.7,0.605,0.1,0.3,0.259,0.1,0.3,0.429,0.1,0.2,0.368,0.0,0.0,0.0,2015
41,201933,Blake Griffin,1610612746,LAC,27.0,4.4,6.5,0.686,0.5,1.2,0.463,0.2,0.9,0.267,2.3,6.1,0.382,1.0,2.3,0.415,2015
42,1626246,Boban Marjanovic,1610612759,SAS,27.0,1.5,2.1,0.698,0.4,0.8,0.474,0.2,0.5,0.429,0.1,0.2,0.444,0.0,0.0,0.0,2015
43,1626171,Bobby Portis,1610612741,CHI,21.0,1.5,2.7,0.547,0.3,0.9,0.375,0.1,0.5,0.182,0.6,1.5,0.393,0.5,1.2,0.391,2015
44,202711,Bojan Bogdanovic,1610612751,BKN,27.0,1.6,2.9,0.563,0.3,0.9,0.319,0.2,0.6,0.289,0.2,0.6,0.396,1.2,2.9,0.41,2015
45,2564,Boris Diaw,1610612759,SAS,34.0,1.7,2.5,0.663,0.4,0.9,0.469,0.1,0.3,0.304,0.1,0.4,0.296,0.3,0.5,0.463,2015
46,203078,Bradley Beal,1610612764,WAS,23.0,2.2,3.7,0.598,0.7,1.3,0.522,0.7,1.6,0.442,0.8,2.4,0.346,1.0,2.6,0.404,2015
47,201148,Brandan Wright,1610612763,MEM,28.0,2.2,2.7,0.813,0.5,1.1,0.462,0.0,0.3,0.0,0.2,0.3,0.667,0.1,0.1,1.0,2015
48,1626183,Branden Dawson,1610612746,LAC,23.0,0.3,0.7,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
49,101138,Brandon Bass,1610612747,LAL,31.0,2.1,3.1,0.66,0.1,0.4,0.24,0.3,0.6,0.459,0.2,0.7,0.311,0.0,0.0,0.5,2015
50,201943,Brandon Jennings,1610612753,ORL,26.0,0.6,1.3,0.5,0.2,0.5,0.417,0.1,0.3,0.438,0.2,0.7,0.229,0.8,1.7,0.434,2015
51,202688,Brandon Knight,1610612756,PHX,24.0,2.5,4.4,0.573,0.6,1.3,0.42,0.3,0.8,0.381,0.8,2.4,0.341,1.8,4.9,0.37,2015
52,201575,Brandon Rush,1610612744,GSW,30.0,0.4,0.8,0.492,0.0,0.1,0.375,0.0,0.1,0.333,0.1,0.3,0.389,0.6,1.5,0.385,2015
53,203148,Brian Roberts,1610612757,POR,30.0,0.5,0.7,0.622,0.1,0.3,0.308,0.0,0.2,0.111,0.4,1.0,0.422,0.5,1.0,0.477,2015
54,1627362,Briante Weber,1610612748,MIA,23.0,0.4,0.7,0.6,0.3,1.3,0.222,0.3,1.0,0.286,0.6,0.9,0.667,0.4,1.4,0.3,2015
