,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,lessthan5ft_FGM,lessthan5ft_FGA,lessthan5ft_FG_PCT,5_9ft_FGM,5_9ft_FGA,5_9ft_FG_PCT,10_14ft_FGM,10_14ft_FGA,10_14ft_FG_PCT,15_19ft_FGM,15_19ft_FGA,15_19ft_FG_PCT,20_24ft_FGM,20_24ft_FGA,20_24ft_FG_PCT,SEASON
0,201985,A.J. Price,1610612739,CLE,28.0,0.1,0.3,0.333,0.4,0.7,0.563,0.4,0.9,0.421,0.6,1.3,0.469,0.2,0.9,0.217,2014
1,201166,Aaron Brooks,1610612741,CHI,30.0,1.6,3.3,0.474,0.5,1.1,0.451,0.4,0.8,0.468,0.2,0.7,0.3,0.6,1.5,0.365,2014
2,203932,Aaron Gordon,1610612753,ORL,19.0,1.4,2.3,0.624,0.1,0.4,0.333,0.0,0.4,0.111,0.1,0.2,0.364,0.2,0.8,0.289,2014
3,203940,Adreian Payne,1610612750,MIN,24.0,1.3,2.4,0.519,0.4,1.2,0.333,0.4,0.8,0.423,0.7,1.7,0.423,0.2,0.8,0.222,2014
4,201143,Al Horford,1610612737,ATL,29.0,3.2,4.5,0.703,0.7,1.8,0.36,0.5,1.1,0.451,1.9,3.9,0.502,0.6,1.3,0.436,2014
5,2744,Al Jefferson,1610612766,CHA,30.0,3.3,5.6,0.597,2.0,4.5,0.448,0.8,2.4,0.353,1.3,2.9,0.439,0.0,0.1,0.111,2014
6,202329,Al-Farouq Aminu,1610612742,DAL,24.0,1.3,2.3,0.568,0.1,0.4,0.269,0.1,0.2,0.545,0.0,0.2,0.188,0.4,1.5,0.25,2014
7,101187,Alan Anderson,1610612751,BKN,32.0,1.0,1.6,0.661,0.2,0.5,0.444,0.2,0.4,0.467,0.2,0.6,0.317,0.7,1.7,0.391,2014
8,202692,Alec Burks,1610612762,UTA,23.0,1.9,3.9,0.49,0.4,1.3,0.278,0.2,0.8,0.286,0.7,1.5,0.475,1.0,2.8,0.36,2014
9,203945,Alex Kirk,1610612739,CLE,23.0,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,2014
10,203458,Alex Len,1610612756,PHX,22.0,2.0,3.2,0.63,0.1,0.4,0.29,0.2,0.6,0.293,0.2,0.8,0.315,0.0,0.1,0.429,2014
11,203144,Alexey Shved,1610612752,NYK,26.0,1.7,3.2,0.526,0.1,0.3,0.167,0.0,0.3,0.077,0.3,0.7,0.37,0.5,1.6,0.344,2014
12,201582,Alexis Ajinca,1610612740,NOP,27.0,1.3,2.1,0.599,0.8,1.4,0.552,0.4,0.9,0.482,0.3,0.7,0.477,0.0,0.0,0.0,2014
