,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,lessthan5ft_FGM,lessthan5ft_FGA,lessthan5ft_FG_PCT,5_9ft_FGM,5_9ft_FGA,5_9ft_FG_PCT,10_14ft_FGM,10_14ft_FGA,10_14ft_FG_PCT,15_19ft_FGM,15_19ft_FGA,15_19ft_FG_PCT,20_24ft_FGM,20_24ft_FGA,20_24ft_FG_PCT,SEASON
0,201985,A.J. Price,1610612750,MIN,27.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,0.471,0.2,0.5,0.385,2013
1,201166,Aaron Brooks,1610612743,DEN,29.0,1.1,2.4,0.466,0.4,1.1,0.338,0.2,0.7,0.372,0.2,0.5,0.429,0.5,1.5,0.352,2013
2,201189,Aaron Gray,1610612758,SAC,29.0,0.5,1.0,0.471,0.2,0.6,0.316,0.1,0.2,0.8,0.0,0.1,0.5,0.0,0.0,0.0,2013
3,203519,Adonis Thomas,1610612755,PHI,21.0,0.2,0.3,0.5,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,1.0,0.5,2013
4,1733,Al Harrington,1610612764,WAS,34.0,1.2,2.2,0.548,0.1,0.4,0.167,0.1,0.2,0.25,0.1,0.2,0.5,0.5,1.5,0.34,2013
5,201143,Al Horford,1610612737,ATL,28.0,3.9,5.3,0.734,0.8,2.0,0.407,0.7,1.3,0.553,2.4,5.1,0.483,0.3,0.8,0.409,2013
6,2744,Al Jefferson,1610612766,CHA,29.0,4.5,6.9,0.651,2.2,4.3,0.505,1.1,2.7,0.415,1.7,4.6,0.371,0.1,0.2,0.278,2013
7,202329,Al-Farouq Aminu,1610612740,NOP,23.0,2.0,3.5,0.584,0.2,0.6,0.362,0.1,0.2,0.385,0.3,0.9,0.333,0.3,0.9,0.338,2013
8,101187,Alan Anderson,1610612751,BKN,31.0,0.8,1.3,0.596,0.1,0.3,0.231,0.2,0.5,0.333,0.3,0.6,0.44,0.7,2.1,0.313,2013
9,202692,Alec Burks,1610612762,UTA,22.0,2.7,4.8,0.561,0.4,1.0,0.427,0.2,0.5,0.417,0.6,1.7,0.346,0.9,2.2,0.4,2013
10,203458,Alex Len,1610612756,PHX,21.0,0.6,1.0,0.581,0.1,0.3,0.3,0.1,0.4,0.308,0.0,0.2,0.111,0.0,0.1,0.0,2013
11,203144,Alexey Shved,1610612750,MIN,25.0,0.6,1.2,0.519,0.0,0.2,0.133,0.0,0.2,0.083,0.1,0.4,0.125,0.2,0.8,0.277,2013
12,201582,Alexis Ajinca,1610612740,NOP,26.0,1.5,2.4,0.624,0.3,0.7,0.395,0.4,0.7,0.526,0.3,0.6,0.455,0.1,0.1,0.5,2013
13,203459,Allen Crabbe,1610612757,POR,22.0,0.3,0.8,0.333,0.1,0.2,0.5,0.1,0.2,0.5,0.0,0.3,0.0,0.4,1.1,0.4,2013
14,202087,Alonzo Gee,1610612739,CLE,27.0,1.0,1.6,0.598,0.1,0.3,0.375,0.1,0.3,0.333,0.1,0.4,0.148,0.3,0.9,0.31,2013
15,2405,Amar'e Stoudemire,1610612752,NYK,31.0,3.2,4.8,0.654,0.3,0.9,0.4,0.2,0.4,0.444,1.0,2.2,0.455,0.1,0.3,0.313,2013
16,101161,Amir Johnson,1610612761,TOR,27.0,3.0,4.5,0.671,0.6,1.3,0.437,0.1,0.3,0.474,0.3,0.6,0.553,0.3,0.9,0.308,2013
17,2760,Anderson Varejao,1610612739,CLE,31.0,1.7,3.2,0.549,0.4,1.1,0.397,0.4,0.8,0.46,0.9,1.9,0.496,0.0,0.0,0.667,2013
18,101154,Andray Blatche,1610612751,BKN,27.0,2.6,4.3,0.617,0.3,0.8,0.403,0.3,0.8,0.4,0.6,1.9,0.326,0.5,1.1,0.413,2013
19,203083,Andre Drummond,1610612765,DET,20.0,5.7,8.7,0.653,0.2,0.7,0.333,0.0,0.1,0.286,0.0,0.0,0.0,0.0,0.0,0.0,2013
20,2738,Andre Iguodala,1610612744,GSW,30.0,1.7,2.5,0.684,0.2,0.5,0.345,0.2,0.5,0.469,0.3,0.9,0.386,0.6,1.7,0.364,2013
21,1889,Andre Miller,1610612764,WAS,38.0,1.0,1.9,0.532,0.3,0.8,0.319,0.2,0.5,0.37,0.2,0.4,0.44,0.1,0.2,0.667,2013
22,203460,Andre Roberson,1610612760,OKC,22.0,0.8,1.3,0.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.182,2013
23,200745,Andrea Bargnani,1610612752,NYK,28.0,1.8,3.1,0.568,0.6,1.3,0.455,0.4,1.2,0.353,1.4,2.9,0.488,0.6,1.8,0.333,2013
24,1905,Andrei Kirilenko,1610612751,BKN,33.0,1.6,2.6,0.613,0.1,0.2,0.4,0.0,0.0,0.0,0.1,0.4,0.235,0.0,0.3,0.083,2013
25,101106,Andrew Bogut,1610612744,GSW,29.0,2.9,4.3,0.669,0.4,1.0,0.455,0.1,0.2,0.583,0.1,0.1,0.8,0.0,0.0,0.0,2013
26,101115,Andrew Bynum,1610612754,IND,26.0,1.6,3.4,0.477,1.0,2.7,0.366,0.7,1.7,0.378,0.3,0.7,0.421,0.0,0.1,0.5,2013
27,203094,Andrew Nicholson,1610612753,ORL,24.0,0.6,1.0,0.63,0.4,1.1,0.398,0.1,0.4,0.333,0.5,1.3,0.367,0.7,1.8,0.406,2013
28,2740,Andris Biedrins,1610612762,UTA,28.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
29,1712,Antawn Jamison,1610612746,LAC,38.0,0.7,1.3,0.536,0.1,0.2,0.4,0.0,0.2,0.2,0.1,0.4,0.25,0.1,1.1,0.083,2013
30,203461,Anthony Bennett,1610612739,CLE,21.0,0.8,1.5,0.558,0.0,0.3,0.143,0.0,0.2,0.182,0.3,1.0,0.264,0.2,0.9,0.244,2013
31,203076,Anthony Davis,1610612740,NOP,21.0,4.7,7.1,0.669,0.7,2.0,0.364,0.8,1.8,0.446,1.3,3.6,0.365,0.2,0.5,0.424,2013
32,201627,Anthony Morrow,1610612740,NOP,28.0,0.4,0.8,0.541,0.4,0.8,0.508,0.5,1.0,0.449,0.5,1.2,0.441,0.8,1.8,0.423,2013
33,201576,Anthony Randolph,1610612743,DEN,24.0,0.8,1.4,0.567,0.1,0.2,0.3,0.1,0.2,0.333,0.2,0.7,0.269,0.4,1.2,0.314,2013
34,201229,Anthony Tolliver,1610612766,CHA,29.0,0.3,0.5,0.645,0.0,0.1,0.0,0.0,0.1,0.6,0.0,0.2,0.231,0.8,2.0,0.402,2013
35,203462,Archie Goodwin,1610612756,PHX,19.0,1.2,2.0,0.585,0.1,0.3,0.385,0.0,0.1,0.286,0.0,0.1,0.25,0.1,0.5,0.182,2013
36,202620,Arinze Onuaku,1610612739,CLE,26.0,0.3,1.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
37,203102,Arnett Moultrie,1610612755,PHI,23.0,0.7,1.2,0.571,0.0,0.3,0.0,0.2,0.5,0.333,0.4,1.2,0.357,0.1,0.1,1.0,2013
38,203382,Aron Baynes,1610612759,SAS,27.0,1.1,2.0,0.52,0.2,0.4,0.391,0.1,0.5,0.182,0.1,0.4,0.35,0.0,0.0,0.0,2013
39,201167,Arron Afflalo,1610612753,ORL,28.0,1.4,2.5,0.552,0.3,0.8,0.4,0.9,1.8,0.492,1.5,3.3,0.471,1.4,3.4,0.398,2013
40,201948,Austin Daye,1610612759,SAS,26.0,0.4,0.6,0.545,0.1,0.4,0.286,0.2,0.5,0.5,0.1,0.4,0.167,0.5,1.1,0.421,2013
41,203085,Austin Rivers,1610612740,NOP,21.0,1.7,3.6,0.472,0.4,1.2,0.347,0.1,0.4,0.208,0.1,0.4,0.333,0.3,0.8,0.396,2013
42,202340,Avery Bradley,1610612738,BOS,23.0,1.7,3.0,0.556,0.2,0.7,0.268,0.2,0.6,0.294,1.6,3.5,0.439,2.1,5.2,0.403,2013
43,2732,Ben Gordon,1610612766,CHA,31.0,0.6,1.2,0.522,0.2,0.5,0.4,0.1,0.4,0.143,0.6,1.7,0.344,0.2,1.0,0.158,2013
44,203463,Ben McLemore,1610612758,SAC,21.0,1.2,2.2,0.536,0.1,0.4,0.167,0.1,0.3,0.364,0.3,0.9,0.347,0.9,2.6,0.355,2013
45,2757,Beno Udrih,1610612763,MEM,31.0,0.5,0.9,0.579,0.1,0.3,0.385,0.3,0.8,0.429,0.4,1.3,0.34,0.4,0.9,0.486,2013
46,203108,Bernard James,1610612742,DAL,29.0,0.4,0.8,0.526,0.0,0.1,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
47,202687,Bismack Biyombo,1610612766,CHA,21.0,1.0,1.5,0.661,0.1,0.2,0.467,0.1,0.2,0.455,0.0,0.0,0.0,0.0,0.0,0.0,2013
48,201933,Blake Griffin,1610612746,LAC,25.0,6.1,8.9,0.694,0.5,1.8,0.282,0.4,0.9,0.425,1.2,3.3,0.357,0.7,1.9,0.384,2013
49,2564,Boris Diaw,1610612759,SAS,32.0,2.1,3.1,0.66,0.6,1.2,0.485,0.1,0.3,0.385,0.3,0.9,0.397,0.4,1.2,0.363,2013
