,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,lessthan5ft_FGM,lessthan5ft_FGA,lessthan5ft_FG_PCT,5_9ft_FGM,5_9ft_FGA,5_9ft_FG_PCT,10_14ft_FGM,10_14ft_FGA,10_14ft_FG_PCT,15_19ft_FGM,15_19ft_FGA,15_19ft_FG_PCT,20_24ft_FGM,20_24ft_FGA,20_24ft_FG_PCT,SEASON
0,920,A.C. Green,1610612742,DAL,34.0,1.1,2.1,0.535,0.1,0.3,0.292,0.2,0.8,0.302,1.5,3.1,0.478,0.0,0.3,0.19,1997
1,243,Aaron McKie,1610612755,PHI,25.0,0.6,1.2,0.505,0.1,0.3,0.304,0.1,0.6,0.227,0.6,1.5,0.385,0.3,0.9,0.343,1997
2,1425,Aaron Williams,1610612760,SEA,26.0,1.5,2.3,0.625,0.1,0.5,0.2,0.1,0.4,0.263,0.2,0.3,0.556,0.0,0.0,0.0,1997
3,228,Adam Keefe,1610612762,UTA,28.0,2.2,3.6,0.601,0.2,0.4,0.424,0.1,0.3,0.407,0.2,0.7,0.322,0.1,0.2,0.714,1997
4,1502,Adonal Foyle,1610612744,GSW,23.0,0.9,1.9,0.476,0.3,0.8,0.359,0.1,0.3,0.235,0.0,0.1,0.143,0.0,0.0,0.0,1997
5,154,Adrian Caldwell,1610612742,DAL,31.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,1997
6,673,Alan Henderson,1610612737,ATL,25.0,3.3,5.5,0.598,0.8,2.3,0.359,0.8,2.2,0.377,0.3,0.8,0.339,0.0,0.1,0.6,1997
7,275,Allan Houston,1610612752,NYK,27.0,1.9,3.4,0.547,0.5,1.5,0.361,1.0,2.6,0.392,1.9,4.2,0.45,1.2,2.7,0.455,1997
8,947,Allen Iverson,1610612755,PHI,23.0,3.9,6.7,0.581,0.7,1.9,0.383,0.8,2.0,0.389,1.5,3.3,0.443,0.7,1.7,0.414,1997
9,297,Alonzo Mourning,1610612748,MIA,28.0,4.7,6.9,0.686,1.1,2.4,0.453,0.7,2.0,0.333,0.5,1.3,0.368,0.0,0.1,0.2,1997
10,175,Alton Lister,1610612757,POR,39.0,0.1,0.3,0.5,0.0,0.4,0.0,0.0,0.2,0.0,0.3,0.4,0.667,0.0,0.0,0.0,1997
11,1541,Alvin Williams,1610612761,TOR,23.0,1.0,1.6,0.605,0.2,0.6,0.323,0.3,0.6,0.438,0.3,1.0,0.269,0.6,1.3,0.441,1997
