,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,lessthan5ft_FGM,lessthan5ft_FGA,lessthan5ft_FG_PCT,5_9ft_FGM,5_9ft_FGA,5_9ft_FG_PCT,10_14ft_FGM,10_14ft_FGA,10_14ft_FG_PCT,15_19ft_FGM,15_19ft_FGA,15_19ft_FG_PCT,20_24ft_FGM,20_24ft_FGA,20_24ft_FG_PCT,SEASON
0,2062,A.J. Guyton,1610612744,GSW,25.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2002
1,243,Aaron McKie,1610612755,PHI,30.0,1.6,2.7,0.571,0.3,0.8,0.35,0.3,1.1,0.3,0.8,1.9,0.4,0.6,1.4,0.412,2002
2,1425,Aaron Williams,1610612751,NJN,31.0,1.5,2.8,0.526,0.5,1.3,0.402,0.2,0.6,0.362,0.2,0.7,0.351,0.0,0.0,0.0,2002
3,2492,Adam Harrington,1610612743,DEN,22.0,0.1,0.4,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.5,0.5,0.3,0.9,0.267,2002
4,1502,Adonal Foyle,1610612744,GSW,28.0,1.5,2.6,0.588,0.4,1.0,0.449,0.2,0.4,0.543,0.1,0.2,0.316,0.0,0.0,1.0,2002
5,1559,Adrian Griffin,1610612742,DAL,28.0,0.6,1.0,0.547,0.3,0.7,0.462,0.2,0.5,0.289,0.7,1.5,0.481,0.2,0.8,0.3,2002
6,1733,Al Harrington,1610612754,IND,23.0,2.0,3.8,0.519,0.3,1.0,0.278,1.0,2.5,0.392,1.2,2.7,0.448,0.3,0.7,0.382,2002
7,673,Alan Henderson,1610612737,ATL,30.0,1.2,1.9,0.642,0.2,0.8,0.261,0.2,0.6,0.326,0.2,0.6,0.367,0.0,0.0,0.0,2002
8,275,Allan Houston,1610612752,NYK,32.0,0.5,1.3,0.373,0.7,1.3,0.509,1.5,3.0,0.49,2.3,5.1,0.448,2.3,5.1,0.451,2002
9,947,Allen Iverson,1610612755,PHI,28.0,3.7,7.0,0.536,0.5,1.5,0.347,0.9,2.8,0.33,2.7,6.8,0.401,1.3,3.3,0.39,2002
10,2228,Alton Ford,1610612756,PHX,22.0,0.1,0.2,0.5,0.0,0.2,0.0,0.5,0.8,0.667,0.0,0.2,0.0,0.0,0.1,0.0,2002
11,1541,Alvin Williams,1610612761,TOR,28.0,1.0,1.9,0.53,0.5,1.2,0.381,0.6,1.3,0.476,1.4,3.3,0.408,1.3,2.8,0.468,2002
12,1043,Amal McCaskill,1610612737,ATL,29.0,0.4,1.5,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002
13,2405,Amar'e Stoudemire,1610612756,PHX,20.0,3.6,6.3,0.573,0.9,2.5,0.335,0.2,0.7,0.23,0.1,0.3,0.286,0.0,0.1,0.167,2002
14,1889,Andre Miller,1610612746,LAC,27.0,1.7,3.3,0.513,0.9,2.1,0.419,0.9,2.3,0.376,0.9,2.2,0.389,0.2,0.7,0.271,2002
15,1905,Andrei Kirilenko,1610612762,UTA,22.0,2.7,4.0,0.677,0.0,0.3,0.095,0.1,0.5,0.216,0.4,1.3,0.311,0.5,1.5,0.331,2002
16,692,Andrew DeClercq,1610612753,ORL,30.0,1.7,2.9,0.586,0.2,0.5,0.4,0.1,0.2,0.267,0.0,0.1,0.222,0.0,0.0,0.0,2002
17,358,Anfernee Hardaway,1610612756,PHX,31.0,1.3,2.3,0.57,0.4,1.0,0.35,0.6,1.3,0.432,1.4,3.0,0.459,0.7,2.0,0.368,2002
18,1738,Ansu Sesay,1610612760,SEA,26.0,0.6,1.1,0.521,0.1,0.2,0.25,0.0,0.1,0.2,0.3,0.9,0.316,0.0,0.2,0.125,2002
19,1712,Antawn Jamison,1610612744,GSW,27.0,3.0,4.5,0.668,1.9,4.0,0.468,0.8,2.0,0.396,1.3,3.4,0.372,1.2,3.1,0.391,2002
20,1853,Anthony Carter,1610612748,MIA,28.0,0.7,1.2,0.533,0.1,0.3,0.417,0.1,0.4,0.412,0.7,2.2,0.308,0.1,0.6,0.207,2002
21,924,Anthony Goldwire,1610612764,WAS,31.0,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.7,0.375,0.3,0.7,0.5,2002
22,1533,Anthony Johnson,1610612751,NJN,28.0,0.6,0.9,0.613,0.2,0.4,0.481,0.2,0.5,0.414,0.4,1.0,0.338,0.2,0.5,0.364,2002
23,193,Anthony Mason,1610612749,MIL,36.0,1.5,2.6,0.562,0.5,1.1,0.466,0.6,1.7,0.358,0.4,0.6,0.561,0.0,0.0,0.0,2002
24,324,Anthony Peeler,1610612750,MIN,33.0,0.6,1.0,0.56,0.0,0.2,0.158,0.1,0.5,0.316,0.8,2.0,0.395,1.0,2.5,0.426,2002
25,2541,Antoine Rigaudeau,1610612742,DAL,31.0,0.4,0.7,0.5,0.0,0.0,0.0,0.0,0.4,0.0,0.2,1.0,0.182,0.2,1.1,0.182,2002
26,952,Antoine Walker,1610612738,BOS,26.0,3.2,6.4,0.503,1.3,3.4,0.372,0.5,1.6,0.307,0.2,0.8,0.283,1.1,3.6,0.295,2002
27,1498,Antonio Daniels,1610612757,POR,28.0,0.6,0.9,0.617,0.2,0.3,0.667,0.1,0.3,0.412,0.1,0.4,0.28,0.3,0.8,0.37,2002
28,213,Antonio Davis,1610612761,TOR,34.0,2.0,4.1,0.495,0.7,1.8,0.409,1.1,2.6,0.407,1.0,3.4,0.302,0.1,0.2,0.375,2002
29,176,Antonio Harvey,1610612737,ATL,32.0,0.5,0.5,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002
