,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,opp_lessthan5ft_FGM,opp_lessthan5ft_FGA,opp_lessthan5ft_FG_PCT,SEASON
0,201985,A.J. Price,1610612754,IND,23.0,5.0,9.0,0.562,2009
1,201166,Aaron Brooks,1610612745,HOU,25.0,13.0,21.0,0.616,2009
2,201189,Aaron Gray,1610612740,NOH,25.0,3.4,4.9,0.684,2009
3,201151,Acie Law,1610612741,CHI,25.0,3.1,5.2,0.604,2009
4,200747,Adam Morrison,1610612747,LAL,25.0,2.8,4.7,0.599,2009
5,1733,Al Harrington,1610612752,NYK,30.0,12.4,19.3,0.644,2009
6,201143,Al Horford,1610612737,ATL,24.0,12.7,21.9,0.582,2009
7,2744,Al Jefferson,1610612750,MIN,25.0,12.5,19.1,0.652,2009
8,201154,Al Thornton,1610612764,WAS,26.0,9.8,16.3,0.603,2009
9,201169,Alando Tucker,1610612750,MIN,26.0,2.7,5.1,0.532,2009
10,201582,Alexis Ajinca,1610612766,CHA,22.0,1.5,2.7,0.563,2009
11,947,Allen Iverson,1610612755,PHI,35.0,11.1,19.1,0.58,2009
12,202087,Alonzo Gee,1610612764,WAS,23.0,5.5,9.5,0.587,2009
13,2405,Amar'e Stoudemire,1610612756,PHX,27.0,11.9,20.1,0.589,2009
14,101161,Amir Johnson,1610612761,TOR,23.0,5.4,10.2,0.532,2009
15,2760,Anderson Varejao,1610612739,CLE,27.0,8.1,14.2,0.566,2009
16,101154,Andray Blatche,1610612764,WAS,23.0,10.2,16.3,0.626,2009
17,2738,Andre Iguodala,1610612755,PHI,26.0,14.0,23.7,0.593,2009
18,1889,Andre Miller,1610612757,POR,34.0,10.6,17.3,0.612,2009
19,200745,Andrea Bargnani,1610612761,TOR,24.0,13.8,22.6,0.609,2009
20,1905,Andrei Kirilenko,1610612762,UTA,29.0,10.4,18.1,0.575,2009
21,2804,Andres Nocioni,1610612758,SAC,30.0,7.5,11.7,0.644,2009
22,101106,Andrew Bogut,1610612749,MIL,25.0,9.3,17.3,0.539,2009
23,101115,Andrew Bynum,1610612747,LAL,22.0,10.5,16.9,0.619,2009
24,2740,Andris Biedrins,1610612744,GSW,24.0,8.5,13.4,0.631,2009
25,1712,Antawn Jamison,1610612739,CLE,34.0,12.2,19.4,0.628,2009
26,1853,Anthony Carter,1610612743,DEN,35.0,5.4,9.1,0.593,2009
27,1533,Anthony Johnson,1610612753,ORL,35.0,3.7,6.2,0.607,2009
28,201627,Anthony Morrow,1610612744,GSW,24.0,11.9,19.1,0.623,2009
29,1515,Anthony Parker,1610612739,CLE,35.0,8.9,15.2,0.586,2009
30,201576,Anthony Randolph,1610612744,GSW,20.0,9.8,16.2,0.604,2009
31,201229,Anthony Tolliver,1610612744,GSW,25.0,12.5,20.3,0.617,2009
32,101120,Antoine Wright,1610612761,TOR,26.0,7.2,11.7,0.618,2009
33,202079,Antonio Anderson,1610612760,OKC,25.0,4.0,4.0,1.0,2009
34,686,Antonio McDyess,1610612759,SAS,35.0,6.7,11.8,0.567,2009
35,201167,Arron Afflalo,1610612743,DEN,24.0,9.8,16.0,0.614,2009
36,201948,Austin Daye,1610612765,DET,22.0,5.0,7.3,0.676,2009
37,1884,Baron Davis,1610612746,LAC,31.0,12.6,21.0,0.599,2009
38,2732,Ben Gordon,1610612765,DET,27.0,9.4,14.9,0.629,2009
39,1112,Ben Wallace,1610612765,DET,35.0,8.8,14.7,0.602,2009
40,2757,Beno Udrih,1610612758,SAC,27.0,11.4,18.3,0.624,2009
41,201628,Bobby Brown,1610612746,LAC,25.0,4.0,6.6,0.617,2009
42,2250,Bobby Simmons,1610612751,NJN,30.0,5.4,9.2,0.588,2009
43,2564,Boris Diaw,1610612766,CHA,28.0,12.1,20.8,0.583,2009
44,1802,Brad Miller,1610612741,CHI,34.0,7.7,13.5,0.566,2009
45,101138,Brandon Bass,1610612753,ORL,25.0,4.1,7.2,0.568,2009
46,201943,Brandon Jennings,1610612749,MIL,20.0,10.3,18.1,0.568,2009
47,200750,Brandon Roy,1610612757,POR,25.0,13.0,21.8,0.594,2009
48,201575,Brandon Rush,1610612754,IND,24.0,10.3,18.3,0.561,2009
49,2217,Brendan Haywood,1610612742,DAL,30.0,9.4,15.1,0.626,2009
50,2073,Brian Cardinal,1610612750,MIN,33.0,2.9,4.4,0.654,2009
51,2567,Brian Cook,1610612745,HOU,29.0,1.7,2.6,0.649,2009
52,2243,Brian Scalabrine,1610612738,BOS,32.0,2.7,4.9,0.555,2009
53,1730,Brian Skinner,1610612746,LAC,34.0,2.4,3.6,0.672,2009
54,201572,Brook Lopez,1610612751,NJN,22.0,14.9,24.3,0.613,2009
55,201957,Byron Mullens,1610612760,OKC,21.0,1.6,2.9,0.553,2009
56,101139,CJ Miles,1610612762,UTA,23.0,8.3,14.0,0.591,2009
57,201228,CJ Watson,1610612744,GSW,26.0,10.9,17.5,0.622,2009
58,201171,Carl Landry,1610612758,SAC,26.0,10.8,17.3,0.628,2009
59,2306,Carlos Arroyo,1610612748,MIA,30.0,6.3,11.1,0.565,2009
60,2430,Carlos Boozer,1610612762,UTA,28.0,12.8,20.9,0.613,2009
61,2568,Carlos Delfino,1610612749,MIL,27.0,9.7,16.5,0.586,2009
62,2546,Carmelo Anthony,1610612743,DEN,26.0,13.1,22.3,0.586,2009
63,2406,Caron Butler,1610612742,DAL,30.0,12.4,19.4,0.638,2009
64,201858,Cartier Martin,1610612764,WAS,25.0,6.7,11.4,0.585,2009
65,202132,Cedric Jackson,1610612764,WAS,24.0,2.1,3.4,0.61,2009
66,101112,Channing Frye,1610612756,PHX,27.0,9.2,15.1,0.609,2009
67,101236,Charles Hayes,1610612745,HOU,27.0,7.8,13.0,0.603,2009
68,2294,Charlie Bell,1610612749,MIL,31.0,7.1,12.4,0.574,2009
69,101111,Charlie Villanueva,1610612765,DET,25.0,8.5,13.5,0.628,2009
70,201978,Chase Budinger,1610612745,HOU,22.0,7.8,12.2,0.643,2009
71,1497,Chauncey Billups,1610612743,DEN,33.0,11.9,20.2,0.592,2009
72,2365,Chris Andersen,1610612743,DEN,31.0,7.4,13.4,0.554,2009
73,2547,Chris Bosh,1610612761,TOR,26.0,13.4,22.6,0.592,2009
74,201604,Chris Douglas-Roberts,1610612751,NJN,23.0,10.3,17.1,0.601,2009
75,2768,Chris Duhon,1610612752,NYK,27.0,11.8,18.8,0.629,2009
76,201805,Chris Hunter,1610612744,GSW,25.0,5.3,8.3,0.636,2009
77,2549,Chris Kaman,1610612746,LAC,28.0,13.0,22.1,0.587,2009
78,101108,Chris Paul,1610612740,NOH,25.0,13.8,22.1,0.622,2009
79,200809,Chris Quinn,1610612751,NJN,26.0,3.3,5.4,0.607,2009
80,201181,Chris Richard,1610612741,CHI,25.0,3.9,6.5,0.607,2009
81,2404,Chris Wilcox,1610612765,DET,27.0,4.2,6.8,0.622,2009
82,1088,Chucky Atkins,1610612765,DET,35.0,4.9,7.6,0.641,2009
83,201207,Coby Karl,1610612744,GSW,27.0,7.3,11.4,0.638,2009
84,201147,Corey Brewer,1610612750,MIN,24.0,12.1,18.4,0.657,2009
85,1894,Corey Maggette,1610612744,GSW,30.0,12.5,20.0,0.627,2009
86,201584,Courtney Lee,1610612751,NJN,24.0,13.8,22.3,0.62,2009
87,200783,Craig Smith,1610612746,LAC,26.0,5.2,8.4,0.623,2009
88,201571,D.J. Augustin,1610612766,CHA,22.0,5.9,10.5,0.561,2009
89,2788,DJ Mbenga,1610612747,LAL,29.0,2.7,5.1,0.524,2009
90,201591,DJ White,1610612760,OKC,23.0,2.8,5.3,0.531,2009
91,201969,DaJuan Summers,1610612765,DET,22.0,3.5,5.5,0.628,2009
92,201161,Daequan Cook,1610612748,MIA,23.0,4.5,8.2,0.542,2009
93,2563,Dahntay Jones,1610612754,IND,29.0,8.5,14.7,0.58,2009
94,2863,Damien Wilkins,1610612750,MIN,30.0,7.4,11.7,0.631,2009
95,2429,Dan Gadzuric,1610612749,MIL,32.0,3.5,5.8,0.605,2009
96,200789,Daniel Gibson,1610612739,CLE,24.0,5.5,10.2,0.536,2009
97,201568,Danilo Gallinari,1610612752,NYK,21.0,13.0,21.1,0.616,2009
98,101122,Danny Granger,1610612754,IND,27.0,12.5,22.1,0.565,2009
99,201980,Danny Green,1610612739,CLE,23.0,2.1,3.6,0.592,2009
100,201967,Dante Cunningham,1610612757,POR,23.0,4.2,6.6,0.635,2009
101,2443,Darius Songaila,1610612740,NOH,32.0,6.7,10.4,0.64,2009
102,2545,Darko Milicic,1610612750,MIN,25.0,8.2,13.0,0.628,2009
103,201616,Darnell Jackson,1610612749,MIL,24.0,1.3,2.6,0.514,2009
104,201589,Darrell Arthur,1610612763,MEM,22.0,5.5,8.8,0.618,2009
105,201954,Darren Collison,1610612740,NOH,22.0,11.4,17.2,0.664,2009
106,2431,David Andersen,1610612745,HOU,30.0,5.2,8.1,0.637,2009
107,101135,David Lee,1610612752,NYK,27.0,15.3,24.6,0.622,2009
108,2561,David West,1610612740,NOH,29.0,14.5,22.6,0.643,2009
109,201599,DeAndre Jordan,1610612746,LAC,21.0,6.0,9.2,0.649,2009
110,201971,DeJuan Blair,1610612759,SAS,21.0,6.3,11.0,0.572,2009
111,201942,DeMar DeRozan,1610612761,TOR,20.0,8.9,14.3,0.619,2009
112,201960,DeMarre Carroll,1610612763,MEM,23.0,4.4,7.2,0.605,2009
113,2205,DeSagana Diop,1610612766,CHA,28.0,2.9,4.8,0.592,2009
114,2052,DeShawn Stevenson,1610612742,DAL,29.0,4.7,7.2,0.652,2009
115,2753,Delonte West,1610612739,CLE,26.0,7.5,13.1,0.57,2009
116,965,Derek Fisher,1610612747,LAL,35.0,9.1,15.1,0.604,2009
117,101114,Deron Williams,1610612762,UTA,26.0,13.2,22.0,0.599,2009
118,201974,Derrick Brown,1610612766,CHA,22.0,3.5,5.9,0.596,2009
119,201565,Derrick Rose,1610612741,CHI,21.0,13.0,23.4,0.557,2009
120,2046,Desmond Mason,1610612758,SAC,32.0,4.8,6.8,0.706,2009
