,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,opp_lessthan5ft_FGM,opp_lessthan5ft_FGA,opp_lessthan5ft_FG_PCT,SEASON
0,201985,A.J. Price,1610612764,WAS,26.0,7.2,12.6,0.566,2012
1,201166,Aaron Brooks,1610612745,HOU,28.0,6.7,10.9,0.609,2012
2,201189,Aaron Gray,1610612761,TOR,28.0,4.3,6.7,0.64,2012
3,1733,Al Harrington,1610612753,ORL,33.0,4.4,6.6,0.667,2012
4,201143,Al Horford,1610612737,ATL,27.0,13.0,23.0,0.568,2012
5,2744,Al Jefferson,1610612762,UTA,28.0,12.1,20.3,0.597,2012
6,202329,Al-Farouq Aminu,1610612740,NOH,22.0,10.4,17.9,0.585,2012
7,101187,Alan Anderson,1610612761,TOR,30.0,8.0,13.2,0.602,2012
8,202692,Alec Burks,1610612762,UTA,21.0,5.9,10.8,0.544,2012
9,203144,Alexey Shved,1610612750,MIN,24.0,9.0,14.3,0.63,2012
10,202087,Alonzo Gee,1610612739,CLE,26.0,11.9,18.8,0.632,2012
11,2405,Amar'e Stoudemire,1610612752,NYK,30.0,7.9,13.4,0.593,2012
12,101161,Amir Johnson,1610612761,TOR,26.0,9.1,16.1,0.562,2012
13,2760,Anderson Varejao,1610612739,CLE,30.0,12.6,19.9,0.635,2012
14,101154,Andray Blatche,1610612751,BKN,26.0,7.2,11.5,0.63,2012
15,203083,Andre Drummond,1610612765,DET,19.0,7.4,12.2,0.607,2012
16,2738,Andre Iguodala,1610612743,DEN,29.0,12.1,22.3,0.544,2012
17,1889,Andre Miller,1610612743,DEN,37.0,8.7,15.9,0.547,2012
18,200745,Andrea Bargnani,1610612761,TOR,27.0,11.6,18.9,0.614,2012
19,1905,Andrei Kirilenko,1610612750,MIN,32.0,11.3,18.0,0.628,2012
20,101106,Andrew Bogut,1610612744,GSW,28.0,7.4,13.3,0.558,2012
21,202726,Andrew Goudelock,1610612747,LAL,24.0,3.0,3.0,1.0,2012
22,203094,Andrew Nicholson,1610612753,ORL,23.0,5.6,9.4,0.599,2012
23,2740,Andris Biedrins,1610612744,GSW,27.0,2.7,4.9,0.56,2012
24,1712,Antawn Jamison,1610612747,LAL,37.0,8.5,14.1,0.605,2012
25,203076,Anthony Davis,1610612740,NOH,20.0,11.4,19.0,0.599,2012
26,201627,Anthony Morrow,1610612742,DAL,27.0,3.4,5.8,0.589,2012
27,201576,Anthony Randolph,1610612743,DEN,23.0,3.0,5.7,0.523,2012
28,201229,Anthony Tolliver,1610612737,ATL,28.0,5.4,9.5,0.566,2012
29,203102,Arnett Moultrie,1610612755,PHI,22.0,4.3,7.1,0.607,2012
30,203382,Aron Baynes,1610612759,SAS,26.0,3.5,6.3,0.557,2012
31,201167,Arron Afflalo,1610612753,ORL,27.0,13.0,21.0,0.621,2012
32,201948,Austin Daye,1610612763,MEM,25.0,4.2,6.7,0.626,2012
33,203085,Austin Rivers,1610612740,NOH,20.0,8.8,14.8,0.592,2012
34,202340,Avery Bradley,1610612738,BOS,22.0,11.2,19.1,0.588,2012
35,2732,Ben Gordon,1610612766,CHA,30.0,8.4,13.9,0.607,2012
