,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,opp_lessthan5ft_FGM,opp_lessthan5ft_FGA,opp_lessthan5ft_FG_PCT,SEASON
0,243,Aaron McKie,1610612747,LAL,33.0,1.8,3.6,0.49,2005
1,101223,Aaron Miles,1610612744,GSW,23.0,2.1,2.8,0.722,2005
2,1425,Aaron Williams,1610612740,NOK,34.0,5.0,8.7,0.571,2005
3,1502,Adonal Foyle,1610612744,GSW,31.0,8.5,15.0,0.564,2005
4,1559,Adrian Griffin,1610612742,DAL,31.0,6.9,12.5,0.554,2005
5,1733,Al Harrington,1610612737,ATL,26.0,14.1,23.3,0.605,2005
6,2744,Al Jefferson,1610612738,BOS,21.0,5.7,10.2,0.558,2005
7,101187,Alan Anderson,1610612766,CHA,23.0,5.9,9.6,0.608,2005
8,673,Alan Henderson,1610612739,CLE,33.0,3.7,6.4,0.58,2005
9,101165,Alex Acker,1610612765,DET,23.0,4.0,4.6,0.87,2005
10,2637,Alex Scales,1610612759,SAS,27.0,0.0,0.0,0.0,2005
11,947,Allen Iverson,1610612755,PHI,31.0,16.5,28.0,0.59,2005
12,297,Alonzo Mourning,1610612748,MIA,36.0,5.6,11.4,0.487,2005
13,1541,Alvin Williams,1610612761,TOR,31.0,8.0,10.0,0.8,2005
14,2405,Amar'e Stoudemire,1610612756,PHX,23.0,5.7,8.3,0.68,2005
15,101161,Amir Johnson,1610612765,DET,19.0,6.0,8.7,0.692,2005
16,2760,Anderson Varejao,1610612739,CLE,23.0,5.2,9.1,0.566,2005
17,101154,Andray Blatche,1610612764,WAS,19.0,1.6,3.0,0.523,2005
18,2857,Andre Barrett,1610612761,TOR,24.0,5.6,8.7,0.642,2005
19,2738,Andre Iguodala,1610612755,PHI,22.0,14.0,24.0,0.584,2005
20,1889,Andre Miller,1610612743,DEN,30.0,12.1,20.5,0.592,2005
21,101261,Andre Owens,1610612762,UTA,25.0,2.3,4.0,0.582,2005
22,1905,Andrei Kirilenko,1610612762,UTA,25.0,10.5,19.4,0.541,2005
23,2804,Andres Nocioni,1610612741,CHI,26.0,8.0,14.0,0.568,2005
24,101106,Andrew Bogut,1610612749,MIL,21.0,9.6,16.3,0.592,2005
25,101115,Andrew Bynum,1610612747,LAL,18.0,2.4,4.2,0.565,2005
26,2740,Andris Biedrins,1610612744,GSW,20.0,4.4,7.0,0.618,2005
27,358,Anfernee Hardaway,1610612752,NYK,34.0,3.8,7.0,0.536,2005
28,1712,Antawn Jamison,1610612764,WAS,30.0,14.3,23.2,0.615,2005
29,1853,Anthony Carter,1610612750,MIN,31.0,3.4,7.1,0.478,2005
30,924,Anthony Goldwire,1610612746,LAC,34.0,2.0,4.3,0.462,2005
31,101219,Anthony Grundy,1610612737,ATL,27.0,2.8,6.0,0.472,2005
32,1533,Anthony Johnson,1610612754,IND,31.0,8.5,15.5,0.549,2005
33,101194,Anthony Roberson,1610612763,MEM,23.0,1.6,2.4,0.667,2005
34,952,Antoine Walker,1610612748,MIA,29.0,7.7,13.8,0.558,2005
35,101120,Antoine Wright,1610612751,NJN,22.0,3.0,5.1,0.59,2005
36,2766,Antonio Burks,1610612763,MEM,26.0,3.2,5.5,0.578,2005
37,1498,Antonio Daniels,1610612764,WAS,31.0,10.6,17.0,0.623,2005
38,213,Antonio Davis,1610612761,TOR,37.0,7.3,11.6,0.632,2005
39,686,Antonio McDyess,1610612765,DET,31.0,7.2,12.1,0.59,2005
40,101178,Arvydas Macijauskas,1610612740,NOK,26.0,1.9,3.6,0.544,2005
41,1506,Austin Croshere,1610612754,IND,31.0,7.1,12.9,0.555,2005
42,2852,Awvee Storey,1610612764,WAS,29.0,1.5,2.7,0.544,2005
43,1884,Baron Davis,1610612744,GSW,27.0,12.7,21.5,0.59,2005
44,2732,Ben Gordon,1610612741,CHI,23.0,8.7,15.8,0.547,2005
45,1112,Ben Wallace,1610612765,DET,31.0,11.7,20.7,0.567,2005
46,2757,Beno Udrih,1610612759,SAS,23.0,3.6,6.5,0.551,2005
47,2774,Bernard Robinson,1610612766,CHA,25.0,7.6,12.5,0.605,2005
48,2873,Billy Thomas,1610612764,WAS,30.0,2.7,4.4,0.613,2005
49,448,Bo Outlaw,1610612753,ORL,35.0,3.0,5.6,0.533,2005
50,1517,Bobby Jackson,1610612763,MEM,33.0,7.3,12.9,0.568,2005
51,2250,Bobby Simmons,1610612749,MIL,26.0,11.2,18.7,0.599,2005
52,101238,Boniface N'Dong,1610612746,LAC,28.0,2.0,3.1,0.634,2005
53,1719,Bonzi Wells,1610612758,SAC,29.0,10.1,16.6,0.611,2005
54,2564,Boris Diaw,1610612756,PHX,24.0,11.8,19.6,0.602,2005
55,2411,Bostjan Nachbar,1610612751,NJN,25.0,4.4,7.4,0.588,2005
56,101152,Bracey Wright,1610612750,MIN,21.0,7.0,10.9,0.645,2005
57,1802,Brad Miller,1610612758,SAC,30.0,11.9,19.6,0.608,2005
58,101138,Brandon Bass,1610612740,NOK,21.0,2.9,4.9,0.585,2005
