,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,opp_lessthan5ft_FGM,opp_lessthan5ft_FGA,opp_lessthan5ft_FG_PCT,SEASON
0,201166,Aaron Brooks,1610612745,HOU,23.0,3.6,5.9,0.62,2007
1,201189,Aaron Gray,1610612741,CHI,23.0,2.9,4.9,0.58,2007
2,1425,Aaron Williams,1610612746,LAC,36.0,3.8,6.4,0.597,2007
3,201151,Acie Law,1610612737,ATL,23.0,5.6,9.7,0.582,2007
4,1502,Adonal Foyle,1610612753,ORL,33.0,2.9,5.3,0.55,2007
5,1559,Adrian Griffin,1610612760,SEA,33.0,2.0,4.0,0.496,2007
6,1733,Al Harrington,1610612744,GSW,28.0,10.2,16.8,0.606,2007
7,201143,Al Horford,1610612737,ATL,22.0,11.7,19.6,0.594,2007
8,2744,Al Jefferson,1610612750,MIN,23.0,12.9,20.4,0.63,2007
9,201154,Al Thornton,1610612746,LAC,24.0,10.4,17.0,0.608,2007
10,201169,Alando Tucker,1610612756,PHX,24.0,1.3,2.8,0.471,2007
11,200792,Alexander Johnson,1610612748,MIA,25.0,3.8,5.5,0.702,2007
12,947,Allen Iverson,1610612743,DEN,33.0,14.9,25.2,0.592,2007
13,297,Alonzo Mourning,1610612748,MIA,38.0,4.6,8.8,0.516,2007
14,2405,Amar'e Stoudemire,1610612756,PHX,25.0,12.0,20.6,0.585,2007
15,101161,Amir Johnson,1610612765,DET,21.0,3.3,6.7,0.486,2007
16,2760,Anderson Varejao,1610612739,CLE,25.0,8.9,15.1,0.59,2007
17,101154,Andray Blatche,1610612764,WAS,21.0,6.8,11.2,0.611,2007
18,2857,Andre Barrett,1610612746,LAC,26.0,2.0,3.5,0.571,2007
19,2810,Andre Brown,1610612763,MEM,27.0,3.8,5.4,0.704,2007
20,2738,Andre Iguodala,1610612755,PHI,24.0,13.9,23.7,0.585,2007
21,1889,Andre Miller,1610612755,PHI,32.0,13.1,22.5,0.585,2007
22,101261,Andre Owens,1610612754,IND,27.0,3.8,6.8,0.561,2007
23,200745,Andrea Bargnani,1610612761,TOR,22.0,8.3,13.2,0.628,2007
24,1905,Andrei Kirilenko,1610612762,UTA,27.0,11.4,18.5,0.618,2007
25,2804,Andres Nocioni,1610612741,CHI,28.0,7.7,13.5,0.575,2007
26,101106,Andrew Bogut,1610612749,MIL,23.0,12.7,21.4,0.596,2007
27,101115,Andrew Bynum,1610612747,LAL,20.0,9.8,17.7,0.552,2007
