,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,opp_lessthan5ft_FGM,opp_lessthan5ft_FGA,opp_lessthan5ft_FG_PCT,SEASON
0,201985,A.J. Price,1610612750,MIN,27.0,1.0,1.8,0.565,2013
1,201166,Aaron Brooks,1610612743,DEN,29.0,8.7,14.3,0.609,2013
2,201189,Aaron Gray,1610612758,SAC,29.0,3.9,5.6,0.692,2013
3,203519,Adonis Thomas,1610612755,PHI,21.0,2.0,3.3,0.6,2013
4,1733,Al Harrington,1610612764,WAS,34.0,5.6,8.7,0.647,2013
5,201143,Al Horford,1610612737,ATL,28.0,11.9,20.0,0.593,2013
6,2744,Al Jefferson,1610612766,CHA,29.0,11.2,19.1,0.584,2013
7,202329,Al-Farouq Aminu,1610612740,NOP,23.0,10.6,16.6,0.635,2013
8,101187,Alan Anderson,1610612751,BKN,31.0,7.9,14.0,0.563,2013
9,202692,Alec Burks,1610612762,UTA,22.0,10.4,17.1,0.608,2013
10,203458,Alex Len,1610612756,PHX,21.0,3.1,5.4,0.581,2013
11,203144,Alexey Shved,1610612750,MIN,25.0,4.1,6.8,0.609,2013
12,201582,Alexis Ajinca,1610612740,NOP,26.0,6.5,10.7,0.606,2013
13,203459,Allen Crabbe,1610612757,POR,22.0,3.1,4.7,0.654,2013
14,202087,Alonzo Gee,1610612739,CLE,27.0,5.6,9.0,0.627,2013
15,2405,Amar'e Stoudemire,1610612752,NYK,31.0,7.6,12.8,0.592,2013
16,101161,Amir Johnson,1610612761,TOR,27.0,10.4,18.2,0.57,2013
17,2760,Anderson Varejao,1610612739,CLE,31.0,8.4,13.6,0.619,2013
18,101154,Andray Blatche,1610612751,BKN,27.0,8.5,13.8,0.615,2013
19,203083,Andre Drummond,1610612765,DET,20.0,12.6,20.9,0.605,2013
20,2738,Andre Iguodala,1610612744,GSW,30.0,9.7,17.2,0.567,2013
21,1889,Andre Miller,1610612764,WAS,38.0,5.4,9.5,0.568,2013
22,203460,Andre Roberson,1610612760,OKC,22.0,4.0,7.1,0.565,2013
23,200745,Andrea Bargnani,1610612752,NYK,28.0,10.9,17.7,0.614,2013
24,1905,Andrei Kirilenko,1610612751,BKN,33.0,7.0,12.1,0.583,2013
25,101106,Andrew Bogut,1610612744,GSW,29.0,7.9,14.0,0.56,2013
26,101115,Andrew Bynum,1610612754,IND,26.0,7.8,12.4,0.625,2013
27,203094,Andrew Nicholson,1610612753,ORL,24.0,4.8,8.3,0.58,2013
28,2740,Andris Biedrins,1610612762,UTA,28.0,2.5,4.0,0.625,2013
29,1712,Antawn Jamison,1610612746,LAC,38.0,3.8,6.7,0.571,2013
30,203461,Anthony Bennett,1610612739,CLE,21.0,4.3,7.0,0.617,2013
31,203076,Anthony Davis,1610612740,NOP,21.0,13.9,22.1,0.629,2013
32,201627,Anthony Morrow,1610612740,NOP,28.0,6.6,11.2,0.584,2013
33,201576,Anthony Randolph,1610612743,DEN,24.0,4.6,8.4,0.545,2013
34,201229,Anthony Tolliver,1610612766,CHA,29.0,6.3,11.2,0.567,2013
35,203462,Archie Goodwin,1610612756,PHX,19.0,4.1,7.5,0.546,2013
36,202620,Arinze Onuaku,1610612739,CLE,26.0,2.3,3.3,0.692,2013
37,203102,Arnett Moultrie,1610612755,PHI,23.0,7.6,12.6,0.603,2013
38,203382,Aron Baynes,1610612759,SAS,27.0,3.6,5.7,0.629,2013
39,201167,Arron Afflalo,1610612753,ORL,28.0,12.1,19.1,0.63,2013
40,201948,Austin Daye,1610612759,SAS,26.0,3.1,4.9,0.627,2013
41,203085,Austin Rivers,1610612740,NOP,21.0,7.0,11.8,0.593,2013
42,202340,Avery Bradley,1610612738,BOS,23.0,12.0,20.1,0.594,2013
43,2732,Ben Gordon,1610612766,CHA,31.0,5.0,8.7,0.576,2013
44,203463,Ben McLemore,1610612758,SAC,21.0,9.2,14.5,0.638,2013
45,2757,Beno Udrih,1610612763,MEM,31.0,5.7,9.2,0.622,2013
46,203108,Bernard James,1610612742,DAL,29.0,1.9,3.0,0.64,2013
47,202687,Bismack Biyombo,1610612766,CHA,21.0,4.4,8.5,0.518,2013
48,201933,Blake Griffin,1610612746,LAC,25.0,13.5,22.4,0.604,2013
49,2564,Boris Diaw,1610612759,SAS,32.0,8.7,15.0,0.582,2013
50,203078,Bradley Beal,1610612764,WAS,21.0,11.8,19.4,0.61,2013
51,201148,Brandan Wright,1610612742,DAL,26.0,7.0,11.1,0.629,2013
52,101138,Brandon Bass,1610612738,BOS,29.0,11.1,18.3,0.606,2013
53,203561,Brandon Davies,1610612755,PHI,22.0,3.5,6.1,0.584,2013
54,201943,Brandon Jennings,1610612765,DET,24.0,13.4,22.4,0.596,2013
55,202688,Brandon Knight,1610612749,MIL,22.0,13.1,21.5,0.61,2013
56,201575,Brandon Rush,1610612762,UTA,28.0,4.4,7.2,0.612,2013
57,203148,Brian Roberts,1610612740,NOP,28.0,9.2,14.9,0.615,2013
58,201572,Brook Lopez,1610612751,BKN,26.0,9.5,18.2,0.524,2013
59,201957,Byron Mullens,1610612755,PHI,25.0,4.3,6.5,0.661,2013
60,203468,CJ McCollum,1610612757,POR,22.0,4.1,7.6,0.54,2013
61,101139,CJ Miles,1610612739,CLE,27.0,6.5,10.4,0.623,2013
62,201228,CJ Watson,1610612754,IND,30.0,5.4,10.5,0.512,2013
63,201171,Carl Landry,1610612758,SAC,30.0,4.0,6.1,0.655,2013
64,2430,Carlos Boozer,1610612741,CHI,32.0,9.0,15.2,0.593,2013
65,2546,Carmelo Anthony,1610612752,NYK,30.0,13.6,23.2,0.588,2013
66,2406,Caron Butler,1610612760,OKC,34.0,9.1,16.2,0.565,2013
67,203467,Carrick Felix,1610612739,CLE,23.0,1.5,2.5,0.6,2013
68,201858,Cartier Martin,1610612737,ATL,29.0,5.0,8.5,0.593,2013
69,203810,Casper Ware,1610612755,PHI,24.0,5.1,8.6,0.597,2013
70,202718,Chandler Parsons,1610612745,HOU,25.0,13.9,23.3,0.597,2013
71,101112,Channing Frye,1610612756,PHX,31.0,10.5,17.8,0.591,2013
72,101236,Charles Hayes,1610612761,TOR,31.0,3.8,6.3,0.609,2013
