,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,opp_lessthan5ft_FGM,opp_lessthan5ft_FGA,opp_lessthan5ft_FG_PCT,SEASON
0,1975,,,,,3.6,6.1,0.581,1999
1,920,A.C. Green,1610612747.0,LAL,36.0,6.7,11.6,0.579,1999
2,1920,A.J. Bramlett,1610612739.0,CLE,23.0,2.5,3.3,0.769,1999
3,243,Aaron McKie,1610612755.0,PHI,27.0,7.1,11.6,0.607,1999
4,1425,Aaron Williams,1610612764.0,WAS,28.0,5.8,9.7,0.602,1999
5,228,Adam Keefe,1610612762.0,UTA,30.0,2.5,4.4,0.579,1999
6,1502,Adonal Foyle,1610612744.0,GSW,25.0,8.6,14.5,0.589,1999
7,1559,Adrian Griffin,1610612738.0,BOS,25.0,9.7,15.6,0.621,1999
8,1733,Al Harrington,1610612754.0,IND,20.0,5.1,8.3,0.612,1999
9,673,Alan Henderson,1610612737.0,ATL,27.0,11.8,20.0,0.589,1999
10,1893,Aleksandar Radojevic,1610612761.0,TOR,23.0,1.3,3.7,0.364,1999
11,275,Allan Houston,1610612752.0,NYK,29.0,10.4,18.1,0.574,1999
12,947,Allen Iverson,1610612755.0,PHI,25.0,12.7,21.7,0.585,1999
13,297,Alonzo Mourning,1610612748.0,MIA,30.0,9.0,17.7,0.509,1999
14,1541,Alvin Williams,1610612761.0,TOR,25.0,5.0,8.5,0.588,1999
15,1754,Andrae Patterson,1610612750.0,MIN,24.0,1.8,2.2,0.818,1999
16,1889,Andre Miller,1610612739.0,CLE,24.0,8.3,14.1,0.585,1999
17,692,Andrew DeClercq,1610612739.0,CLE,27.0,7.3,12.2,0.594,1999
18,457,Andrew Lang,1610612752.0,NYK,34.0,3.2,5.1,0.619,1999
19,358,Anfernee Hardaway,1610612756.0,PHX,28.0,11.4,20.5,0.558,1999
20,1712,Antawn Jamison,1610612744.0,GSW,24.0,14.7,24.1,0.612,1999
21,138,Anthony Avent,1610612746.0,LAC,30.0,3.2,4.8,0.677,1999
22,1853,Anthony Carter,1610612748.0,MIA,25.0,6.1,11.6,0.525,1999
23,1533,Anthony Johnson,1610612753.0,ORL,25.0,4.1,6.7,0.616,1999
24,193,Anthony Mason,1610612766.0,CHH,33.0,12.5,21.8,0.572,1999
25,292,Anthony Miller,1610612745.0,HOU,28.0,4.7,8.1,0.576,1999
