,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,opp_lessthan5ft_FGM,opp_lessthan5ft_FGA,opp_lessthan5ft_FG_PCT,SEASON
0,2062,A.J. Guyton,1610612744,GSW,25.0,0.5,0.5,1.0,2002
1,243,Aaron McKie,1610612755,PHI,30.0,8.4,14.8,0.57,2002
2,1425,Aaron Williams,1610612751,NJN,31.0,6.0,10.8,0.551,2002
3,2492,Adam Harrington,1610612743,DEN,22.0,1.8,2.8,0.642,2002
4,1502,Adonal Foyle,1610612744,GSW,28.0,7.5,14.1,0.534,2002
5,1559,Adrian Griffin,1610612742,DAL,28.0,6.2,10.8,0.571,2002
6,1733,Al Harrington,1610612754,IND,23.0,9.5,16.8,0.564,2002
7,673,Alan Henderson,1610612737,ATL,30.0,6.0,10.4,0.579,2002
8,275,Allan Houston,1610612752,NYK,32.0,13.1,20.9,0.626,2002
9,947,Allen Iverson,1610612755,PHI,28.0,13.0,22.1,0.589,2002
10,2228,Alton Ford,1610612756,PHX,22.0,0.7,1.5,0.5,2002
11,1541,Alvin Williams,1610612761,TOR,28.0,11.6,20.0,0.582,2002
12,1043,Amal McCaskill,1610612737,ATL,29.0,2.5,4.3,0.574,2002
13,2405,Amar'e Stoudemire,1610612756,PHX,20.0,11.1,18.6,0.595,2002
14,1889,Andre Miller,1610612746,LAC,27.0,11.3,19.4,0.58,2002
15,1905,Andrei Kirilenko,1610612762,UTA,22.0,8.3,14.9,0.556,2002
16,692,Andrew DeClercq,1610612753,ORL,30.0,5.2,8.6,0.603,2002
17,358,Anfernee Hardaway,1610612756,PHX,31.0,10.3,17.3,0.597,2002
18,1738,Ansu Sesay,1610612760,SEA,26.0,2.6,5.1,0.509,2002
19,1712,Antawn Jamison,1610612744,GSW,27.0,14.3,24.5,0.582,2002
20,1853,Anthony Carter,1610612748,MIA,28.0,5.1,8.7,0.589,2002
21,924,Anthony Goldwire,1610612764,WAS,31.0,2.4,3.7,0.655,2002
22,1533,Anthony Johnson,1610612751,NJN,28.0,3.6,6.5,0.559,2002
23,193,Anthony Mason,1610612749,MIL,36.0,10.6,18.1,0.586,2002
24,324,Anthony Peeler,1610612750,MIN,33.0,8.7,14.5,0.597,2002
25,2541,Antoine Rigaudeau,1610612742,DAL,31.0,3.8,5.8,0.656,2002
26,952,Antoine Walker,1610612738,BOS,26.0,11.8,20.3,0.581,2002
27,1498,Antonio Daniels,1610612757,POR,28.0,4.5,7.4,0.608,2002
28,213,Antonio Davis,1610612761,TOR,34.0,11.7,20.8,0.56,2002
29,176,Antonio Harvey,1610612737,ATL,32.0,3.0,5.3,0.571,2002
30,1609,Art Long,1610612761,TOR,30.0,2.3,3.7,0.629,2002
31,717,Arvydas Sabonis,1610612757,POR,38.0,4.7,7.9,0.596,2002
32,1506,Austin Croshere,1610612754,IND,28.0,4.0,7.6,0.53,2002
33,422,Avery Johnson,1610612742,DAL,38.0,3.1,5.6,0.566,2002
34,1884,Baron Davis,1610612740,NOH,24.0,12.2,21.8,0.558,2002
35,1112,Ben Wallace,1610612765,DET,28.0,10.7,19.8,0.541,2002
36,902,Bimbo Coles,1610612738,BOS,35.0,5.9,10.5,0.567,2002
37,448,Bo Outlaw,1610612756,PHX,32.0,7.1,12.7,0.56,2002
38,682,Bob Sura,1610612744,GSW,30.0,7.3,13.1,0.558,2002
39,1517,Bobby Jackson,1610612758,SAC,30.0,8.5,14.4,0.591,2002
40,2250,Bobby Simmons,1610612764,WAS,23.0,2.8,4.5,0.63,2002
41,1719,Bonzi Wells,1610612757,POR,26.0,10.2,16.8,0.607,2002
42,2411,Bostjan Nachbar,1610612745,HOU,22.0,1.4,3.0,0.476,2002
43,1802,Brad Miller,1610612754,IND,27.0,9.8,17.8,0.546,2002
44,2220,Brandon Armstrong,1610612751,NJN,23.0,1.2,2.0,0.588,2002
45,1585,Brandon Williams,1610612737,ATL,28.0,0.5,1.2,0.429,2002
46,2217,Brendan Haywood,1610612764,WAS,23.0,6.6,11.0,0.603,2002
47,699,Brent Barry,1610612760,SEA,31.0,10.3,16.6,0.622,2002
48,1510,Brevin Knight,1610612763,MEM,27.0,5.1,9.2,0.557,2002
49,2073,Brian Cardinal,1610612764,WAS,26.0,1.0,1.4,0.714,2002
50,258,Brian Grant,1610612748,MIA,31.0,8.4,14.1,0.593,2002
51,2243,Brian Scalabrine,1610612751,NJN,25.0,3.6,6.4,0.567,2002
52,216,Brian Shaw,1610612747,LAL,37.0,4.2,7.1,0.597,2002
53,1730,Brian Skinner,1610612755,PHI,27.0,5.6,9.2,0.602,2002
54,1477,Bruce Bowen,1610612759,SAS,32.0,8.9,17.2,0.519,2002
55,1743,Bruno Sundov,1610612738,BOS,23.0,1.5,2.4,0.629,2002
56,1724,Bryce Drew,1610612740,NOH,28.0,1.9,3.5,0.556,2002
57,935,Bryon Russell,1610612764,WAS,32.0,5.5,9.1,0.605,2002
58,384,Calbert Cheaney,1610612762,UTA,31.0,8.3,14.5,0.571,2002
59,1916,Calvin Booth,1610612760,SEA,27.0,3.0,5.7,0.517,2002
60,2306,Carlos Arroyo,1610612762,UTA,23.0,2.5,4.2,0.609,2002
61,2430,Carlos Boozer,1610612739,CLE,21.0,8.9,15.2,0.587,2002
62,2406,Caron Butler,1610612748,MIA,23.0,9.9,16.8,0.589,2002
63,2418,Casey Jacobsen,1610612756,PHX,22.0,5.3,9.0,0.594,2002
64,2456,Cezary Trybanski,1610612763,MEM,23.0,1.8,3.3,0.54,2002
